Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size (KB),Description,Language,Repo URL
219,MisakaTranslator,5228,438,5228,84,2020-03-03T05:35:31Z,2025-02-05T05:31:48Z,36552,御坂翻译器—Galgame/文字游戏/漫画多语种实时机翻工具,C#,https://github.com/hanmin0822/MisakaTranslator
220,ViVe,5227,307,5227,6,2019-09-19T18:34:38Z,2025-03-10T19:04:59Z,503,C# library and console app for using new feature control APIs available in Windows 10 version 2004 and newer,C#,https://github.com/thebookisclosed/ViVe
221,runner,5205,1030,5205,500,2019-04-30T15:26:10Z,2025-03-26T04:48:12Z,21261,The Runner for GitHub Actions :rocket:,C#,https://github.com/actions/runner
222,ThisIsWin11,5201,335,5201,56,2021-07-19T17:20:43Z,2023-06-06T05:10:10Z,20347,The real PowerToys for Windows 11,C#,https://github.com/builtbybel/ThisIsWin11
223,VPet,5177,513,5177,26,2022-12-13T06:37:41Z,2025-02-25T16:01:13Z,1175020,"虚拟桌宠模拟器 一个开源的桌宠软件, 可以内置到任何WPF应用程序",C#,https://github.com/LorisYounger/VPet
224,DnsServer,5171,470,5171,103,2017-10-29T10:56:47Z,2025-03-19T07:58:11Z,6606,Technitium DNS Server,C#,https://github.com/TechnitiumSoftware/DnsServer
225,Blog.Core,5155,1411,5155,7,2018-08-17T09:33:26Z,2024-12-31T08:24:05Z,72203,💖 ASP.NET Core 8.0 全家桶教程，前后端分离后端接口，vue教程姊妹篇，官方文档：,C#,https://github.com/anjoy8/Blog.Core
226,Common.Utility,5150,2153,5150,12,2017-10-10T07:56:02Z,2022-12-08T14:46:05Z,113415,Various helper class,C#,https://github.com/laochiangx/Common.Utility
227,FastEndpoints,5071,311,5071,8,2021-09-16T04:49:00Z,2025-03-27T17:18:58Z,11071,A light-weight REST API development framework for ASP.NET 6 and newer.,C#,https://github.com/FastEndpoints/FastEndpoints
228,ParrelSync,5055,347,5055,40,2020-05-16T14:27:26Z,2025-03-08T02:07:05Z,16475,(Unity3D) Test multiplayer without building,C#,https://github.com/VeriorPies/ParrelSync
229,example-voting-app,5055,12320,5055,46,2015-11-15T19:59:56Z,2024-10-10T15:05:06Z,1234,"Example distributed app composed of multiple containers for Docker, Compose, Swarm, and Kubernetes",C#,https://github.com/dockersamples/example-voting-app
230,ClosedXML,5012,855,5012,442,2016-08-27T10:28:44Z,2025-03-27T23:55:40Z,70945,"ClosedXML is a .NET library for reading, manipulating and writing Excel 2007+ (.xlsx, .xlsm) files. It aims to provide an intuitive and user-friendly interface to dealing with the underlying OpenXML API.",C#,https://github.com/ClosedXML/ClosedXML
231,NorthwindTraders,5006,1587,5006,0,2016-10-11T10:52:28Z,2023-07-01T22:31:12Z,5078,Northwind Traders is a sample application built using ASP.NET Core and Entity Framework Core.,C#,https://github.com/jasontaylordev/NorthwindTraders
232,Ladon,5002,875,5002,36,2019-11-02T06:22:41Z,2025-03-24T13:53:59Z,214177,Ladon大型内网渗透扫描器，PowerShell、Cobalt Strike插件、内存加载、无文件扫描。含端口扫描、服务识别、网络资产探测、密码审计、高危漏洞检测、漏洞利用、密码读取以及一键GetShell，支持批量A段/B段/C段以及跨网段扫描，支持URL、主机、域名列表扫描等。网络资产探测32种协议(ICMP\NBT\DNS\MAC\SMB\WMI\SSH\HTTP\HTTPS\Exchange\mssql\FTP\RDP)或方法快速获取目标网络存活主机IP、计算机名、工作组、共享资源、网卡地址、操作系统版本、网站、子域名、中间件、开放服务、路由器、交换机、数据库、打印机等，大量高危漏洞检测模块MS17010、Zimbra、Exchange,C#,https://github.com/k8gege/Ladon
233,1Remote,5002,445,5002,27,2020-03-14T02:31:24Z,2025-03-27T15:16:17Z,26185,One Remote Access Manager to Rule Them All,C#,https://github.com/1Remote/1Remote
234,pythonnet,4975,737,4975,164,2013-11-27T13:42:20Z,2025-02-20T17:14:37Z,9894,Python for .NET is a package that gives Python programmers nearly seamless integration with the .NET Common Language Runtime (CLR) and provides a powerful application scripting tool for .NET developers.,C#,https://github.com/pythonnet/pythonnet
235,clashN,4967,611,4967,3,2022-04-01T11:11:32Z,2024-06-29T02:06:24Z,12754,"A clash client for Windows, support Mihomo",C#,https://github.com/2dust/clashN
236,FPSSample,4958,1854,4958,105,2018-10-17T09:03:54Z,2023-12-05T14:24:13Z,218876,A first person multiplayer shooter example project in Unity,C#,https://github.com/Unity-Technologies/FPSSample
237,SparkleShare,4909,575,4909,137,2010-10-02T15:53:38Z,2024-09-20T14:54:57Z,45430,"Share and collaborate by syncing with any Git repository instantly. Linux, macOS, and Windows.",C#,https://github.com/hbons/SparkleShare
238,AssetRipper,4891,611,4891,139,2021-07-12T03:52:18Z,2025-03-26T08:54:55Z,451936,"GUI Application to work with engine assets, asset bundles, and serialized files",C#,https://github.com/AssetRipper/AssetRipper
239,CsvHelper,4888,1079,4888,333,2009-12-30T04:27:46Z,2024-09-05T16:27:13Z,55901,Library to help reading and writing CSV files,C#,https://github.com/JoshClose/CsvHelper
240,akka.net,4832,1047,4832,419,2013-12-29T14:17:38Z,2025-03-24T15:19:46Z,98351,Canonical actor model implementation for .NET with local + distributed actors in C# and F#.,C#,https://github.com/akkadotnet/akka.net
241,GoogleTranslateIpCheck,4824,488,4824,41,2022-10-26T15:40:36Z,2025-03-23T03:36:31Z,5703,扫描国内可用的谷歌翻译IP,C#,https://github.com/Ponderfly/GoogleTranslateIpCheck
242,Hearthstone-Deck-Tracker,4824,1122,4824,622,2014-05-29T18:44:12Z,2025-03-28T14:21:34Z,137441,A deck tracker and deck manager for Hearthstone on Windows,C#,https://github.com/HearthSim/Hearthstone-Deck-Tracker
243,SkiaSharp,4809,564,4809,636,2016-02-22T17:54:43Z,2025-03-24T19:54:20Z,262845,"SkiaSharp is a cross-platform 2D graphics API for .NET platforms based on Google's Skia Graphics Library. It provides a comprehensive 2D API that can be used across mobile, server and desktop models to render images.",C#,https://github.com/mono/SkiaSharp
244,Umbraco-CMS,4797,2762,4797,546,2013-06-10T13:50:46Z,2025-03-28T14:02:03Z,420398,Umbraco is a free and open source .NET content management system helping you deliver delightful digital experiences.,C#,https://github.com/umbraco/Umbraco-CMS
245,QRCoder,4780,1124,4780,60,2013-10-13T10:21:54Z,2024-07-06T07:10:34Z,1727,A pure C# Open Source QR Code implementation,C#,https://github.com/codebude/QRCoder
246,protobuf-net,4776,1064,4776,522,2014-06-16T09:05:30Z,2025-03-21T23:56:17Z,50390,Protocol Buffers library for idiomatic .NET ,C#,https://github.com/protobuf-net/protobuf-net
247,NaughtyAttributes,4755,476,4755,132,2017-10-16T13:54:46Z,2023-11-21T11:38:42Z,3417,Attribute Extensions for Unity,C#,https://github.com/dbrizov/NaughtyAttributes
248,StableSwarmUI,4742,383,4742,61,2023-05-12T07:37:09Z,2025-03-06T22:26:41Z,11780,"StableSwarmUI, A Modular Stable Diffusion Web-User-Interface, with an emphasis on making powertools easily accessible, high performance, and extensibility.",C#,https://github.com/Stability-AI/StableSwarmUI
249,ParticleEffectForUGUI,4739,658,4739,26,2018-06-22T10:31:35Z,2025-03-15T08:12:53Z,24306,"Render particle effect in UnityUI(uGUI). Maskable, sortable, and no extra Camera/RenderTexture/Canvas.",C#,https://github.com/mob-sakai/ParticleEffectForUGUI
250,openiddict-core,4737,549,4737,14,2015-08-21T19:21:48Z,2025-03-28T12:08:36Z,14497,Flexible and versatile OAuth 2.0/OpenID Connect stack for .NET,C#,https://github.com/openiddict/openiddict-core
251,Remotely,4736,1625,4736,232,2019-03-19T13:57:04Z,2024-12-17T15:12:02Z,23976,"A remote control and remote scripting solution, built with .NET 8, Blazor, and SignalR.",C#,https://github.com/immense/Remotely
252,QFramework,4712,796,4712,23,2016-02-05T11:30:53Z,2025-03-01T01:23:58Z,528712,Godot/Unity3D System Design Architecture,C#,https://github.com/liangxiegame/QFramework
253,wavefunctioncollapse,4701,530,4701,9,2018-10-25T21:48:08Z,2021-03-28T01:04:35Z,18349,"Walk through an infinite, procedurally generated city",C#,https://github.com/marian42/wavefunctioncollapse
254,ModernWpf,4669,458,4669,245,2019-10-18T15:08:32Z,2024-08-12T09:41:58Z,12736,Modern styles and controls for your WPF applications,C#,https://github.com/Kinnara/ModernWpf
255,commandline,4665,482,4665,319,2017-11-04T17:21:03Z,2024-02-29T17:02:27Z,11818,"The best C# command line parser that brings standardized *nix getopt style, for .NET.  Includes F# support",C#,https://github.com/commandlineparser/commandline
256,markdig,4660,464,4660,119,2016-05-25T14:18:26Z,2025-03-20T15:38:20Z,5151,"A fast, powerful, CommonMark compliant, extensible Markdown processor for .NET",C#,https://github.com/xoofx/markdig
257,MQTTnet,4643,1100,4643,195,2017-03-16T21:15:54Z,2025-03-02T10:59:33Z,9037,MQTTnet is a high performance .NET library for MQTT based communication. It provides a MQTT client and a MQTT server (broker). The implementation is based on the documentation from http://mqtt.org/.,C#,https://github.com/dotnet/MQTTnet
258,LiveCharts2,4639,608,4639,107,2021-02-11T01:01:27Z,2025-03-28T02:56:26Z,63174,"Simple, flexible, interactive & powerful charts, maps and gauges for .Net, LiveCharts2 can now practically run everywhere Maui, Uno Platform, Blazor-wasm, WPF, WinForms, Xamarin, Avalonia, WinUI, UWP.",C#,https://github.com/beto-rodriguez/LiveCharts2
259,Prowlarr,4598,212,4598,69,2020-10-18T04:26:27Z,2025-03-28T11:39:31Z,275786,"Prowlarr is an indexer manager/proxy built on the popular *arr .net/reactjs base stack to integrate with your various PVR apps, supporting management of both Torrent Trackers and Usenet Indexers.",C#,https://github.com/Prowlarr/Prowlarr
260,Util,4595,1298,4595,3,2017-07-05T09:00:23Z,2024-10-14T20:44:40Z,35319,Util是一个.Net平台下的应用框架，旨在提升中小团队的开发能力，由工具类、分层架构基类、Ui组件，配套代码生成模板，权限等组成。,C#,https://github.com/dotnetcore/Util
261,WinDynamicDesktop,4567,295,4567,9,2018-06-08T23:32:27Z,2025-03-11T02:12:09Z,19634,Port of macOS Mojave Dynamic Desktop feature to Windows,C#,https://github.com/t1m0thyj/WinDynamicDesktop
262,CliWrap,4548,277,4548,2,2017-03-30T20:05:06Z,2025-03-21T20:02:34Z,914,Library for running command-line processes,C#,https://github.com/Tyrrrz/CliWrap
263,Autofac,4546,838,4546,15,2014-01-22T12:53:28Z,2024-12-17T19:14:59Z,91698,An addictive .NET IoC container,C#,https://github.com/autofac/Autofac
264,shadowsocksr-csharp,4540,1867,4540,11,2017-07-27T14:46:22Z,2019-04-10T06:19:06Z,8391,,C#,https://github.com/shadowsocksr-backup/shadowsocksr-csharp
265,winforms,4537,1022,4537,696,2018-10-19T01:54:02Z,2025-03-28T08:27:00Z,261856,Windows Forms is a .NET UI framework for building Windows desktop applications.,C#,https://github.com/dotnet/winforms
266,Opserver,4525,827,4525,75,2013-10-15T12:31:34Z,2024-11-30T21:00:22Z,125092,Stack Exchange's Monitoring System,C#,https://github.com/opserver/Opserver
267,SophiApp,4522,184,4522,5,2021-03-22T17:10:30Z,2025-03-25T18:42:27Z,69121,:zap: The most powerful open source tweaker on GitHub for fine-tuning Windows 10 & Windows 11,C#,https://github.com/Sophia-Community/SophiApp
268,framework,4517,1998,4517,760,2012-04-08T13:35:01Z,2020-11-18T19:53:02Z,427584,"Machine learning, computer vision, statistics and general scientific computing for .NET",C#,https://github.com/accord-net/framework
269,LittleBigMouse,4515,206,4515,84,2015-02-07T13:30:07Z,2025-03-27T08:13:47Z,309844,DPI Aware mouse move across screens,C#,https://github.com/mgth/LittleBigMouse
270,MathUtilities,4512,415,4512,0,2017-02-11T22:45:15Z,2024-08-24T20:37:32Z,1486,A collection of some of the neat math and physics tricks that I've collected over the last few years.,C#,https://github.com/zalo/MathUtilities
271,Mapster,4498,341,4498,72,2014-05-30T21:19:14Z,2025-02-07T19:08:12Z,1517,"A fast, fun and stimulating object to object Mapper",C#,https://github.com/MapsterMapper/Mapster
272,Fody,4429,471,4429,6,2012-07-07T01:15:56Z,2025-03-07T08:45:08Z,24492,Extensible tool for weaving .net assemblies,C#,https://github.com/Fody/Fody
273,Silk.NET,4417,425,4417,75,2019-06-10T19:23:59Z,2025-03-21T05:03:40Z,1433428,"The high-speed OpenGL, OpenCL, OpenAL, OpenXR, GLFW, SDL, Vulkan, Assimp, WebGPU, and DirectX bindings library your mother warned you about.",C#,https://github.com/dotnet/Silk.NET
274,Snap.Hutao,4416,206,4416,37,2022-04-18T06:09:07Z,2025-03-28T09:27:20Z,180569,实用的开源多功能原神工具箱 🧰 / Multifunctional Open-source Genshin Impact Toolkit 🧰,C#,https://github.com/DGP-Studio/Snap.Hutao
275,tModLoader,4406,1930,4406,506,2015-07-21T05:30:07Z,2025-03-28T00:22:13Z,666166,A mod to make and play Terraria mods. Supports Terraria 1.4 (and earlier) installations ,C#,https://github.com/tModLoader/tModLoader
276,electrino,4396,101,4396,21,2017-05-02T14:26:49Z,2022-12-07T18:00:46Z,658,"Desktop runtime for apps built on web technologies, using the system's own web browser engine",C#,https://github.com/pojala/electrino
277,Emby,4395,818,4395,128,2013-02-16T04:40:34Z,2024-03-27T18:20:17Z,1567749,Emby Server is a personal media server with apps on just about every device.,C#,https://github.com/MediaBrowser/Emby
278,azure-powershell,4382,3940,4382,1539,2014-09-10T20:35:18Z,2025-03-28T10:30:10Z,2258735,Microsoft Azure PowerShell,C#,https://github.com/Azure/azure-powershell
279,PushSharp,4382,1514,4382,211,2012-06-08T17:52:47Z,2023-06-19T01:46:42Z,10621,"A server-side library for sending Push Notifications to iOS (iPhone/iPad APNS), Android (C2DM and GCM - Google Cloud Message), Windows Phone, Windows 8, Amazon, Blackberry, and (soon) FirefoxOS devices!",C#,https://github.com/Redth/PushSharp
280,Unity-Design-Pattern,4375,1018,4375,5,2016-10-11T04:26:01Z,2020-02-06T05:00:57Z,4109,:tea:  All Gang of Four Design Patterns written in Unity C# with many examples. And some Game Programming Patterns  written in Unity C#. | 各种设计模式的Unity3D C#版本实现,C#,https://github.com/QianMo/Unity-Design-Pattern
281,nvidiaProfileInspector,4374,283,4374,156,2016-03-26T18:53:58Z,2025-03-20T16:41:11Z,630,,C#,https://github.com/Orbmu2k/nvidiaProfileInspector
282,Rubeus,4361,799,4361,35,2018-09-23T23:59:03Z,2025-02-01T12:32:55Z,924,Trying to tame the three-headed dog.,C#,https://github.com/GhostPack/Rubeus
283,Covenant,4338,779,4338,84,2019-02-07T15:55:18Z,2024-07-18T17:25:35Z,34380,Covenant is a collaborative .NET C2 framework for red teamers.,C#,https://github.com/cobbr/Covenant
284,aspire,4335,576,4335,897,2023-09-25T23:49:49Z,2025-03-28T12:40:29Z,24591,"Tools, templates, and packages to accelerate building observable, production-ready apps",C#,https://github.com/dotnet/aspire
285,xunit,4328,801,4328,98,2013-05-06T16:37:13Z,2025-03-23T20:29:34Z,22681,"xUnit.net is a free, open source, community-focused unit testing tool for .NET.",C#,https://github.com/xunit/xunit
286,SharpWxDump,4324,613,4324,39,2022-07-17T14:53:58Z,2024-04-25T07:03:17Z,48,微信客户端取证，可获取用户个人信息(昵称/账号/手机/邮箱/数据库密钥(用来解密聊天记录))；支持获取多用户信息，不定期更新新版本偏移，目前支持所有新版本、正式版本,C#,https://github.com/AdminTest0/SharpWxDump
287,OptiKey,4319,506,4319,112,2014-07-14T21:23:52Z,2024-09-21T20:26:40Z,400791,OptiKey - Full computer control and speech with your eyes,C#,https://github.com/OptiKey/OptiKey
288,perfview,4316,720,4316,276,2015-03-27T21:48:45Z,2025-03-25T15:28:16Z,289366,PerfView is a CPU and memory performance-analysis tool,C#,https://github.com/microsoft/perfview
289,Malware-Patch,4315,250,4315,8,2018-05-16T02:46:04Z,2024-12-21T04:44:26Z,4595,阻止中国流氓软件的管理员授权. / Prevent UAC authorization of Chinese malware.,C#,https://github.com/the1812/Malware-Patch
290,carnac,4313,509,4313,170,2012-02-13T11:34:16Z,2023-02-17T21:03:23Z,21559,A utility to give some insight into how you use your keyboard,C#,https://github.com/Code52/carnac
291,MicaForEveryone,4309,145,4309,142,2021-12-12T19:22:58Z,2025-03-20T03:35:18Z,6198,Mica For Everyone is a tool to enable backdrop effects on the title bars of Win32 apps on Windows 11.,C#,https://github.com/MicaForEveryone/MicaForEveryone
292,Tai,4305,198,4305,137,2021-11-19T15:42:49Z,2024-07-28T04:47:07Z,1962,👻 在Windows上统计软件使用时长和网站浏览时长,C#,https://github.com/Planshit/Tai
293,ApplicationInspector,4304,359,4304,26,2019-10-07T20:30:29Z,2025-03-08T08:23:26Z,21071,A source code analyzer built for surfacing features of interest and other characteristics to answer the question 'What's in the code?' quickly using static analysis with a json based rules engine. Ideal for scanning components before use or detecting feature level changes.,C#,https://github.com/microsoft/ApplicationInspector
294,grpc-dotnet,4299,791,4299,157,2018-11-28T18:44:09Z,2025-03-10T17:25:13Z,8346,gRPC for .NET,C#,https://github.com/grpc/grpc-dotnet
295,WTM,4298,889,4298,101,2018-05-24T11:49:10Z,2024-10-10T16:00:42Z,144584,Use WTM to write .netcore app fast !!!,C#,https://github.com/dotnetcore/WTM
296,ink,4291,502,4291,349,2016-01-23T15:38:01Z,2025-01-01T15:20:00Z,9156,inkle's open source scripting language for writing interactive narrative.,C#,https://github.com/inkle/ink
297,xamarin-forms-samples,4291,7316,4291,0,2014-04-27T20:42:11Z,2024-02-07T17:17:03Z,487991,Sample apps built using the Xamarin.Forms framework,C#,https://github.com/xamarin/xamarin-forms-samples
298,Flurl,4286,391,4286,55,2014-02-16T23:43:15Z,2025-01-01T23:14:30Z,5560,Fluent URL builder and testable HTTP client for .NET,C#,https://github.com/tmenier/Flurl
299,SimplCommerce,4279,1614,4279,168,2016-05-21T13:43:01Z,2025-02-27T01:57:17Z,117559,"A simple, cross platform, modulith ecommerce system built on .NET",C#,https://github.com/simplcommerce/SimplCommerce
300,usbipd-win,4256,254,4256,55,2020-10-18T21:44:11Z,2025-03-22T22:27:25Z,6059,"Windows software for sharing locally connected USB devices to other machines, including Hyper-V guests and WSL 2.",C#,https://github.com/dorssel/usbipd-win
301,jint,4247,568,4247,26,2014-01-10T01:51:04Z,2025-03-24T19:46:06Z,24402,Javascript Interpreter for .NET,C#,https://github.com/sebastienros/jint
302,qttabbar,4230,293,4230,122,2019-03-22T11:21:33Z,2025-01-06T07:23:08Z,20607,QTTabBar is a small tool that allows you to use tab multi label function in Windows Explorer.   https://www.yuque.com/indiff/qttabbar,C#,https://github.com/indiff/qttabbar
303,AspNetCore.Diagnostics.HealthChecks,4216,820,4216,316,2018-09-27T10:50:21Z,2025-01-15T12:38:54Z,10477,Enterprise HealthChecks for ASP.NET Core Diagnostics Package,C#,https://github.com/Xabaril/AspNetCore.Diagnostics.HealthChecks
304,docfx,4214,867,4214,391,2015-06-24T19:43:53Z,2025-03-27T07:30:59Z,159972,Static site generator for .NET API documentation.,C#,https://github.com/dotnet/docfx
305,sqlite-net,4212,1429,4212,590,2011-04-26T17:33:28Z,2025-03-05T03:56:17Z,16185,"Simple, powerful, cross-platform SQLite client and ORM for .NET",C#,https://github.com/praeclarum/sqlite-net
306,Unigram,4205,486,4205,104,2016-05-23T09:03:33Z,2025-03-28T14:14:26Z,371135,Telegram for Windows,C#,https://github.com/UnigramDev/Unigram
307,fluentui-blazor,4204,410,4204,38,2021-03-15T21:48:18Z,2025-03-28T11:36:04Z,189354,Microsoft Fluent UI Blazor components library. For use with ASP.NET Core Blazor applications,C#,https://github.com/microsoft/fluentui-blazor
308,FreeSql,4193,868,4193,54,2018-12-18T03:02:51Z,2025-03-28T10:32:30Z,21688,".NET aot orm, VB.NET/C# orm, Mysql/PostgreSQL/SqlServer/Oracle orm, Sqlite/Firebird/Clickhouse/DuckDB orm, 达梦/金仓/虚谷/翰高/高斯 orm, 神通 orm, 南大通用 orm, 国产 orm, TDengine orm, QuestDB orm, MsAccess orm.",C#,https://github.com/dotnetcore/FreeSql
309,greenshot,4178,600,4178,245,2015-06-02T19:34:01Z,2024-08-18T09:22:45Z,47790,Greenshot for Windows - Report bugs & features go here: https://greenshot.atlassian.net or look for information on:,C#,https://github.com/greenshot/greenshot
310,Open-XML-SDK,4162,557,4162,115,2014-06-05T16:11:17Z,2025-03-27T20:32:04Z,87549,Open XML SDK by Microsoft,C#,https://github.com/dotnet/Open-XML-SDK
311,asm-dude,4139,95,4139,46,2016-02-19T15:43:23Z,2024-04-01T12:06:41Z,84120,Visual Studio extension for assembly syntax highlighting and code completion in assembly files and the disassembly window,C#,https://github.com/HJLebbink/asm-dude
312,DotNetty,4137,988,4137,173,2015-05-08T16:41:53Z,2024-07-25T15:34:32Z,2380,"DotNetty project – a port of netty, event-driven asynchronous network application framework",C#,https://github.com/Azure/DotNetty
313,Psychson,4136,1268,4136,179,2014-09-26T15:32:24Z,2021-07-19T01:02:37Z,1266,Phison 2251-03 (2303) Custom Firmware & Existing Firmware Patches (BadUSB),C#,https://github.com/brandonlw/Psychson
314,BetterJoy,4133,356,4133,570,2018-02-27T22:13:05Z,2024-07-19T14:44:47Z,14919,"Allows the Nintendo Switch Pro Controller, Joycons and SNES controller to be used with CEMU, Citra, Dolphin, Yuzu and as generic XInput",C#,https://github.com/Davidobot/BetterJoy
315,SSH.NET,4125,943,4125,383,2016-01-14T20:41:54Z,2025-03-25T13:27:19Z,21777,"SSH.NET is a Secure Shell (SSH) library for .NET, optimized for parallelism.",C#,https://github.com/sshnet/SSH.NET
316,ExcelDataReader,4115,983,4115,56,2014-07-25T10:36:32Z,2024-10-15T17:16:55Z,22928,Lightweight and fast library written in C# for reading Microsoft Excel files,C#,https://github.com/ExcelDataReader/ExcelDataReader
317,Bili.Copilot,4103,110,4103,154,2023-07-14T07:13:59Z,2025-03-24T13:10:50Z,228856,B站第三方 Windows 桌面客户端，使用 Windows App SDK 构建的原生应用,C#,https://github.com/Richasy/Bili.Copilot
318,clean-architecture-manga,4083,705,4083,44,2017-12-27T11:58:03Z,2023-08-18T03:16:38Z,21893," :cyclone: Clean Architecture with .NET6, C#10 and React+Redux. Use cases as central organizing structure, completely testable, decoupled from frameworks",C#,https://github.com/ivanpaulovich/clean-architecture-manga
319,coravel,4070,265,4070,74,2018-06-12T17:17:49Z,2025-03-18T02:27:02Z,3359,"Near-zero config .NET library that makes advanced application features like Task Scheduling, Caching, Queuing, Event Broadcasting, and more a breeze!",C#,https://github.com/jamesmh/coravel
320,DotnetSpider,4057,1045,4057,5,2016-03-21T03:37:32Z,2024-09-25T09:14:25Z,59091,"DotnetSpider, a .NET standard web crawling library. It is lightweight, efficient and fast high-level web crawling & scraping framework",C#,https://github.com/dotnetcore/DotnetSpider
321,BililiveRecorder,4041,339,4041,76,2018-03-12T10:59:26Z,2025-03-28T11:45:30Z,4026,录播姬 | mikufans 生放送录制,C#,https://github.com/BililiveRecorder/BililiveRecorder
322,MagicOnion,4039,437,4039,14,2016-12-10T08:32:33Z,2025-03-19T06:36:21Z,484132,Unified Realtime/API framework for .NET platform and Unity.,C#,https://github.com/Cysharp/MagicOnion
323,AICommand,4038,425,4038,6,2023-03-18T09:23:23Z,2023-12-05T14:02:11Z,33,ChatGPT integration with Unity Editor,C#,https://github.com/keijiro/AICommand
324,UnityLibrary,4023,445,4023,11,2016-05-12T03:34:20Z,2025-03-05T08:19:59Z,892,":books: Library of all kind of scripts, snippets & shaders for Unity",C#,https://github.com/UnityCommunity/UnityLibrary
325,Vue.NetCore,4008,1290,4008,228,2019-09-23T08:19:25Z,2025-03-25T15:10:22Z,121103,(已支持sqlsugar).NetCore、.Net6、Vue2、Vue3、Vite、TypeScript、Element plus+uniapp前后端分离，全自动生成代码；支持移动端(ios/android/h5/微信小程序。http://www.volcore.xyz/,C#,https://github.com/cq-panda/Vue.NetCore
326,Seatbelt,4006,717,4006,9,2018-07-24T17:38:51Z,2025-01-10T20:12:49Z,885,"Seatbelt is a C# project that performs a number of security oriented host-survey ""safety checks"" relevant from both offensive and defensive security perspectives.",C#,https://github.com/GhostPack/Seatbelt
327,SuperSocket,4000,1153,4000,210,2012-08-04T17:48:39Z,2025-03-23T04:45:48Z,27894,"SuperSocket is a light weight, cross platform and extensible socket server application framework.",C#,https://github.com/kerryjiang/SuperSocket
328,testcontainers-dotnet,3983,309,3983,67,2019-02-16T10:03:36Z,2025-03-22T12:00:48Z,5214,A library to support tests with throwaway instances of Docker containers for all compatible .NET Standard versions.,C#,https://github.com/testcontainers/testcontainers-dotnet
329,Lidarr,3981,264,3981,826,2017-05-06T14:25:41Z,2025-03-28T07:57:59Z,320195,Looks and smells like Sonarr but made for music.,C#,https://github.com/Lidarr/Lidarr
330,GalaxyBudsClient,3981,210,3981,57,2020-06-09T21:44:20Z,2025-03-26T13:28:14Z,32668,"Unofficial Galaxy Buds Manager for Windows, macOS, Linux, and Android",C#,https://github.com/timschneeb/GalaxyBudsClient
331,wpftoolkit,3975,884,3975,774,2017-06-13T17:58:53Z,2025-03-10T13:07:05Z,54795,All the controls missing in WPF. Over 1 million downloads.,C#,https://github.com/xceedsoftware/wpftoolkit
332,cake,3974,742,3974,264,2014-05-23T09:26:54Z,2025-01-17T19:54:26Z,11878,:cake: Cake (C# Make) is a cross platform build automation system.,C#,https://github.com/cake-build/cake
333,mpv.net,3963,176,3963,124,2017-08-27T07:36:32Z,2024-10-20T07:19:54Z,38458,🎞 mpv.net is a media player for Windows with a modern GUI.,C#,https://github.com/mpvnet-player/mpv.net
334,self-driving-car-sim,3940,1502,3940,56,2017-02-08T03:31:26Z,2022-02-24T12:49:52Z,294632,A self-driving car simulator built with Unity,C#,https://github.com/udacity/self-driving-car-sim
335,VisualStudioUninstaller,3934,573,3934,44,2015-09-19T00:36:01Z,2019-02-20T17:33:25Z,2887,Visual Studio Uninstallation sometimes can be unreliable and often leave out a lot of unwanted artifacts. Visual Studio Uninstaller is designed to thoroughly and reliably remove these unwanted artifacts.,C#,https://github.com/microsoft/VisualStudioUninstaller
336,PKHeX,3933,738,3933,4,2014-06-28T21:20:30Z,2025-03-28T00:02:46Z,96099,Pokémon Save File Editor,C#,https://github.com/kwsch/PKHeX
337,NatTypeTester,3932,232,3932,6,2018-05-18T14:15:18Z,2025-03-27T22:05:14Z,3405,测试当前网络的 NAT 类型（STUN）,C#,https://github.com/HMBSbige/NatTypeTester
338,PSReadLine,3890,307,3890,195,2013-05-13T06:39:28Z,2025-02-28T23:57:11Z,3203,A bash inspired readline implementation for PowerShell,C#,https://github.com/PowerShell/PSReadLine
339,MvvmCross,3889,1303,3889,198,2011-11-28T22:45:55Z,2025-02-21T20:03:39Z,75788,"The .NET MVVM framework for cross-platform solutions, including Android, iOS, MacCatalyst, macOS, tvOS, WPF, WinUI",C#,https://github.com/MvvmCross/MvvmCross
340,NoteHighlight2016,3884,393,3884,93,2016-12-12T13:07:03Z,2025-03-06T11:01:26Z,6133,Source code syntax highlighting for OneNote 2016 and OneNote for O365 . NoteHighlight 2013 port for OneNote 2016 (32-bit and 64-bit),C#,https://github.com/elvirbrk/NoteHighlight2016
341,one-day-one-language,3877,163,3877,1,2023-03-30T11:39:38Z,2024-11-22T10:20:50Z,4719,"Cómo dar en un día tus primeros pasos en cada lenguaje de programación. Introducción, configuración e instalación, usos habituales, fundamentos, sintaxis y próximos pasos.",C#,https://github.com/mouredev/one-day-one-language
342,RulesEngine,3853,581,3853,57,2019-07-30T10:20:41Z,2025-03-02T19:36:40Z,403,A Json based Rules Engine with extensive Dynamic expression support,C#,https://github.com/microsoft/RulesEngine
343,Ombi,3846,406,3846,164,2016-02-25T12:14:54Z,2025-03-11T08:46:04Z,94462,Want a Movie or TV Show on Plex/Emby/Jellyfin? Use Ombi!,C#,https://github.com/Ombi-app/Ombi
