Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size (KB),Description,Language,Repo URL
155,travis,7,1,7,0,2025-01-11T18:31:24Z,2025-01-28T17:41:06Z,4,,DM,https://github.com/BielskiBartosz/travis
156,New-FTL13,7,11,7,1,2018-09-06T00:30:50Z,2019-05-03T17:57:24Z,1264712,"FTL13 re-imagined, with cupholders and such.",DM,https://github.com/FTL13/New-FTL13
157,vg-40k,7,8,7,0,2020-08-16T22:11:57Z,2021-02-16T13:34:59Z,183024,A repository of things,DM,https://github.com/Gorillatown/vg-40k
158,BlueColonySS13,7,45,7,1,2021-02-16T08:14:10Z,2023-05-21T19:03:22Z,1001475,,DM,https://github.com/BlueColonySS13/BlueColonySS13
159,tegustation,7,20,7,4,2021-01-11T09:14:10Z,2023-02-17T01:03:45Z,1020316,"A repository for Space Station 13. Tegu Station is based on /tg/station codebase, with modifications, of course.",DM,https://github.com/vlggms/tegustation
160,Pentest,7,28,7,52,2024-09-18T10:11:29Z,2025-03-28T01:50:33Z,1849037,"The main ss13 codebase for Pentest, a Shiptest fork!",DM,https://github.com/PentestSS13/Pentest
161,tgstation,7,15,7,0,2016-05-17T12:25:07Z,2021-05-15T05:43:01Z,2308145,,DM,https://github.com/infinitystation/tgstation
162,archives,7,1,7,0,2017-02-12T15:35:54Z,2017-02-12T16:34:00Z,340256,"this archive contains various old, interesting or forgotten SS13 codebases that we deem interesting enough to use in paperstation",DM,https://github.com/paperstation/archives
163,fruit-fly,7,0,7,0,2019-03-17T18:40:39Z,2022-03-16T09:12:53Z,14820,Unsupervised learning tutorial. Technique: random projections.,DM,https://github.com/ml-for-nlp/fruit-fly
164,subterra,7,18,7,5,2024-08-10T18:11:16Z,2024-09-07T17:48:53Z,402899,,DM,https://github.com/russ-money/subterra
165,Farweb,7,3,7,0,2022-04-20T09:59:18Z,2022-04-20T10:06:27Z,545279,Farweb got leaked. Here's the code :),DM,https://github.com/mcschwa/Farweb
166,Drymouth-Gulch,7,20,7,4,2017-06-02T08:59:20Z,2017-12-13T05:24:17Z,199760,,DM,https://github.com/Drymouth-Gulch/Drymouth-Gulch
167,ColonialMarines-2016,6,12,6,0,2016-08-12T00:23:38Z,2018-07-18T18:52:06Z,87922,Mirror of dmca'ed code base. GPL is GPL is GPL.,DM,https://github.com/ColonialMarines-Mirror/ColonialMarines-2016
168,SS13-GooseCode,6,7,6,1,2018-06-01T14:28:55Z,2018-06-01T14:33:34Z,87409,Space Station 13 - Absolution - WH40k conversion,DM,https://github.com/Avem-Veritatis/SS13-GooseCode
169,Oasis-SS13,6,20,6,266,2020-09-20T12:48:12Z,2022-05-16T23:37:38Z,1803910,"7.5/10 ""too much water ~ign""",DM,https://github.com/Oasis-SS13/Oasis-SS13
170,CompSem2024,6,2,6,0,2022-01-09T06:45:32Z,2024-11-25T12:59:54Z,53093,,DM,https://github.com/dashapopova/CompSem2024
171,effigy-se,6,32,6,27,2023-04-20T18:26:10Z,2025-03-11T16:41:06Z,2898891,,DM,https://github.com/effigy-se/effigy-se
172,Fallout-13,6,10,6,19,2017-07-25T08:10:23Z,2017-11-10T14:46:39Z,270332,Radioactive roleplay,DM,https://github.com/animusdev/Fallout-13
173,Clover,6,11,6,15,2020-10-12T23:48:25Z,2021-03-27T01:25:20Z,482167,"BeeStation's fork of Goonstation, Running on Clover.",DM,https://github.com/BeeStation/Clover
174,wallstation13,6,24,6,1,2024-08-13T18:14:54Z,2024-08-26T01:58:39Z,181703,/tg/station but without 3/4th walls,DM,https://github.com/wallstation13/wallstation13
175,Fallout13,6,17,6,3,2014-10-20T01:07:47Z,2016-04-10T11:29:52Z,172985,"Fallout 13 conversion mod for Space Station 13. Note: This is not associated with Bethesda Softworks in any way. Fallout 13 is neither a trademark, nor a commercial product. ",DM,https://github.com/BartNixon/Fallout13
176,The-Final-Nights,6,55,6,72,2025-02-25T15:57:33Z,2025-03-27T20:51:49Z,2407059,"The Final Nights is an immersive, RP-focused fork of WoD13, based on /tg/station code.",DM,https://github.com/Near-Web/The-Final-Nights
177,Merchant-Station-13,6,37,6,19,2021-07-31T20:59:42Z,2022-08-17T12:26:00Z,1954056,"Unofficial Space Station 13 server for SsethTzeentach's late ""Merchants' Guild"" fan community, now fully separated from /tg/station.",DM,https://github.com/The-Merchants-Guild/Merchant-Station-13
178,Artea-Station-Server,6,18,6,27,2023-02-17T17:26:19Z,2025-03-27T01:49:13Z,2122421,A HRP server focused on a cohesive setting with neat features.,DM,https://github.com/Artea-Station/Artea-Station-Server
179,RogueTown,6,8,6,0,2024-03-31T11:54:32Z,2024-03-31T12:03:29Z,132650,RogueTown codebase open sourced.,DM,https://github.com/SS13-Special-Codebases-Archive/RogueTown
180,SOVIET-STATION,6,8,6,14,2013-10-17T13:14:24Z,2014-11-22T17:13:03Z,168265,Build of United Kingdom of Soviet Station 13,DM,https://github.com/FighterX/SOVIET-STATION
181,Nostra-13,6,16,6,6,2020-07-16T05:56:16Z,2025-03-28T01:23:18Z,1500381,Active build based on Nostra-13,DM,https://github.com/nuke-ops/Nostra-13
182,NSS-Eternal,6,6,6,14,2014-09-03T21:58:45Z,2014-12-16T16:00:09Z,110530,(Legacy HGS) Where great minds clash to make a server and stuff.,DM,https://github.com/HeavensGate/NSS-Eternal
183,StarbloomSS13,6,23,6,13,2022-04-10T16:14:08Z,2022-11-27T01:43:57Z,2162927,,DM,https://github.com/StarbloomSS13/StarbloomSS13
184,luna,6,17,6,0,2012-11-18T14:42:59Z,2014-05-14T16:38:09Z,84048,,DM,https://github.com/SS13/luna
185,Escalation,6,9,6,0,2021-10-17T21:09:07Z,2023-03-26T18:47:33Z,623086,,DM,https://github.com/ESCALATION-ROCKS/Escalation
186,json,6,1,6,0,2025-01-09T20:05:36Z,2025-01-09T20:07:19Z,2,,DM,https://github.com/BielskiBartosz/json
187,CHOMPstation,6,50,6,41,2018-02-28T00:54:34Z,2022-03-19T05:40:50Z,1011343,A Space Station 13 Community using the VOREstation codebase derived from Polaris.,DM,https://github.com/CHOMPstation/CHOMPstation
188,Fallout-13,6,15,6,30,2018-06-05T00:40:42Z,2018-07-16T06:24:16Z,172299,The codebase for the Outcast 13 server.,DM,https://github.com/Official-Outcast13/Fallout-13
189,swagger,6,1,6,0,2025-01-11T17:24:06Z,2025-01-11T17:25:41Z,2,,DM,https://github.com/fuxrunternexmen/swagger
190,NEV-Unity,5,12,5,1,2015-06-20T12:15:06Z,2016-01-30T19:21:43Z,160614,"Codebase of NEV-Unity, derived from Aurora code, which is derived from B12 code, which is derived from the TG branch of SS13.",DM,https://github.com/NEV-Unity/NEV-Unity
191,Trotskystation,5,5,5,3,2019-10-01T00:27:26Z,2023-10-03T21:54:17Z,1517778,"Codebase for the Space Station 13 variant, Trotskystation.",DM,https://github.com/Trotskystation/Trotskystation
192,Vesta.Bay,5,55,5,10,2020-11-17T17:21:08Z,2023-02-21T18:27:49Z,1055846,Vesta of Orion's repository based on the Baystation12 codebase,DM,https://github.com/VestaOfOrion/Vesta.Bay
193,deployment,5,1,5,0,2025-01-13T16:50:04Z,2025-01-13T16:52:26Z,2,,DM,https://github.com/bartoszzielin/deployment
194,Jenkinsfile,5,1,5,0,2025-01-13T19:17:24Z,2025-01-13T19:19:18Z,2,,DM,https://github.com/adampiasecki2/Jenkinsfile
195,goonstation-r4407,5,11,5,0,2020-10-20T20:45:40Z,2020-10-20T20:47:06Z,16428,The classic revision 4407 that spawned modern SS13.,DM,https://github.com/goonstation/goonstation-r4407
196,database,5,1,5,0,2025-01-08T19:02:51Z,2025-03-13T20:13:44Z,10,,DM,https://github.com/piaseckided/database
197,HypatiaStation,5,4,5,0,2020-03-14T18:52:54Z,2025-03-26T16:47:33Z,107542,An old (c. 2014) HypatiaStation version of SS13 that I've been fixing up on and off since 2019. Pre-github changes are marked with signed comments.,DM,https://github.com/Frenjo/HypatiaStation
198,MiniStation,5,18,5,0,2013-03-11T16:28:38Z,2014-02-04T00:07:31Z,316039,"NOTICE: We have moved to the main /tg/ branch, you can find MiniStation there as a map file. Read the README below for more information. DESCRIPTION: A mod of tgstation 13 ( https://github.com/tgstation/-tg-station ) that is modified for low population servers; with simplified jobs, maps, duties and command structure.",DM,https://github.com/Giacom/MiniStation
199,RuBaystation12,5,7,5,4,2015-02-01T23:40:09Z,2016-01-29T18:56:10Z,606785,"(НЕ)обновляемый билд https://github.com/Baystation12/Baystation12 с минимальными необходимыми адаптациями для кириллицы (фикс ""я"" в том числе), и ничего более.",DM,https://github.com/TauCetiStation/RuBaystation12
200,Wildflower,5,16,5,17,2021-05-23T17:36:29Z,2022-02-18T20:04:33Z,1065854,Repository for Project Wildflower's modification of Baystation 12,DM,https://github.com/Project-Wildflower/Wildflower
201,DU-SOURCE,5,6,5,1,2023-01-26T04:24:17Z,2023-03-19T01:50:56Z,124593,,DM,https://github.com/DU-Devs/DU-SOURCE
202,document-similarity,5,5,5,1,2017-03-14T21:40:36Z,2021-04-17T14:42:48Z,15291,Document similiarity learning experiment with LSH,DM,https://github.com/nandajavarma/document-similarity
203,ShadowStation,5,13,5,18,2019-05-24T02:24:50Z,2022-12-04T03:23:37Z,505488,Active build for ShadowStation,DM,https://github.com/ShadowStation/ShadowStation
204,configen,5,1,5,0,2025-01-09T19:58:57Z,2025-01-09T20:00:43Z,2,,DM,https://github.com/AAdamBiel/configen
205,summod,5,8,5,15,2016-03-22T23:52:21Z,2018-01-31T20:52:20Z,1724,"This is summod, a dominions 4 overhaul mod.",DM,https://github.com/sum1won/summod
206,Terrastation-13,5,8,5,6,2012-06-19T05:25:17Z,2019-12-07T12:05:32Z,2374335,Custom space station 13 server created by terraform gaming. Based off of TGS and Paradise.,DM,https://github.com/addictgamer/Terrastation-13
207,memeage,5,6,5,10,2023-01-06T04:11:24Z,2024-04-08T14:06:53Z,2583,the domg boys mod,DM,https://github.com/vanlade-solvis/memeage
208,Pipfile,5,1,5,0,2025-01-11T18:15:13Z,2025-01-11T18:17:23Z,2,,DM,https://github.com/AAdamBiel/Pipfile
209,manifest,5,1,5,0,2025-01-13T16:53:10Z,2025-01-13T16:55:05Z,2,,DM,https://github.com/piaseckided/manifest
210,GoonLight-Heist,5,4,5,1,2015-12-14T16:57:33Z,2018-10-01T20:32:22Z,67,In which I have a mental breakdown trying to reverse-engineer TobbaLights.,DM,https://github.com/PJB3005/GoonLight-Heist
211,Final-Destination,5,12,5,6,2022-07-08T10:40:22Z,2024-06-01T11:18:59Z,335850,,DM,https://github.com/VoiceInYourHead/Final-Destination
212,HippieStation13-2,5,22,5,88,2017-02-04T17:17:42Z,2017-04-11T23:17:58Z,813348,Archived,DM,https://github.com/HippieStationArchive/HippieStation13-2
213,NewHestia,5,45,5,5,2020-10-07T03:00:33Z,2020-12-17T06:49:46Z,1034638,Bastion of Hestia but seperated from main fork.,DM,https://github.com/Alanii/NewHestia
214,Occulus-Eris,5,47,5,13,2020-11-16T13:45:41Z,2023-11-30T00:38:50Z,581503,"Occulus is a downstream from Eris, though we also have a fair bit of original content thanks to a decent sized development team.",DM,https://github.com/Occulus-Server/Occulus-Eris
215,development,5,1,5,0,2025-01-11T19:02:27Z,2025-01-28T21:08:25Z,8,,DM,https://github.com/JulianDunikowski/development
216,bad-deathclaw,5,28,5,13,2018-06-17T15:17:05Z,2018-11-09T19:02:49Z,176294,"Bad Deathclaw SS13 server -- This codebase is no longer being updated, please see https://github.com/BadDeathclaw/TG-Claw",DM,https://github.com/BadDeathclaw/bad-deathclaw
217,Rproj,5,1,5,0,2025-01-13T15:51:49Z,2025-01-13T15:53:43Z,2,,DM,https://github.com/JooooJark/Rproj
218,IS12-Warfare-Two,5,14,5,5,2024-07-28T21:22:24Z,2025-02-20T17:18:05Z,479960,"If Warfare is so good, how come there's no warfare two?",DM,https://github.com/mattmatterson111/IS12-Warfare-Two
219,DS13-2.0,5,44,5,23,2022-09-25T21:36:28Z,2025-03-24T01:46:17Z,2128765,,DM,https://github.com/DS-13-Dev-Team/DS13-2.0
220,AtomBomb,5,52,5,11,2022-10-04T13:29:08Z,2023-11-05T00:47:32Z,1334276,,DM,https://github.com/AtomBombf13/AtomBomb
221,cc-station,5,2,5,1,2018-10-13T20:11:01Z,2019-02-02T04:18:57Z,73795,"An attempt at a Creative Commons Space Station 13 server base, built around GoonStation 2016",DM,https://github.com/kyrahabattoir/cc-station
222,SECURITY,5,1,5,0,2025-01-09T19:25:07Z,2025-01-09T19:26:50Z,2,,DM,https://github.com/damdonik/SECURITY
223,RStudio,5,1,5,0,2025-01-13T16:47:36Z,2025-01-28T17:39:32Z,6,,DM,https://github.com/kauziko/RStudio
224,Rogue-Star,5,48,5,46,2023-10-11T17:49:28Z,2025-03-25T02:30:03Z,1357641,,DM,https://github.com/TS-Rogue-Star/Rogue-Star
225,RussStation,5,12,5,10,2019-06-04T08:44:34Z,2022-03-11T23:49:17Z,101416,A modified version of /tg/station for BYOND's Space Station 13.,DM,https://github.com/russ-money/RussStation
226,dmm_suite,5,0,5,0,2018-02-16T04:48:18Z,2018-02-18T04:45:03Z,32,DM Map Saving & Loading Library,DM,https://github.com/jacobabrennan/dmm_suite
227,gradle,5,1,5,0,2025-01-11T18:20:55Z,2025-01-11T18:22:19Z,2,,DM,https://github.com/OMasl/gradle
228,Old-World-Blue,5,26,5,55,2016-09-16T20:17:34Z,2017-07-04T11:59:26Z,301932,"В новый мир, со старым добрым Блу. Свободная вариация билда baystation12.",DM,https://github.com/animusdev/Old-World-Blue
229,HippiesBattlegrounds,5,2,5,1,2017-10-15T19:19:40Z,2017-11-16T22:46:26Z,975912,,DM,https://github.com/HippieStation/HippiesBattlegrounds
230,jest,5,1,5,0,2025-01-09T19:42:36Z,2025-01-09T19:44:29Z,2,,DM,https://github.com/dgjklh/jest
231,azure,5,1,5,1,2025-01-09T20:10:33Z,2025-01-09T20:12:09Z,2,,DM,https://github.com/bartoszzielin/azure
232,tsconfig,5,1,5,0,2025-01-09T19:40:03Z,2025-01-09T19:42:02Z,2,,DM,https://github.com/JooooJark/tsconfig
233,platforms,5,1,5,0,2025-01-13T16:58:55Z,2025-03-13T20:12:41Z,7,,DM,https://github.com/ItaloFerraro/platforms
234,web-,5,1,5,0,2022-07-12T11:31:57Z,2022-08-13T11:28:48Z,206,,DM,https://github.com/huangyulie/web-
235,specific,5,1,5,0,2025-01-11T19:08:04Z,2025-01-11T19:09:30Z,2,,DM,https://github.com/adolfoghirlanda2/specific
236,Logic,4,1,4,0,2025-01-08T19:27:13Z,2025-01-08T19:30:24Z,2,,DM,https://github.com/adampiasecki2/Logic
237,favicon,4,1,4,0,2025-01-09T21:00:36Z,2025-01-09T21:02:06Z,2,,DM,https://github.com/adolfoghirlanda2/favicon
238,IrisStation,4,44,4,19,2024-07-07T03:23:51Z,2025-03-28T13:14:00Z,3822377,"A Iris Station downstream of /tg/station SS13. We are not associated with any other servers that use the Iris downstream, unless stated otherwise.",DM,https://github.com/IrisSS13/IrisStation
239,Interpost-Hague,4,1,4,1,2020-02-14T16:47:50Z,2022-08-09T01:11:21Z,529893,"The GitHub for Interpost Hague, a codebase based on Interbay.",DM,https://github.com/butmun/Interpost-Hague
240,lock.d,4,1,4,0,2025-01-09T20:02:06Z,2025-01-09T20:04:47Z,2,,DM,https://github.com/aadamdunikowski/lock.d
241,flake8,4,1,4,0,2025-01-11T18:26:37Z,2025-01-11T18:28:23Z,2,,DM,https://github.com/kauziko/flake8
242,Code,4,1,4,0,2025-01-13T16:45:14Z,2025-01-13T16:47:00Z,2,,DM,https://github.com/aadamdunikowski/Code
243,compose,4,1,4,0,2025-01-08T19:41:59Z,2025-01-28T21:06:51Z,6,,DM,https://github.com/JohannWojcik/compose
244,yaml,4,1,4,0,2025-01-11T18:18:43Z,2025-01-11T18:20:33Z,2,,DM,https://github.com/AAdamBiel/yaml
245,Exogenesis,4,4,4,9,2014-05-17T05:52:21Z,2015-01-10T04:53:47Z,72063,Exogenesis SS13 server,DM,https://github.com/Hoknar/Exogenesis
246,prettierrc,4,1,4,0,2025-01-09T19:34:49Z,2025-01-09T19:37:11Z,2,,DM,https://github.com/FPiasecki2/prettierrc
247,style,4,1,4,0,2025-01-08T19:45:16Z,2025-01-08T19:47:50Z,2,,DM,https://github.com/JulianDunikowski/style
248,Archangel,4,9,4,1,2018-06-05T04:47:50Z,2018-06-05T05:00:29Z,86111,Archangel,DM,https://github.com/Zero-Bits/Archangel
249,NEVUnity,4,9,4,9,2013-09-03T15:27:41Z,2014-07-06T04:18:34Z,96439,A Modification of SS13 code (based on BS12 code as of 8/30/2013) for NEV Unity,DM,https://github.com/Jamini/NEVUnity
250,call_of_flesh,4,29,4,0,2018-04-07T21:04:48Z,2019-03-10T05:58:40Z,478801,,DM,https://github.com/esthvan/call_of_flesh
251,p_tree_kernel,4,1,4,0,2014-07-22T18:26:44Z,2014-10-30T22:29:29Z,7820,,DM,https://github.com/thenghiapham/p_tree_kernel
252,CowedRevival,4,7,4,0,2020-04-07T20:33:35Z,2022-11-07T15:59:25Z,91022,,DM,https://github.com/CowedRevival/CowedRevival
253,BlackMesa13,4,8,4,0,2016-11-21T01:04:57Z,2017-03-20T04:00:50Z,91028,A Half Life themed SS13 codebase set in the Black Mesa Research Facility.,DM,https://github.com/cthuloid9/BlackMesa13
254,pom,4,1,4,0,2025-01-09T21:07:47Z,2025-01-28T16:39:46Z,4,,DM,https://github.com/JohannWojciech/pom
255,ColonialMarines_Redone,4,18,4,38,2015-08-27T18:49:45Z,2017-10-01T09:59:09Z,76386,Colonial Marines redone using tg build.,DM,https://github.com/TauCetiStation/ColonialMarines_Redone
256,openmeaning-api,4,1,4,0,2016-12-08T17:06:52Z,2016-12-27T12:20:41Z,49,Django API to access the vectors on openmeaning.org.,DM,https://github.com/PeARSearch/openmeaning-api
257,Vesta.Bay,4,9,4,1,2021-05-14T16:23:59Z,2022-02-05T19:23:37Z,1083305,Skyrat's Baystation Server.,DM,https://github.com/Skyrat-SS13/Vesta.Bay
258,dbzfe_open,4,2,4,0,2024-07-14T07:07:41Z,2024-11-12T20:43:22Z,74599,,DM,https://github.com/mclol0/dbzfe_open
259,GS13-Citadel,4,26,4,1,2024-09-16T05:40:47Z,2025-03-28T01:56:44Z,1355490,,DM,https://github.com/evilew/GS13-Citadel
260,Project-Buchanan,4,13,4,8,2023-07-10T02:52:30Z,2024-12-22T21:02:12Z,685659,"Too slow, fellas, just a touch too slow...",DM,https://github.com/thegrovellingpeasant/Project-Buchanan
261,babelrc,4,1,4,1,2025-01-09T21:10:07Z,2025-02-12T18:46:23Z,12,,DM,https://github.com/ErichRaske/babelrc
262,MonkeyStation,4,11,4,11,2020-05-09T20:08:41Z,2021-07-20T07:35:14Z,1454327,Monkey Station Official,DM,https://github.com/MonkeyStation13/MonkeyStation
263,robots,4,1,4,0,2025-01-09T20:55:39Z,2025-01-09T20:58:00Z,2,,DM,https://github.com/JulianDunikowski/robots
264,phoenix-ss13,4,8,4,39,2022-06-22T14:07:10Z,2024-12-02T21:50:51Z,1840209,A roleplay oriented Space Station 13 codebase.,DM,https://github.com/PHOENIX-SS13/phoenix-ss13
265,build,4,1,4,0,2025-01-11T18:22:49Z,2025-01-11T18:24:30Z,2,,DM,https://github.com/aadamdunikowski/build
266,history,4,1,4,0,2025-01-08T19:06:14Z,2025-01-08T19:07:48Z,2,,DM,https://github.com/ItaloFerraro/history
267,pom,4,1,4,1,2025-01-11T17:28:47Z,2025-01-11T17:30:13Z,2,,DM,https://github.com/dunikowski22/pom
268,build,4,1,4,0,2025-01-08T19:32:39Z,2025-01-08T19:35:11Z,2,,DM,https://github.com/JanBielski/build
269,Pariah-Station,4,30,4,9,2022-03-12T18:34:07Z,2022-07-17T01:12:45Z,2119627,,DM,https://github.com/pariahstation/Pariah-Station
270,eslintrc,4,1,4,0,2025-01-09T19:37:59Z,2025-01-09T19:39:25Z,2,,DM,https://github.com/dimbadimass/eslintrc
271,version,4,1,4,0,2025-01-13T16:55:56Z,2025-01-13T16:58:24Z,2,,DM,https://github.com/OMasl/version
272,ScorpioStation,4,19,4,95,2020-04-23T04:42:12Z,2021-04-03T07:53:21Z,1309113,,DM,https://github.com/ScorpioStation/ScorpioStation
273,BeeStation,4,14,4,6,2020-08-31T20:01:33Z,2022-03-11T11:08:00Z,1675232,,DM,https://github.com/ChaoticOnyx/BeeStation
274,Haven-Urist,4,11,4,21,2020-05-04T18:27:37Z,2024-11-19T08:27:27Z,955853,Deviate downstream of UristMcStation (https://github.com/UristMcStation/UristMcStation),DM,https://github.com/Haven-13/Haven-Urist
275,desertrose,4,118,4,19,2021-02-04T21:18:50Z,2022-12-01T21:51:37Z,1134576,,DM,https://github.com/DesertRose2/desertrose
276,NovusSS13,4,7,4,2,2023-07-08T22:33:24Z,2025-03-28T01:13:44Z,2619622,The /tg/station branch of SS13.,DM,https://github.com/NovusSS13/NovusSS13
277,Makefile,4,1,4,0,2025-01-08T18:53:01Z,2025-01-08T18:55:58Z,2,,DM,https://github.com/bartoszzielin/Makefile
278,rollup,4,1,4,0,2025-01-11T17:17:18Z,2025-01-11T17:19:06Z,2,,DM,https://github.com/JooooJark/rollup
279,VENUS-Station-13,4,11,4,3,2024-06-07T19:07:19Z,2025-03-05T20:58:29Z,1747709,A 18+ RP/ERP Space Station 13 server!,DM,https://github.com/VENUS-Station/VENUS-Station-13
280,ss13,4,18,4,1,2024-01-19T00:06:42Z,2025-03-28T00:44:25Z,3495437,The ss13 server for the VoRe furs discord,DM,https://github.com/VoRe-ss13/ss13
281,Vault-113-Restoration.,4,24,4,8,2016-04-04T20:16:25Z,2016-12-06T15:10:26Z,154153,This is fallout conversion of the Space Station 13.,DM,https://github.com/blackjack3186/Vault-113-Restoration.
282,NMF-Persephone,4,12,4,2,2022-01-19T22:10:57Z,2022-06-04T22:51:36Z,160222,,DM,https://github.com/CrowOfBourbon/NMF-Persephone
283,Nearweb,4,9,4,0,2023-02-21T17:11:45Z,2023-02-21T18:55:36Z,552117,/shrug,DM,https://github.com/mcschwa/Nearweb
284,russ-station,4,11,4,1,2023-06-06T20:33:26Z,2024-12-04T16:21:31Z,1738828,,DM,https://github.com/russ-money/russ-station
285,ARFS-6,4,13,4,10,2020-12-05T02:22:34Z,2024-12-14T20:02:42Z,1521277,,DM,https://github.com/ARF-SS13/ARFS-6
286,composer,4,1,4,0,2025-01-11T18:12:48Z,2025-01-11T18:14:36Z,2,,DM,https://github.com/ItaloFerraro/composer
287,Vagrantfile,4,1,4,0,2025-01-09T20:16:04Z,2025-01-28T17:50:51Z,4,,DM,https://github.com/ItaloFerraro/Vagrantfile
288,STALKER12,3,12,3,0,2021-03-30T16:57:21Z,2021-09-29T02:55:43Z,600063,"STALKER12, a remake of the S.T.A.L.K.E.R. franchise in SS13. Branched from esthvan's Call of Flesh.",DM,https://github.com/Malgover/STALKER12
289,github1,3,1,3,0,2025-01-09T20:13:08Z,2025-01-09T20:14:58Z,2,,DM,https://github.com/piaseckided/github1
290,whiTGreen,3,21,3,84,2018-01-09T21:25:47Z,2022-01-17T13:07:44Z,172122,Oh fuck.,DM,https://github.com/animusdev/whiTGreen
291,SinguloStation13,3,8,3,5,2022-09-05T15:35:02Z,2023-10-02T01:20:02Z,2050153,99.95% bees. 0.05% station,DM,https://github.com/SinguloStation13/SinguloStation13
292,json,3,1,3,0,2025-01-13T15:54:08Z,2025-01-13T15:55:42Z,2,,DM,https://github.com/albertstone7/json
293,spacetopia,3,0,3,1,2019-12-27T16:36:53Z,2025-03-26T10:17:09Z,78364, A role-play oriented Space Station 13 mod which adds certain Second-Life features and character customisation amongst other changes that are highly inspired by EVE Online and Furcadia.,DM,https://github.com/researcx/spacetopia
294,BeeStation-Legacy,3,6,3,2,2018-07-01T05:09:51Z,2018-07-27T04:27:07Z,1162178,"BeeStation, since the rebase.",DM,https://github.com/CthulhuOnIce/BeeStation-Legacy
295,Monkey-Station,3,0,3,13,2020-04-28T17:14:38Z,2023-01-05T13:24:17Z,125013,Monkey Station Official ,DM,https://github.com/Achille-exe/Monkey-Station
296,metro-station-13,3,5,3,0,2020-12-14T13:44:18Z,2020-12-18T20:49:01Z,488167,The Metro and BYOND,DM,https://github.com/Stalkeros2/metro-station-13
297,InterbayBR,3,1,3,0,2021-07-01T01:24:06Z,2022-02-12T06:02:30Z,171615,"Fork from original Interbay by mattroks with some new SS13 2022 features and also a ""Brazilian touch""",DM,https://github.com/Kosolov325/InterbayBR
298,vmstation,3,7,3,48,2022-01-18T16:10:04Z,2024-09-28T03:31:00Z,1710181,the /vm/ old school tg server,DM,https://github.com/sperky7933/vmstation
299,point,3,1,3,0,2025-01-08T19:58:31Z,2025-01-08T20:00:53Z,2,,DM,https://github.com/amadej2/point
300,app,3,1,3,0,2025-01-08T19:55:26Z,2025-01-28T16:24:40Z,6,,DM,https://github.com/aghirlandaio2/app
301,PonyBuild-R-,3,10,3,1,2015-08-31T15:09:24Z,2018-03-03T09:12:16Z,73686,"Пони-билд, основанный на сборке Baystation12 игры Space Station 13 2015 года.",DM,https://github.com/S-Spy/PonyBuild-R-
302,cmreboot,3,5,3,3,2023-10-19T17:54:57Z,2023-11-23T21:39:47Z,760124,Contains the code for CM: Reboot,DM,https://github.com/cmapplelings/cmreboot
303,composer,3,1,3,0,2025-01-09T20:53:36Z,2025-01-09T20:54:59Z,2,,DM,https://github.com/JohannWojcik/composer
304,pomery,3,1,3,1,2025-01-11T18:56:42Z,2025-01-28T21:16:34Z,7,,DM,https://github.com/JohannWojciech/pomery
305,TGoonstation,3,6,3,0,2016-03-16T06:29:32Z,2018-01-24T00:22:20Z,78403,Goonstation 2016 release based repo combining aspects of tgstation with that code.,DM,https://github.com/Shadowlightbackup/TGoonstation
306,Aliens-Colonialmarines,3,6,3,10,2016-09-03T17:49:31Z,2018-08-20T11:26:50Z,158880,"WIP; HUGE THANK YOU TO:PGOAT(pudl), WJOHNSTON, THE /TG/ TEAM, THE TAUCETISTATION TEAM SPECIFICALLY ZVEE, CM,HIPPIE etc. Those credits will be improved later on ayy--ALWAYS USE ONLY NOTEPAD WHEN EDITING SKIN.DMF OR IT'LL BREAK -- Discontinued.",DM,https://github.com/Carbonhell/Aliens-Colonialmarines
307,HuggleStation,3,0,3,0,2022-02-26T05:32:28Z,2025-03-28T00:51:01Z,288259,,DM,https://github.com/lucincus/HuggleStation
308,T.E.-station,3,13,3,0,2023-01-04T17:56:31Z,2023-09-02T11:36:41Z,414253,ERP experience,DM,https://github.com/JasmineRickards/T.E.-station
309,ManhattanCity_World,3,8,3,0,2023-07-14T16:47:15Z,2023-07-16T08:06:09Z,342905,,DM,https://github.com/manhattan-city-2311/ManhattanCity_World
310,Blue-Colony-Reborn,3,21,3,1,2023-08-14T15:56:01Z,2024-01-03T14:40:20Z,237941,,DM,https://github.com/WoodenTucker/Blue-Colony-Reborn
311,swagger,3,1,3,0,2025-01-09T21:02:37Z,2025-01-09T21:04:03Z,2,,DM,https://github.com/aghirlandaio2/swagger
312,Baystation12-pre-r4407,3,2,3,0,2022-05-19T23:11:26Z,2023-12-29T12:28:30Z,179866,"BS12 pre-r4407, working on modern BYOND",DM,https://github.com/space-wizards/Baystation12-pre-r4407
313,conf,3,1,3,0,2025-01-11T18:28:47Z,2025-01-27T23:12:31Z,4,,DM,https://github.com/barrydunikow/conf
314,d2k5,3,12,3,0,2014-04-03T14:28:15Z,2014-04-03T18:11:32Z,44941,,DM,https://github.com/SS13/d2k5
315,Beat-Station,3,5,3,3,2017-03-29T21:22:23Z,2019-03-12T21:38:50Z,1037079,New and updated brazilian Space Station 13 code.,DM,https://github.com/Beat-Station/Beat-Station
