Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size (KB),Description,Language,Repo URL
222,flashsnes,62,10,62,3,2008-12-24T07:17:40Z,2011-07-09T17:14:43Z,31847,Super Nintendo in Adobe Flash,ActionScript,https://github.com/emcmanus/flashsnes
223,Electric-Zine-Maker,62,4,62,1,2020-06-03T21:40:19Z,2020-06-03T23:25:32Z,17998,source for the Electric Zine Maker,ActionScript,https://github.com/alienmelon/Electric-Zine-Maker
224,clearmaps,62,1,62,1,2010-02-15T18:28:27Z,2010-02-17T18:40:50Z,24519,An ActionScript mapping framework for data visualization.,ActionScript,https://github.com/sunlightlabs/clearmaps
225,as3commons-ui,61,6,61,2,2011-04-20T08:17:19Z,2011-12-21T21:59:23Z,11953,UI Related Algorithms and Managers,ActionScript,https://github.com/AS3Commons/as3commons-ui
226,skeleton,61,28,61,0,2012-06-27T04:34:05Z,2012-11-02T13:41:32Z,44486,as3 skeleton for starling,ActionScript,https://github.com/akdcl/skeleton
227,mvcExpress-framework,61,11,61,30,2012-01-22T20:54:03Z,2015-06-05T08:11:09Z,7016,ActionScript 3 MVC framework focused on speed and simplicity.,ActionScript,https://github.com/MindScriptAct/mvcExpress-framework
228,StarlingGAFPlayer,61,37,61,5,2013-07-10T13:52:18Z,2017-04-04T10:14:55Z,87782,"Starling GAF Player is an ActionScript 3 library that allows developer easily to play back animations in GAF format using Starling framework. GAF is a solution that allows porting animations created in Flash Pro into an open format GAF and play back them in different popular frameworks, such as Starling, Unity3d, Cocos2d-x and other.",ActionScript,https://github.com/CatalystApps/StarlingGAFPlayer
229,sdk,61,24,61,0,2009-08-03T15:51:23Z,2016-07-01T07:42:02Z,26642,DEPRECATED: Open Source Toolkit for Multiscale Images and Zoomable User Interfaces (ZUIs),ActionScript,https://github.com/openzoom/sdk
230,Starling-Particle-Editor,61,26,61,1,2013-01-19T15:45:50Z,2021-07-05T11:56:21Z,341,Actionscript 3 Flash tool to create particle effect files (.pex) compatible for use with Starling and Sparrow frameworks.,ActionScript,https://github.com/devon-o/Starling-Particle-Editor
231,AS3-Worker-Compat,61,10,61,2,2012-11-13T21:54:58Z,2018-08-08T01:43:34Z,172,ActionScript Worker wrapper for compatibility with pre-and-post Flash Player 11.4,ActionScript,https://github.com/jcward/AS3-Worker-Compat
232,feathers-maps,61,13,61,2,2016-01-14T14:32:27Z,2016-04-20T14:27:39Z,1955,Google (and more) maps for Starling and Feathers.,ActionScript,https://github.com/ZwickTheGreat/feathers-maps
233,soundtouch-as3,61,6,61,2,2009-07-14T02:08:16Z,2010-04-05T02:57:49Z,197,AS3 Port of the SoundTouch Sound Processing Library,ActionScript,https://github.com/also/soundtouch-as3
234,as3-msgpack,61,11,61,1,2012-08-16T18:09:49Z,2015-09-08T02:52:31Z,1193,MessagePack for ActionScript3 / msgpack.org[ActionScript3],ActionScript,https://github.com/loteixeira/as3-msgpack
235,Simple-Game-Framework,60,5,60,2,2009-11-18T02:29:00Z,2010-09-28T10:35:04Z,139,An open source simple game framework that I use for my own games.,ActionScript,https://github.com/mikechambers/Simple-Game-Framework
236,StarlingFeathers,60,50,60,0,2013-04-23T07:13:48Z,2015-09-25T01:24:52Z,4475,整合Starling+Feathers 还有一些Starling扩展,ActionScript,https://github.com/zmLiu/StarlingFeathers
237,hlsplayer,59,24,59,4,2012-09-12T13:24:16Z,2013-03-04T18:37:11Z,847,HLS player for OSMF flash framework,ActionScript,https://github.com/erlyvideo/hlsplayer
238,CoCX,59,43,59,20,2022-05-13T16:21:20Z,2025-03-28T11:49:08Z,992769,Coc source from Fenoxo with Xianxia twist and not only ^^ ,ActionScript,https://github.com/Ormael13/CoCX
239,Air-Mobile-ScrollController,59,18,59,9,2012-07-30T15:58:12Z,2014-01-07T20:42:19Z,254,"Everything you need to have scrolling in your Adobe Air application that feels native on mobile (iOS, Android)",ActionScript,https://github.com/freshplanet/Air-Mobile-ScrollController
240,as3scrollinglist,59,24,59,3,2011-02-14T21:48:53Z,2014-03-02T16:19:00Z,507,AS3 Scrolling List for Android and iOS devices,ActionScript,https://github.com/thanksmister/as3scrollinglist
241,as3xls,59,40,59,17,2009-09-04T18:12:39Z,2011-03-26T15:46:01Z,883,Fork of as3xls with bugfixes (unmaintained),ActionScript,https://github.com/djw/as3xls
242,GestouchExamples,58,13,58,5,2011-04-29T16:07:53Z,2012-08-27T10:39:18Z,2255,Examples for Gestouch library.,ActionScript,https://github.com/fljot/GestouchExamples
243,starling-imagebatch,58,13,58,2,2011-11-04T08:23:02Z,2013-02-12T10:33:40Z,457,Optimized Image batching for Starling.,ActionScript,https://github.com/elsassph/starling-imagebatch
244,ObjectBuilder,58,43,58,18,2021-03-21T13:54:12Z,2023-07-23T21:18:42Z,3559,,ActionScript,https://github.com/punkice3407/ObjectBuilder
245,awayphysics-examples-fp11,58,23,58,0,2011-08-21T16:22:29Z,2013-02-24T21:22:45Z,5829,Actionscript examples for use with the AwayPhysics library in Flash Player 11,ActionScript,https://github.com/away3d/awayphysics-examples-fp11
246,Anthill-Framework,58,16,58,6,2012-09-12T18:06:20Z,2017-02-13T10:17:07Z,1787,Tiny framework for creating Flash games.,ActionScript,https://github.com/AntKarlov/Anthill-Framework
247,Flash-Animated-GIF-Library,57,26,57,5,2012-01-06T14:18:14Z,2015-09-01T10:53:11Z,1420,A wicked fast and robust AS3 library for playing Animated GIFs in Flash.,ActionScript,https://github.com/theturtle32/Flash-Animated-GIF-Library
248,xib2js,57,13,57,0,2010-04-11T15:08:18Z,2012-05-04T13:24:41Z,24626,.xib file to JavaScript translator for Titanium Mobile,ActionScript,https://github.com/daoki2/xib2js
249,pixelmask,57,28,57,8,2012-11-18T21:33:48Z,2017-12-27T09:47:17Z,2121,A Starling Extension to provide pixel based masking for Starling display objects,ActionScript,https://github.com/jonathanhart/pixelmask
250,Firebase-ANE,57,16,57,0,2016-07-05T09:07:38Z,2020-08-15T16:02:30Z,63056,Firebase ANE collection give you access to the Google Firebase project in your AdobeAir projects supported on both Android and iOS with 100% identical ActionScript API. ,ActionScript,https://github.com/myflashlab/Firebase-ANE
251,DDTank41,57,79,57,2,2022-10-02T02:42:53Z,2024-07-13T22:22:59Z,365557,Full Source DDTank Version 41,ActionScript,https://github.com/pnkl1999/DDTank41
252,Datafus,56,13,56,5,2019-11-10T12:57:23Z,2024-12-10T16:22:11Z,300358,📚🥚 The Dofus database and socket events in JSON files. Includes the source code and more...,ActionScript,https://github.com/bot4dofus/Datafus
253,Gamepad,56,7,56,3,2009-11-11T17:12:22Z,2017-02-05T02:35:55Z,353,"Gamepad simulates an analog joystick input using the keyboard. Many times when we access key presses, what we are really doing is pretending that WASD, the arrow keys or some other combination are actually a D-pad or joystick with an X and Y axis, and 1 or 2 fire buttons. Gamepad handles the event capture, maths and other details of this for you, so you only have to think about how you want your game to respond to this input.",ActionScript,https://github.com/iainlobb/Gamepad
254,ObjectBuilder,56,35,56,21,2017-11-07T23:12:39Z,2022-02-26T02:58:34Z,28779,,ActionScript,https://github.com/ottools/ObjectBuilder
255,Fruitfly,55,4,55,8,2012-08-30T07:51:26Z,2013-08-29T06:08:50Z,210,A library for dynamic creation of Starling display objects from native Flash display objects,ActionScript,https://github.com/richardlord/Fruitfly
256,flex-pilot,55,30,55,15,2010-03-29T22:38:56Z,2011-09-01T22:04:33Z,47010,Testing automation library for Flex and Flash.,ActionScript,https://github.com/mde/flex-pilot
257,Soundcloud-AS3-API,55,11,55,3,2009-07-22T08:20:40Z,2010-10-26T16:19:33Z,3160,"Universal Soundcloud API wrapper for Flash, Flex and AIR projects, written in ActionScript 3.0. Please report any bugs in the Issues section.",ActionScript,https://github.com/dorianroy/Soundcloud-AS3-API
258,SystemVolumeNativeExtension,55,32,55,8,2012-03-29T14:27:30Z,2012-08-03T15:35:04Z,7803,An AIR native extension to interact with the system volume for iOS and Android devices.,ActionScript,https://github.com/nweber/SystemVolumeNativeExtension
259,BitmapScroller,55,13,55,3,2010-06-17T22:30:05Z,2011-05-08T15:32:04Z,11099,This is a small Blitting engine to scroll bitmaps of any size.,ActionScript,https://github.com/theflashbum/BitmapScroller
260,protoc-gen-as3,55,17,55,7,2015-03-15T08:03:58Z,2016-11-05T15:39:30Z,1391,Automatically exported from code.google.com/p/protoc-gen-as3,ActionScript,https://github.com/Atry/protoc-gen-as3
261,microphone.js,55,11,55,2,2011-08-08T21:59:11Z,2011-08-10T02:05:16Z,99,Brings microphone access to javascript!,ActionScript,https://github.com/milani/microphone.js
262,QueueLoader,55,12,55,0,2009-11-24T20:19:49Z,2011-12-06T15:15:31Z,1052,QueueLoader is an easy to use  Flash Actionscript (3.0) asset loading utility with a number of features.,ActionScript,https://github.com/hydrotik/QueueLoader
263,webView-ANE,54,12,54,0,2015-06-16T12:09:36Z,2019-01-04T11:38:21Z,75853,This air native extension is a perfect replacement to the classic StageWebView and it allows you to easily call Javascript functions from flash and send String messages from JS to flash.,ActionScript,https://github.com/myflashlab/webView-ANE
264,away3d-examples-broomstick,54,17,54,4,2011-02-27T20:38:10Z,2011-10-29T10:12:12Z,32098,Actionscript examples for use with the Away3D engine for Flash Player Incubator,ActionScript,https://github.com/away3d/away3d-examples-broomstick
265,Mielophone-AIR,54,5,54,27,2011-04-07T11:16:42Z,2012-11-19T22:02:30Z,2079,"Mielophone is a minimalistic application for searching, listening, downloading and discovering new music. It mashes up together databases like MusicBrainz, Last.FM and BBCRadio to deliver complete info about songs, artists and albums. And uses unique plugin system to search for publicly available mp3s and streams for desired songs. ",ActionScript,https://github.com/mielophone/Mielophone-AIR
266,Lita,54,21,54,5,2010-11-26T14:02:27Z,2010-11-26T14:08:11Z,1998,Adobe AIR based SQLite administration (discontinued project),ActionScript,https://github.com/davidderaedt/Lita
267,FlashScanner,53,22,53,2,2016-02-11T13:47:21Z,2016-06-26T03:12:07Z,6592,Flash XSS Scanner,ActionScript,https://github.com/riusksk/FlashScanner
268,Pixelizer,53,10,53,20,2012-03-11T07:38:49Z,2013-01-05T17:45:46Z,574,"A component based game engine for AS3. Master version is currently 0.4.3. Please note, the dev branch is currently under heavy development for 0.5 and should be considered unstable. There will be a few breaking changes.",ActionScript,https://github.com/johanp/Pixelizer
269,ObjectHandles,53,18,53,1,2010-07-21T23:04:26Z,2010-10-14T11:44:24Z,1619,Actionscript / Flex 3 open source library for moving and resizing on screen objects.,ActionScript,https://github.com/marc-hughes/ObjectHandles
270,firefly-sdk,53,11,53,7,2013-02-07T21:16:41Z,2016-11-07T14:01:57Z,32875,Firefly - in4ray Gaming SDK,ActionScript,https://github.com/in4ray/firefly-sdk
271,Air-Kinect-Gesture-Lib,53,17,53,1,2012-05-28T14:51:00Z,2014-06-27T13:04:51Z,1665,Air Kinect Gesture Library,ActionScript,https://github.com/tonybeltramelli/Air-Kinect-Gesture-Lib
272,monsterdebugger-client-starling,52,7,52,2,2014-04-20T00:36:37Z,2021-07-31T16:13:09Z,47,Fork of Monster Debugger client library with support for Starling Framework,ActionScript,https://github.com/joshtynjala/monsterdebugger-client-starling
273,AIRKinectv2,52,17,52,5,2015-04-24T07:10:48Z,2015-05-06T17:45:26Z,828,Adobe AIR native extension for Microsofts Kinect v2 for Windows SDK,ActionScript,https://github.com/Tastenkunst/AIRKinectv2
274,as3isolib_starling,52,15,52,1,2012-11-23T03:55:47Z,2013-07-30T09:36:34Z,122,as3isolib starling port  ,ActionScript,https://github.com/HiWill/as3isolib_starling
275,OpenSurf-AS3-Algorithm,52,9,52,0,2012-06-17T19:17:58Z,2012-06-17T20:51:51Z,503,Surf Algorithm port to as3,ActionScript,https://github.com/samuelgirardin/OpenSurf-AS3-Algorithm
276,Dofus,51,22,51,1,2012-08-25T16:25:27Z,2015-05-04T12:11:22Z,22865,Dofus client's sources,ActionScript,https://github.com/Emudofus/Dofus
277,Flod,51,13,51,2,2011-09-28T23:23:16Z,2012-05-05T11:48:03Z,5196,AS3 Amiga SoundTracker (MOD) and FastTracker (XM) Replay Library,ActionScript,https://github.com/photonstorm/Flod
278,punk.ui,51,9,51,21,2010-12-19T22:07:01Z,2011-09-28T16:27:25Z,4073,FlashPunk Community UI Project,ActionScript,https://github.com/RichardMarks/punk.ui
279,as3,51,12,51,0,2010-08-17T18:46:37Z,2015-04-18T00:08:48Z,1452,"A bunch of reusable junk for my own work. Pretty much reinventing the wheel, forever.",ActionScript,https://github.com/zeh/as3
280,Parsley-Core,51,26,51,1,2011-06-11T22:27:07Z,2018-05-22T13:13:14Z,2632,Core APIs and implementation of the Parsley IOC container for Flex/Flash/AIR,ActionScript,https://github.com/spicefactory/Parsley-Core
281,krpano_fovplugins,50,28,50,0,2010-09-18T14:09:28Z,2012-09-24T12:38:07Z,557,A series of plugins for krpano,ActionScript,https://github.com/fieldOfView/krpano_fovplugins
282,flex-extensions,50,8,50,1,2011-02-06T00:09:30Z,2012-09-25T16:14:56Z,30690,"A collection of Adobe Flex user interface components, charting controls and elements, behaviors, data types and utility classes and methods.",ActionScript,https://github.com/CC-Archived/flex-extensions
283,potlatch2,50,49,50,18,2011-03-10T15:34:28Z,2022-07-25T23:07:56Z,27323,Potlatch 2 OpenStreetMap Editor,ActionScript,https://github.com/openstreetmap/potlatch2
284,ascript,50,20,50,9,2013-10-25T11:38:04Z,2016-12-08T06:57:28Z,142,用as3写的脚本解释器，语法类似as3,ActionScript,https://github.com/softplat/ascript
285,Ember2,50,8,50,0,2011-11-27T16:38:01Z,2015-09-04T11:03:25Z,2516,Enitiy System for as3 ,ActionScript,https://github.com/tdavies/Ember2
286,SoManyRoaches,50,6,50,1,2019-09-23T06:56:52Z,2019-09-23T08:23:25Z,14735,满满一桌面的小强！,ActionScript,https://github.com/FerryYoungFan/SoManyRoaches
287,as3-signals-utilities-async,50,6,50,3,2010-01-06T12:23:11Z,2012-02-20T02:05:16Z,355,Async test support for as3-signals,ActionScript,https://github.com/evan-liu/as3-signals-utilities-async
288,JSocket,49,13,49,2,2009-10-19T04:49:10Z,2010-09-07T21:39:07Z,433,Socket on Javascript(use flash),ActionScript,https://github.com/nihen/JSocket
289,motivate-clock-desktop,49,3,49,7,2019-02-15T10:06:56Z,2023-03-16T22:36:41Z,6149,Motivate Clock Desktop App,ActionScript,https://github.com/valeriy-bashtovoy/motivate-clock-desktop
290,DinoRunDX,49,10,49,1,2023-01-13T19:15:01Z,2023-01-13T20:10:06Z,174087,,ActionScript,https://github.com/pixeljam/DinoRunDX
291,AS3-Utilities,49,10,49,1,2010-04-18T16:22:38Z,2012-06-11T08:22:35Z,292,A collection of AS3 utilties i've created,ActionScript,https://github.com/skyboy/AS3-Utilities
292,makercam,49,28,49,8,2013-01-31T01:59:25Z,2016-01-14T04:30:41Z,3101,flash based cross-platform CAM package. For 2.5D CAM operations,ActionScript,https://github.com/shapeoko/makercam
293,runway,49,9,49,0,2012-11-28T02:36:14Z,2013-01-30T03:30:54Z,2757,Runway is a set of ActionScript and JavaScript libraries for leveraging the LeapMotion input device,ActionScript,https://github.com/rmhall/runway
294,QuadtreeSprite-Extension,49,8,49,2,2013-03-15T21:31:23Z,2013-06-20T13:51:35Z,281,QuadtreeSprite extensions for Starling. Enables efficient handling of large number of children DisplayObjects.,ActionScript,https://github.com/justpinegames/QuadtreeSprite-Extension
295,xember,48,7,48,5,2011-09-22T17:05:07Z,2012-01-12T02:13:04Z,2211,A riff on the Ember entity system,ActionScript,https://github.com/alecmce/xember
296,Flash-Optimizing-Tools,48,3,48,0,2010-07-02T15:16:16Z,2014-01-16T17:18:40Z,43565,Flash Optimizing Tools,ActionScript,https://github.com/EliEladElrom/Flash-Optimizing-Tools
297,RobotEyes,48,5,48,0,2010-01-07T19:51:05Z,2010-12-08T18:28:18Z,663,UI end-to-end testing gubbins to use within test cases,ActionScript,https://github.com/Stray/RobotEyes
298,redsun,48,3,48,0,2008-10-02T04:19:40Z,2008-12-16T03:50:11Z,933,Red Sun - Ruby to Flash compiler and framework,ActionScript,https://github.com/jonathanbranam/redsun
299,SAQAS3,48,4,48,0,2009-07-16T03:50:52Z,2013-04-22T14:16:14Z,467,Saqoosha's AS3 Library,ActionScript,https://github.com/Saqoosha/SAQAS3
300,asunit,48,28,48,0,2010-04-10T18:07:25Z,2011-11-04T04:26:32Z,5789,"The only ActionScript unit test framework that supports Flash Players 6, 7, 8, 9 and 10",ActionScript,https://github.com/patternpark/asunit
301,printf-as3,48,13,48,2,2010-10-15T16:49:10Z,2012-10-11T03:13:16Z,5494,"A printf like facility for Actionscript, loosely inspired by Python's.",ActionScript,https://github.com/arthur-debert/printf-as3
302,AIR-NativeExtensions,48,14,48,0,2014-05-18T10:13:15Z,2020-07-03T12:00:28Z,83936,Collections of Native Extensions for Adobe AIR,ActionScript,https://github.com/benkuper/AIR-NativeExtensions
303,key-action-binder-as3,47,10,47,2,2013-10-03T17:51:32Z,2015-09-12T17:21:26Z,12290,A keyboard/gamepad binder for easier game input in ActionScript,ActionScript,https://github.com/zeh/key-action-binder-as3
304,AIR-Server,47,22,47,1,2012-09-05T07:50:54Z,2013-03-14T13:52:11Z,5174,Socket Server library for Adobe AIR,ActionScript,https://github.com/wouterverweirder/AIR-Server
305,arcgis-samples-flex,47,91,47,0,2013-02-11T23:14:02Z,2015-04-03T10:08:10Z,14280,Basic API samples for the ArcGIS API for Flex,ActionScript,https://github.com/Esri/arcgis-samples-flex
306,rpflex,47,10,47,0,2012-03-17T15:27:46Z,2012-03-17T15:48:16Z,42143,An AS Lib for manipulate face decorations and its example project rpmobile,ActionScript,https://github.com/cccssw/rpflex
307,Gonzo,47,2,47,20,2011-06-20T20:53:17Z,2014-04-07T12:42:37Z,2317,A lightweight editor made specifically for markdown.,ActionScript,https://github.com/tonylukasavage/Gonzo
308,asx,47,8,47,3,2008-12-18T11:31:13Z,2012-03-27T05:58:18Z,830,Extensions for core ActionScript Objects,ActionScript,https://github.com/drewbourne/asx
309,ASCrypt,47,10,47,3,2012-08-24T20:58:07Z,2015-02-07T22:06:00Z,3269,Open-source crypto library with a similar API for multiple languages.,ActionScript,https://github.com/Meychi/ASCrypt
310,easyAS-Worker,47,12,47,5,2016-01-28T21:57:02Z,2017-06-19T16:18:10Z,257,Run AS worker in your AdobeAir projects without having to deal with complicated flash.system.Worker class,ActionScript,https://github.com/myflashlab/easyAS-Worker
311,flexmojos-introduction,47,19,47,0,2011-07-26T18:35:08Z,2017-04-27T03:26:30Z,430,A gentle introduction to Flexmojos & Maven,ActionScript,https://github.com/jjgonecrypto/flexmojos-introduction
312,oni,46,8,46,0,2013-10-14T23:39:01Z,2021-03-01T19:23:17Z,5971,"OLD, NOT SUPPORTED - ActionScript 3 game engine",ActionScript,https://github.com/cykoder/oni
313,MadComponents,46,11,46,2,2014-10-13T11:12:47Z,2015-04-08T07:02:52Z,3347,Popular Mobile UI Framework for AS3 / AIR,ActionScript,https://github.com/danfreeman/MadComponents
314,mate,46,11,46,2,2010-02-17T18:22:04Z,2017-07-31T22:21:39Z,371,Mate Flex Framework,ActionScript,https://github.com/asfusion/mate
315,airkinect-2-examples,46,26,46,3,2012-01-30T05:05:22Z,2013-05-21T19:06:08Z,39627,AIRKinect 2.0 AIR Examples,ActionScript,https://github.com/AS3NUI/airkinect-2-examples
316,ZaaIL,46,4,46,1,2010-07-15T22:55:58Z,2010-07-15T23:40:21Z,10148,An open source cross compilation of DevIL to Flash using Adobe Alchemy,ActionScript,https://github.com/ZaaLabs/ZaaIL
317,example-flash,46,10,46,0,2012-03-30T00:12:03Z,2012-06-08T10:42:39Z,1395,,ActionScript,https://github.com/perfume-dev/example-flash
318,CameraFocus,46,16,46,1,2011-10-16T00:59:59Z,2011-11-19T04:10:36Z,259,a 2D camera helper class for ActionScript 3.0 projects / Starling Framework,ActionScript,https://github.com/joeonmars/CameraFocus
319,SAP,45,7,45,2,2015-03-24T21:32:52Z,2017-04-25T15:56:23Z,782,Particle System for Starling,ActionScript,https://github.com/gonchar/SAP
320,socket.io-flash,45,13,45,4,2011-09-24T20:49:21Z,2013-08-23T14:23:36Z,885,Flash client for Socket.IO server,ActionScript,https://github.com/sinnus/socket.io-flash
321,vnd,45,24,45,1,2014-02-13T01:09:53Z,2018-11-01T00:47:25Z,15817,Visual Network Description,ActionScript,https://github.com/ramonfontes/vnd
322,minko-examples,45,20,45,3,2012-04-20T12:20:04Z,2014-03-13T10:19:48Z,27100,Samples for the Minko 3D engine.,ActionScript,https://github.com/aerys/minko-examples
323,Android-Native-Device-Info,45,18,45,5,2010-11-11T12:17:54Z,2021-11-14T18:08:21Z,453,"Grab native device info like OS, Model, Brand, SDK Version and CPU. These AS3 classes uses Adobe AIR for Android to grab an Android system file named /system/build.prop, parse it and store its values in an nice value object for you to use. This parsed information is mainly used for analytics.",ActionScript,https://github.com/funky-monkey/Android-Native-Device-Info
324,napoleon,45,1,45,2,2012-01-26T19:22:39Z,2013-01-20T13:22:45Z,27708,,ActionScript,https://github.com/mikedotalmond/napoleon
325,Coral,44,7,44,2,2011-02-23T08:42:29Z,2017-04-16T18:01:42Z,218,A library of Actionscript 3 classes for 3D Mathematics.,ActionScript,https://github.com/richardlord/Coral
326,SWFUpload,44,26,44,0,2012-09-11T08:26:33Z,2013-12-19T16:42:26Z,252,SWFUpload - Fork from SWFUpload Build 2.2.1,ActionScript,https://github.com/danifbento/SWFUpload
327,TencentPvZOL,44,7,44,5,2021-03-28T10:30:25Z,2021-04-16T11:54:32Z,162071,,ActionScript,https://github.com/map220v/TencentPvZOL
328,Dwarf,44,5,44,5,2010-01-25T06:11:54Z,2014-04-28T16:00:56Z,1622,A lightweight AIR screen toolbox app,ActionScript,https://github.com/destroytoday/Dwarf
329,sprite_sheet_editor,44,21,44,1,2011-08-05T10:11:13Z,2013-11-29T07:30:47Z,6203,Sprite Sheet编辑器,ActionScript,https://github.com/zrong/sprite_sheet_editor
330,catchfish,43,16,43,0,2018-05-10T01:06:16Z,2018-05-10T01:14:05Z,28808,,ActionScript,https://github.com/CSmxl001/catchfish
331,Flex-4.5-Android-Component-Library,43,9,43,0,2011-05-14T03:58:33Z,2018-05-16T18:38:53Z,184,Android UI Components built for Flex 4.5,ActionScript,https://github.com/olsonjj/Flex-4.5-Android-Component-Library
332,framework,43,29,43,1,2012-09-14T03:02:31Z,2014-10-10T13:24:08Z,10365,an Open Source UI Framework for Flash Games! （已停止维护）,ActionScript,https://github.com/flexlite/framework
333,gcwoah,43,5,43,0,2013-03-26T17:42:25Z,2014-07-17T16:56:00Z,137,,ActionScript,https://github.com/justdionysus/gcwoah
334,as3GeomAlgo,43,4,43,1,2014-04-05T09:36:21Z,2014-05-05T14:49:06Z,348,AS3 port of hxGeomAlgo - Small collection of geometry algorithms in Haxe 3.,ActionScript,https://github.com/azrafe7/as3GeomAlgo
335,dawn,43,4,43,3,2009-06-19T20:12:21Z,2013-04-28T13:20:14Z,15705,lightweight dependency injection for actionscript,ActionScript,https://github.com/sammyt/dawn
336,OAuth,43,6,43,1,2009-07-01T14:51:55Z,2010-01-14T19:10:31Z,663,AS3/Flex OAuth Library,ActionScript,https://github.com/srohde/OAuth
337,Actionscript-Toolkit,43,6,43,0,2012-01-08T16:46:48Z,2012-01-08T16:51:33Z,180,"Various bits of useful Actionscript code that I've released in the past, grouped together in one place.",ActionScript,https://github.com/richardlord/Actionscript-Toolkit
338,KontikiJS,43,9,43,1,2013-07-16T03:18:23Z,2015-06-01T04:27:58Z,479,An ActionScript 3 Library used to generate Flash API JavaScript code through the Randori compiler ,ActionScript,https://github.com/renaun/KontikiJS
339,melomel,42,8,42,10,2010-05-19T04:13:46Z,2012-04-16T16:40:14Z,2998,External ActionScript Interface.,ActionScript,https://github.com/benbjohnson/melomel
340,robotlegs-utilities-AntGenerator,42,10,42,1,2009-12-04T18:33:54Z,2010-10-18T18:33:07Z,2661,Lightweight Ant script extensions generator for Robotlegs following best practices.,ActionScript,https://github.com/EliEladElrom/robotlegs-utilities-AntGenerator
341,LachhhTools,42,20,42,8,2014-12-09T17:41:59Z,2022-05-06T12:34:10Z,590795,"""In your face"" alerts for streamers on Tiwtch!",ActionScript,https://github.com/Lachhh/LachhhTools
342,WonderflEditor,42,8,42,0,2009-12-11T02:55:17Z,2010-09-15T10:33:14Z,4156,Actionscript3 editor in http://wonderfl.net/,ActionScript,https://github.com/mash/WonderflEditor
343,air,42,19,42,2,2013-12-09T22:35:23Z,2015-07-29T20:17:44Z,96259,Source for the Adobe AIR native extension for the Chartboost SDK with compile scripts.,ActionScript,https://github.com/ChartBoost/air
344,robotlegs-utilities-Modular,42,34,42,0,2009-12-04T12:18:39Z,2011-01-26T15:03:06Z,184,Additional helper / base classes for modular builds of RobotLegs,ActionScript,https://github.com/Stray/robotlegs-utilities-Modular
345,Starling-FFParticleSystem,42,22,42,0,2014-04-25T20:55:51Z,2016-08-17T19:04:40Z,7114,Improved particle system for the Starling framework,ActionScript,https://github.com/shin10/Starling-FFParticleSystem
346,jpegcam,42,20,42,4,2012-01-26T19:27:53Z,2012-10-17T06:26:05Z,286,Clone of jpegcam which is no longer maintained,ActionScript,https://github.com/mattclements/jpegcam
347,as3-router,42,7,42,3,2011-01-07T01:48:26Z,2015-11-09T18:29:02Z,6664,Simple hash-router for ActionScript 3,ActionScript,https://github.com/jeremyruppel/as3-router
348,TouchScrolling,42,16,42,4,2012-03-23T14:53:54Z,2013-10-31T23:12:18Z,649,"TouchScrollManager (""kinetic"" touch scrolling) for AS3 (Flash platform) development",ActionScript,https://github.com/fljot/TouchScrolling
349,as3-amqp,42,9,42,4,2008-07-05T07:41:27Z,2015-08-27T14:47:06Z,2996,This is an implementation of the 0-8 version of AMQP for AS3.,ActionScript,https://github.com/0x6e6562/as3-amqp
350,eBlock,41,5,41,4,2019-12-15T20:45:59Z,2020-07-05T20:55:31Z,3294,"Scratch application to program micro:bit, arduino and other devices  based on mBlock 3.4.5 and improved with a lot of new features ",ActionScript,https://github.com/distintiva/eBlock
351,openpyro,41,5,41,24,2009-03-16T00:01:37Z,2011-04-17T16:16:39Z,5105,An open source framework for ActionScript3 based applications,ActionScript,https://github.com/arpit/openpyro
352,EZPlatformer,41,13,41,0,2010-05-13T02:32:32Z,2011-04-27T20:42:05Z,214,A simple platforming game - collect coins and reach the exit to win.  VERY SIMPLE.,ActionScript,https://github.com/AdamAtomic/EZPlatformer
353,asgit,41,3,41,0,2008-05-28T05:12:33Z,2008-12-28T04:46:22Z,1295,ActionScript Git library and browser implementation,ActionScript,https://github.com/schacon/asgit
354,dragonbones-for-cocos2d-x,41,30,41,4,2013-08-29T05:09:33Z,2014-06-26T14:50:23Z,5644,,ActionScript,https://github.com/zrong/dragonbones-for-cocos2d-x
355,EZFLAR,41,18,41,1,2009-09-21T21:41:35Z,2010-07-13T14:33:50Z,14546,a little wrap to ez the augmented reality works,ActionScript,https://github.com/tcha-tcho/EZFLAR
356,as3-xlsx-reader,41,18,41,4,2011-01-20T04:26:11Z,2020-10-01T05:12:29Z,179,An Actionscript 3.0 package to read .xlsx Open XML Excel or Open Office spreadsheets,ActionScript,https://github.com/childoftv/as3-xlsx-reader
357,graffiti-as3-drawing-lib-touch,40,14,40,5,2013-03-25T10:34:23Z,2021-03-30T13:19:27Z,469,ActionScript 3 Drawing library made for touch devices.,ActionScript,https://github.com/benrhodes/graffiti-as3-drawing-lib-touch
358,as3mul,40,12,40,4,2012-03-30T18:16:14Z,2023-08-25T16:28:37Z,364,AS3 Multiuser Library,ActionScript,https://github.com/reyco1/as3mul
359,bullet-ane,40,10,40,1,2013-09-05T15:28:19Z,2015-08-25T05:30:34Z,19906,Adobe AIR native extension for the Bullet physics simulation library,ActionScript,https://github.com/mziwisky/bullet-ane
