Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size (KB),Description,Language,Repo URL
245,openstar,1267,423,1267,4,2016-05-18T15:11:53Z,2021-10-10T12:38:05Z,35648,"lua waf,nginx+lua,openresty,luajit,waf+,cdn,nginx",Lua,https://github.com/starjun/openstar
246,copilot-cmp,1256,45,1256,21,2022-04-02T22:24:10Z,2024-12-11T19:58:19Z,87,Lua plugin to turn github copilot into a cmp source,Lua,https://github.com/zbirenbaum/copilot-cmp
247,learn-neovim-lua,1255,195,1255,1,2021-11-02T06:55:49Z,2024-09-07T17:26:36Z,12602,Neovim 配置实战：从 0 到 1 打造自己的 IDE,Lua,https://github.com/nshen/learn-neovim-lua
248,small,1247,848,1247,29,2020-04-18T13:40:34Z,2025-03-28T12:26:54Z,29801,ssr passwall homeprxoy 依赖,Lua,https://github.com/kenzok8/small
249,dropbar.nvim,1245,32,1245,4,2023-05-25T05:57:15Z,2025-03-23T20:13:40Z,982,"IDE-like breadcrumbs, out of the box",Lua,https://github.com/Bekaboo/dropbar.nvim
250,rime-wubi86-jidian,1242,256,1242,25,2019-02-28T09:08:31Z,2025-03-27T03:37:48Z,1468,86五笔极点码表 for 鼠须管(macOS)、小狼毫(Windows)、中州韵(Ubuntu) 、仓（iOS）、同文（Android）五笔输入方案，五笔输入法，Rime 方案。Chinese wubi input method schema,Lua,https://github.com/KyleBing/rime-wubi86-jidian
251,nvim-jdtls,1236,69,1236,10,2020-04-14T14:54:41Z,2025-02-13T08:54:56Z,283,Extensions for the built-in LSP support in Neovim for eclipse.jdt.ls,Lua,https://github.com/mfussenegger/nvim-jdtls
252,im2markup,1228,211,1228,20,2016-09-16T16:59:54Z,2023-10-27T13:42:36Z,4450,Neural model for converting Image-to-Markup (by Yuntian Deng yuntiandeng.com),Lua,https://github.com/harvardnlp/im2markup
253,nvim-ts-context-commentstring,1228,33,1228,19,2021-02-24T19:33:53Z,2024-12-07T12:22:36Z,2519,Neovim treesitter plugin for setting the commentstring based on the cursor location in a file.,Lua,https://github.com/JoosepAlviste/nvim-ts-context-commentstring
254,awesome-dotfiles,1227,69,1227,17,2019-11-25T16:21:33Z,2024-08-09T23:23:50Z,156551,Dotfiles for awesome people using the awesomewm linux environment,Lua,https://github.com/WillPower3309/awesome-dotfiles
255,texture_nets,1226,215,1226,42,2016-03-07T11:53:05Z,2018-01-07T06:56:34Z,9765,"Code for ""Texture Networks: Feed-forward Synthesis of Textures and Stylized Images"" paper.",Lua,https://github.com/DmitryUlyanov/texture_nets
256,grug-far.nvim,1219,39,1219,4,2024-04-28T18:15:17Z,2025-03-27T17:22:52Z,28647,Find And Replace plugin for neovim,Lua,https://github.com/MagicDuck/grug-far.nvim
257,smart-splits.nvim,1216,47,1216,16,2022-03-19T18:49:00Z,2025-03-21T16:34:04Z,434,"🧠 Smart, seamless, directional navigation and resizing of Neovim + terminal multiplexer splits. Supports tmux, Wezterm, and Kitty. Think about splits in terms of ""up/down/left/right"".",Lua,https://github.com/mrjones2014/smart-splits.nvim
258,starter,1214,984,1214,9,2023-01-07T09:19:57Z,2024-12-11T16:56:39Z,70,Starter template for LazyVim,Lua,https://github.com/LazyVim/starter
259,Nginx-Lua-Anti-DDoS,1209,276,1209,43,2019-08-21T23:52:09Z,2023-02-24T19:03:37Z,133,A Anti-DDoS script to protect Nginx web servers using Lua with a HTML Javascript based authentication puzzle inspired by Cloudflare I am under attack mode an Anti-DDoS authentication page protect yourself from every attack type All Layer 7 Attacks Mitigating Historic Attacks DoS DoS Implications DDoS All Brute Force Attacks Zero day exploits Social Engineering Rainbow Tables Password Cracking Tools Password Lists Dictionary Attacks Time Delay Any Hosting Provider Any CMS or Custom Website Unlimited Attempt Frequency Search Attacks HTTP Basic Authentication HTTP Digest Authentication HTML Form Based Authentication Mask Attacks Rule-Based Search Attacks Combinator Attacks Botnet Attacks Unauthorized IPs IP Whitelisting Bruter THC Hydra John the Ripper Brutus Ophcrack unauthorized logins Injection Broken Authentication and Session Management Sensitive Data Exposure XML External Entities (XXE) Broken Access Control Security Misconfiguration Cross-Site Scripting (XSS) Insecure Deserialization Using Components with Known Vulnerabilities Insufficient Logging & Monitoring Drupal WordPress Joomla Flash Magento PHP Plone WHMCS Atlassian Products malicious traffic Adult video script avs KVS Kernel Video Sharing Clip Bucket Tube sites Content Management Systems Social networks scripts backends proxy proxies PHP Python Porn sites xxx adult gaming networks servers sites forums vbulletin phpbb mybb smf simple machines forum xenforo web hosting video streaming buffering ldap upstream downstream download upload rtmp vod video over dl hls dash hds mss livestream drm mp4 mp3 swf css js html php python sex m3u zip rar archive compressed mitigation code source sourcecode chan 4chan 4chan.org 8chan.net 8ch 8ch.net infinite chan 8kun 8kun.net anonymous anon tor services .onion torproject.org nginx.org nginx.com openresty.org darknet dark net deepweb deep web darkweb dark web mirror vpn reddit reddit.com adobe flash hackthissite.org dreamhack hack hacked hacking hacker hackers hackerz hackz hacks code coding script scripting scripter source leaks leaked leaking cve vulnerability great firewall china america japan russia .gov government http1 http2 http3 quic q3 litespeedtech litespeed apache torrents torrent torrenting webtorrent bittorrent bitorrent bit-torrent cyberlocker cyberlockers cyber locker cyberbunker warez keygen key generator free irc internet relay chat peer-to-peer p2p cryptocurrency crypto bitcoin miner browser xmr monero coinhive coin hive coin-hive litecoin ethereum cpu cycles popads pop-ads advert advertisement networks banner ads protect ovh blazingfast.io amazon steampowered valve store.steampowered.com steamcommunity thepiratebay lulzsec antisec xhamster pornhub porn.com pornhub.com xhamster.com xvideos xvdideos.com xnxx xnxx.com popads popcash cpm ppc,Lua,https://github.com/C0nw0nk/Nginx-Lua-Anti-DDoS
260,legendary.nvim,1205,17,1205,12,2022-02-02T14:27:52Z,2025-03-21T16:05:15Z,1011,"🗺️ A legend for your keymaps, commands, and autocmds, integrates with which-key.nvim, lazy.nvim, and more.",Lua,https://github.com/mrjones2014/legendary.nvim
261,luadec,1196,360,1196,61,2014-07-28T08:28:35Z,2024-02-25T04:13:19Z,2739,"Lua Decompiler for lua 5.1 , 5.2 and 5.3",Lua,https://github.com/viruscamp/luadec
262,config_manager,1187,117,1187,11,2015-07-18T18:42:55Z,2024-05-20T18:14:55Z,22105,My configuration files and tools,Lua,https://github.com/tjdevries/config_manager
263,impatient.nvim,1181,27,1181,0,2021-08-28T17:27:00Z,2023-05-05T08:47:45Z,101,Improve startup time for Neovim,Lua,https://github.com/lewis6991/impatient.nvim
264,hump,1176,156,1176,17,2010-08-09T14:59:00Z,2024-08-18T14:21:06Z,846,LÖVE Helper Utilities for Massive Progression,Lua,https://github.com/vrld/hump
265,MPV-EASY-Player,1160,58,1160,1,2018-03-26T13:12:40Z,2025-03-18T06:25:53Z,4586,"MPV-EASY Player - An easy to use, modern video player based on mpv （一个基于MPV,易于使用,现代化的视频播放器）",Lua,https://github.com/422658476/MPV-EASY-Player
266,luci-app-shadowsocks,1154,417,1154,12,2016-08-15T01:28:41Z,2023-05-28T16:53:00Z,327,OpenWrt/LEDE LuCI for Shadowsocks-libev,Lua,https://github.com/shadowsocks/luci-app-shadowsocks
267,flutter-tools.nvim,1148,89,1148,33,2020-12-12T14:10:46Z,2025-03-16T17:45:20Z,6270,Tools to help create flutter apps in neovim using the native lsp,Lua,https://github.com/nvim-flutter/flutter-tools.nvim
268,treesj,1147,35,1147,6,2022-11-11T12:09:43Z,2025-03-27T10:12:58Z,325,Neovim plugin for splitting/joining blocks of code,Lua,https://github.com/Wansmer/treesj
269,jxwaf,1144,262,1144,3,2017-12-13T09:45:46Z,2025-03-28T08:18:14Z,69695,JXWAF是一款开源web应用防火墙,Lua,https://github.com/jx-sec/jxwaf
270,docker-alpine,1142,279,1142,183,2019-03-05T15:31:11Z,2025-02-14T03:29:35Z,323699,Official Alpine Linux Docker image. Win at minimalism!,Lua,https://github.com/alpinelinux/docker-alpine
271,LIKO-12,1140,68,1140,38,2016-09-16T16:01:25Z,2024-01-24T08:13:23Z,10328,LIKO-12 is an open source fantasy computer made using LÖVE,Lua,https://github.com/LIKO-12/LIKO-12
272,nvim-java,1136,54,1136,32,2023-11-10T10:40:56Z,2025-02-17T02:09:06Z,317,Painless Java in Neovim,Lua,https://github.com/nvim-java/nvim-java
273,git-conflict.nvim,1136,39,1136,16,2022-03-13T00:21:52Z,2024-12-27T22:53:37Z,129,A plugin to visualise and resolve merge conflicts in neovim,Lua,https://github.com/akinsho/git-conflict.nvim
274,dotfiles,1135,41,1135,12,2022-02-21T15:46:42Z,2023-01-11T21:39:54Z,38376,The ArchLinux and AwesomeWM configs. 📂,Lua,https://github.com/saimoomedits/dotfiles
275,CosmicNvim,1116,64,1116,2,2021-10-19T17:16:56Z,2025-03-21T16:09:12Z,557,"CosmicNvim is a lightweight and opinionated Neovim config for web development, specifically designed to provide a 💫 COSMIC programming experience!",Lua,https://github.com/CosmicNvim/CosmicNvim
276,hawkthorne-journey,1115,455,1115,26,2012-05-20T06:12:09Z,2024-11-26T22:24:01Z,250996,Digital Estate Planning: The Game,Lua,https://github.com/hawkthorne/hawkthorne-journey
277,heirline.nvim,1113,40,1113,27,2022-01-01T15:50:03Z,2025-01-31T16:13:13Z,1434,Heirline.nvim is a no-nonsense Neovim Statusline plugin designed around recursive inheritance to be exceptionally fast and versatile.,Lua,https://github.com/rebelot/heirline.nvim
278,doomrl,1102,135,1102,37,2016-11-28T21:22:38Z,2025-03-27T17:41:39Z,5570,"D**m, the Roguelike",Lua,https://github.com/chaosforgeorg/doomrl
279,gp.nvim,1100,93,1100,61,2023-06-18T13:55:46Z,2024-09-23T12:32:50Z,561,"Gp.nvim (GPT prompt) Neovim AI plugin: ChatGPT sessions & Instructable text/code operations & Speech to text [OpenAI, Ollama, Anthropic, ..]",Lua,https://github.com/Robitx/gp.nvim
280,lua-nginx-redis,1097,377,1097,1,2017-02-22T08:25:42Z,2021-10-26T07:27:38Z,11684,:hibiscus: Redis、Lua、Nginx、OpenResty 笔记和资料,Lua,https://github.com/Tinywan/lua-nginx-redis
281,iron.nvim,1090,93,1090,67,2016-05-02T12:22:13Z,2025-02-02T17:33:37Z,533,Interactive Repl Over Neovim,Lua,https://github.com/Vigemus/iron.nvim
282,lume,1089,84,1089,20,2014-02-27T20:20:33Z,2023-11-19T23:59:15Z,206,Lua functions geared towards gamedev,Lua,https://github.com/rxi/lume
283,nebula,1079,388,1079,8,2017-08-29T10:05:32Z,2023-07-28T04:05:39Z,17310,"""星云""业务风控系统，主工程",Lua,https://github.com/threathunterX/nebula
284,hydra.nvim,1078,24,1078,51,2022-06-06T19:44:53Z,2023-11-28T11:56:33Z,273,Create custom submodes and menus,Lua,https://github.com/anuvyklack/hydra.nvim
285,lain,1072,211,1072,40,2013-09-07T09:38:48Z,2024-01-25T21:14:00Z,1602,Awesome WM complements,Lua,https://github.com/lcpz/lain
286,garrysmod,1071,810,1071,184,2013-01-10T15:59:08Z,2025-03-27T17:50:00Z,15921,Sandbox mod for the Source Engine,Lua,https://github.com/Facepunch/garrysmod
287,fbcunn,1062,249,1062,38,2014-12-10T22:13:05Z,2017-07-21T22:04:03Z,589,Facebook's extensions to torch/cunn.,Lua,https://github.com/facebookarchive/fbcunn
288,MoonGen,1061,235,1061,80,2014-09-27T13:28:04Z,2023-11-23T12:59:13Z,21116,MoonGen is a fully scriptable high-speed packet generator built on DPDK and LuaJIT. It can saturate a 10 Gbit/s connection with 64 byte packets on a single CPU core while executing user-provided Lua scripts for each packet. Multi-core support allows for even higher rates. It also features precise and accurate timestamping and rate control.,Lua,https://github.com/emmericp/MoonGen
289,nvim-neoclip.lua,1061,25,1061,24,2021-08-15T20:15:08Z,2025-02-09T13:45:59Z,193,Clipboard manager neovim plugin with telescope integration,Lua,https://github.com/AckslD/nvim-neoclip.lua
290,precognition.nvim,1049,13,1049,18,2023-12-26T23:49:41Z,2025-03-08T21:33:19Z,204,💭👀precognition.nvim - Precognition uses virtual text and gutter signs to show available motions.,Lua,https://github.com/tris203/precognition.nvim
291,thumbfast,1048,38,1048,37,2022-09-13T21:43:07Z,2025-02-04T20:12:00Z,495,High-performance on-the-fly thumbnailer script for mpv,Lua,https://github.com/po5/thumbfast
292,Codes-for-Lane-Detection,1047,332,1047,6,2018-10-12T05:53:41Z,2022-06-21T21:48:30Z,47961,Learning Lightweight Lane Detection CNNs by Self Attention Distillation (ICCV 2019),Lua,https://github.com/cardwing/Codes-for-Lane-Detection
293,feline.nvim,1046,61,1046,6,2021-04-13T11:08:16Z,2023-09-20T18:18:39Z,433,"A minimal, stylish and customizable statusline for Neovim written in Lua",Lua,https://github.com/famiu/feline.nvim
294,material.nvim,1034,131,1034,6,2021-03-21T00:44:43Z,2025-03-14T23:55:29Z,9784,":trident: Material colorscheme for NeoVim written in Lua with built-in support for native LSP, TreeSitter and many more plugins",Lua,https://github.com/marko-cerovac/material.nvim
295,wordgrinder,1025,63,1025,26,2015-06-07T09:27:07Z,2025-03-16T23:56:10Z,8748,A word processor which gets the hell out of your way and lets you get some work done.,Lua,https://github.com/davidgiven/wordgrinder
296,lor,1020,181,1020,12,2016-01-14T08:19:34Z,2024-01-02T14:22:58Z,352,"a fast, minimalist web framework for lua based on OpenResty",Lua,https://github.com/sumory/lor
297,lsofgraph,1019,34,1019,0,2016-02-08T13:04:38Z,2019-04-20T19:38:03Z,1162,lsof to graphviz,Lua,https://github.com/zevv/lsofgraph
298,doom-nvim,1015,106,1015,28,2021-03-20T03:01:30Z,2024-02-08T07:44:38Z,3190,A Neovim configuration for the advanced martian hacker,Lua,https://github.com/doom-neovim/doom-nvim
299,venn.nvim,1014,22,1014,4,2021-06-01T15:00:41Z,2024-08-16T03:55:30Z,36,Draw ASCII diagrams in Neovim,Lua,https://github.com/jbyuki/venn.nvim
300,Questie,1012,310,1012,343,2015-03-08T17:52:46Z,2025-03-28T02:05:37Z,330526,Questie: The WoW Classic quest helper,Lua,https://github.com/Questie/Questie
301,yanky.nvim,1009,25,1009,23,2022-03-01T12:40:46Z,2025-03-19T06:41:13Z,205,Improved Yank and Put functionalities for Neovim,Lua,https://github.com/gbprod/yanky.nvim
302,neovim-init.vim,1008,202,1008,3,2017-10-14T10:28:43Z,2023-02-21T11:07:43Z,1252,:izakaya_lantern: A hybrid Neovim configuration for productive developers who want a functional yet aesthetic Vim experience :izakaya_lantern:,Lua,https://github.com/Optixal/neovim-init.vim
303,lua-resty-openidc,998,252,998,65,2015-07-14T16:37:02Z,2025-03-27T10:24:24Z,746,OpenID Connect Relying Party and OAuth 2.0 Resource Server implementation in Lua for NGINX / OpenResty,Lua,https://github.com/zmartzone/lua-resty-openidc
304,lazydev.nvim,994,15,994,6,2024-06-01T16:51:37Z,2025-02-20T10:01:22Z,179,Faster LuaLS setup for Neovim,Lua,https://github.com/folke/lazydev.nvim
305,torchnet,994,185,994,3,2016-06-20T10:36:35Z,2019-03-27T22:21:16Z,167,Torch on steroids,Lua,https://github.com/facebookarchive/torchnet
306,true-zen.nvim,994,31,994,35,2021-04-16T14:14:19Z,2024-07-27T21:53:06Z,799,🦝 Clean and elegant distraction-free writing for NeoVim,Lua,https://github.com/pocco81/true-zen.nvim
307,stackline,986,50,986,37,2020-07-31T14:32:04Z,2023-07-24T18:22:41Z,8067,Visualize yabai window stacks on macOS. Works with yabai & hammerspoon.,Lua,https://github.com/AdamWagner/stackline
308,ComputerCraft,986,196,986,134,2012-08-06T11:02:10Z,2024-05-13T11:47:31Z,3029,Programmable Computers for Minecraft,Lua,https://github.com/dan200/ComputerCraft
309,bump.lua,985,86,985,13,2012-05-27T22:23:10Z,2023-09-29T16:28:50Z,11275,A collision detection library for Lua,Lua,https://github.com/kikito/bump.lua
310,kulala.nvim,984,44,984,7,2024-06-24T19:56:21Z,2025-03-27T19:10:47Z,3074,A minimal 🤏 HTTP-client 🐼 interface 🖥️ for Neovim ❤️.,Lua,https://github.com/mistweaverco/kulala.nvim
311,ecode,983,15,983,51,2022-06-08T02:19:57Z,2025-03-04T14:56:20Z,127,Lightweight multi-platform code editor designed for modern hardware with a focus on responsiveness and performance.,Lua,https://github.com/SpartanJ/ecode
312,transparent.nvim,978,25,978,4,2021-04-09T09:51:42Z,2024-08-25T08:04:59Z,44,Remove all background colors to make nvim transparent,Lua,https://github.com/xiyaowong/transparent.nvim
313,awesome-streamerrc,975,237,975,8,2020-03-04T18:47:12Z,2021-09-21T02:53:04Z,9877,Dotfiles for various streamers on Twitch.,Lua,https://github.com/awesome-streamers/awesome-streamerrc
314,vim-moonfly-colors,973,69,973,0,2017-05-10T05:48:59Z,2025-03-27T05:14:55Z,809,A dark charcoal theme for modern Neovim & classic Vim,Lua,https://github.com/bluz71/vim-moonfly-colors
315,marks.nvim,972,49,972,50,2021-10-08T17:41:23Z,2024-09-02T16:03:55Z,1907,A better user experience for viewing and interacting with Vim marks.,Lua,https://github.com/chentoast/marks.nvim
316,completion-nvim,970,76,970,81,2020-03-10T14:46:45Z,2021-10-12T19:59:47Z,409,A async completion framework aims to provide completion to neovim's built in LSP written in Lua,Lua,https://github.com/nvim-lua/completion-nvim
317,nvim,969,242,969,34,2021-12-15T08:12:25Z,2024-08-11T20:39:10Z,868,My neovim config,Lua,https://github.com/ChristianChiarulli/nvim
318,git-blame.nvim,966,44,966,12,2020-08-29T13:27:26Z,2025-03-24T01:06:19Z,203,Git Blame plugin for Neovim written in Lua,Lua,https://github.com/f-person/git-blame.nvim
319,nmap-nse-scripts,965,370,965,2,2011-05-31T05:41:49Z,2022-01-22T18:40:30Z,6136,My collection of nmap NSE scripts,Lua,https://github.com/cldrn/nmap-nse-scripts
320,crates.nvim,962,36,962,9,2021-08-24T17:13:20Z,2025-03-19T21:48:03Z,1016,A neovim plugin that helps managing crates.io dependencies,Lua,https://github.com/saecki/crates.nvim
321,2D-and-3D-face-alignment,961,209,961,5,2017-03-16T15:22:43Z,2018-02-26T14:26:28Z,39,"This repository implements a demo of the networks described in ""How far are we from solving the 2D & 3D Face Alignment problem? (and a dataset of 230,000 3D facial landmarks)"" paper.",Lua,https://github.com/1adrianb/2D-and-3D-face-alignment
322,ssr.nvim,961,13,961,18,2022-07-31T10:27:47Z,2024-09-07T10:52:09Z,47,Treesitter based structural search and replace plugin for Neovim.,Lua,https://github.com/cshuaimin/ssr.nvim
323,codeium.nvim,958,79,958,80,2023-01-29T07:31:06Z,2025-03-13T18:21:03Z,188,A native neovim extension for Codeium,Lua,https://github.com/Exafunction/codeium.nvim
324,edgy.nvim,952,21,952,3,2023-05-30T21:09:04Z,2024-08-31T08:03:46Z,270,"Easily create and manage predefined window layouts, bringing a new edge to your workflow",Lua,https://github.com/folke/edgy.nvim
325,supermaven-nvim,948,45,948,54,2024-05-08T17:37:53Z,2024-10-07T15:28:50Z,135,The official Neovim plugin for Supermaven,Lua,https://github.com/supermaven-inc/supermaven-nvim
326,rnn,941,311,941,78,2015-03-19T03:23:26Z,2017-12-21T06:29:48Z,2283,Recurrent Neural Network library for Torch7's nn,Lua,https://github.com/Element-Research/rnn
327,nvim-dap-virtual-text,940,25,940,12,2020-08-24T14:22:00Z,2024-12-25T17:04:28Z,109,,Lua,https://github.com/theHamsta/nvim-dap-virtual-text
328,llm.nvim,940,53,940,30,2023-05-07T09:26:41Z,2025-01-09T13:37:13Z,18436,LLM powered development for Neovim,Lua,https://github.com/huggingface/llm.nvim
329,courseplay,939,522,939,1,2013-02-15T16:14:50Z,2023-05-22T18:14:14Z,43544,Courseplay for Farming Simulator 2019,Lua,https://github.com/Courseplay/courseplay
330,classic,938,98,938,16,2014-02-26T18:38:01Z,2021-12-31T14:37:20Z,156,Tiny class module for Lua,Lua,https://github.com/rxi/classic
331,sailor,933,123,933,48,2014-01-02T11:29:24Z,2022-10-28T09:53:01Z,1879,A Lua MVC Web Framework.,Lua,https://github.com/sailorproject/sailor
332,monstercat-visualizer,929,104,929,93,2016-06-12T11:15:08Z,2023-06-17T17:31:04Z,10947,A real time audio visualizer for Rainmeter similar to the ones used in the Monstercat videos.,Lua,https://github.com/marcopixel/monstercat-visualizer
333,goto-preview,927,32,927,13,2021-06-07T05:46:09Z,2025-03-10T06:17:18Z,156,A small Neovim plugin for previewing definitions using floating windows.,Lua,https://github.com/rmagatti/goto-preview
334,nvim-scrollbar,924,20,924,29,2022-01-07T03:03:06Z,2024-10-17T10:48:52Z,1895,Extensible Neovim Scrollbar,Lua,https://github.com/petertriho/nvim-scrollbar
335,icsmaster,923,339,923,0,2017-02-12T23:22:43Z,2019-01-04T02:00:51Z,485445,ICS/SCADA Security Resource（整合工控安全相关资源）,Lua,https://github.com/w3h/icsmaster
336,Simple-Tiled-Implementation,922,126,922,27,2014-01-14T17:09:48Z,2024-03-24T11:43:23Z,2250,Tiled library for LÖVE,Lua,https://github.com/karai17/Simple-Tiled-Implementation
337,DeepStack-Leduc,918,217,918,14,2017-04-05T08:53:28Z,2018-01-06T23:02:27Z,2109,Example implementation of the DeepStack algorithm for no-limit Leduc poker,Lua,https://github.com/lifrordi/DeepStack-Leduc
338,lua-resty-template,917,206,917,13,2014-02-21T11:33:58Z,2023-07-21T13:39:41Z,420,Templating Engine (HTML) for Lua and OpenResty.,Lua,https://github.com/bungle/lua-resty-template
339,NAMAS,915,259,915,18,2015-08-28T18:02:25Z,2018-04-25T14:40:20Z,38,Neural Attention Model for Abstractive Summarization,Lua,https://github.com/facebookarchive/NAMAS
340,icml2016,915,216,915,31,2016-06-02T21:58:41Z,2018-09-05T16:45:56Z,565,Generative Adversarial Text-to-Image Synthesis,Lua,https://github.com/reedscot/icml2016
341,resnet-1k-layers,915,251,915,1,2016-04-05T02:50:30Z,2017-05-24T17:35:48Z,4,Deep Residual Networks with 1K Layers,Lua,https://github.com/KaimingHe/resnet-1k-layers
342,multicursor.nvim,915,9,915,4,2024-08-25T10:42:18Z,2025-03-24T22:16:38Z,307,multiple cursors in neovim,Lua,https://github.com/jake-stewart/multicursor.nvim
343,xcodebuild.nvim,909,26,909,4,2023-11-01T17:40:49Z,2025-03-25T16:00:55Z,17172,"Neovim plugin to Build, Debug, and Test applications created for Apple devices (iOS, macOS, watchOS, etc.)",Lua,https://github.com/wojciech-kulik/xcodebuild.nvim
344,onedarkpro.nvim,908,49,908,0,2021-04-07T17:22:14Z,2025-03-02T15:14:11Z,1151,"🎨 Atom's iconic One Dark theme. Cacheable, fully customisable, Tree-sitter and LSP semantic token support. Comes with variants",Lua,https://github.com/olimorris/onedarkpro.nvim
345,nvim-remote-containers,907,25,907,11,2020-02-23T18:03:12Z,2023-12-22T00:07:42Z,34,"Develop inside docker containers, just like VSCode",Lua,https://github.com/jamestthompson3/nvim-remote-containers
346,telescope-ui-select.nvim,907,19,907,19,2021-11-04T06:34:16Z,2024-08-02T02:24:01Z,12,,Lua,https://github.com/nvim-telescope/telescope-ui-select.nvim
347,MobDebug,906,198,906,22,2011-12-04T00:35:01Z,2023-10-17T23:53:21Z,331,Remote debugger for Lua.,Lua,https://github.com/pkulchenko/MobDebug
348,UnicornConsole,905,47,905,12,2016-11-17T14:45:48Z,2023-02-21T16:01:46Z,1272983,Unicorn Console: create quick fantasy game in Rust/Python/Lua/Rhai/Wasm !,Lua,https://github.com/Gigoteur/UnicornConsole
349,playground,905,46,905,15,2020-07-23T13:07:27Z,2023-09-15T17:11:44Z,2892,Treesitter playground integrated into Neovim,Lua,https://github.com/nvim-treesitter/playground
350,cyberdream.nvim,904,40,904,2,2023-12-21T03:44:41Z,2025-03-27T16:54:55Z,363,"🤖💤 High-contrast, Futuristic & Vibrant Neovim Colorscheme",Lua,https://github.com/scottmckendry/cyberdream.nvim
351,CodeArt,902,36,902,8,2020-11-26T16:17:33Z,2024-12-06T19:45:45Z,13484,Use NeoVim as general purpose IDE,Lua,https://github.com/artart222/CodeArt
352,bAbI-tasks,902,184,902,5,2015-09-16T00:04:13Z,2019-03-27T22:23:53Z,84,Task generation for testing text understanding and reasoning,Lua,https://github.com/facebookarchive/bAbI-tasks
353,yazi.nvim,899,28,899,10,2024-02-25T13:33:19Z,2025-03-27T22:52:58Z,4066,A Neovim Plugin for the yazi terminal file manager,Lua,https://github.com/mikavilpas/yazi.nvim
354,dial.nvim,898,15,898,11,2020-11-22T11:51:03Z,2025-03-19T14:14:37Z,390,enhanced increment/decrement plugin for Neovim.,Lua,https://github.com/monaqa/dial.nvim
355,nord.nvim,898,117,898,34,2021-05-14T15:41:09Z,2024-06-25T08:37:58Z,238,"Neovim theme based off of the Nord Color Palette, written in lua with tree sitter support",Lua,https://github.com/shaunsingh/nord.nvim
356,Hydrogen,897,19,897,38,2022-09-10T08:32:09Z,2025-03-23T04:53:15Z,27986,一个基于androlua+开发的第三方知乎安卓客户端,Lua,https://github.com/huajiqaq/Hydrogen
357,context-encoder,894,202,894,102,2016-04-22T19:48:36Z,2020-07-19T21:37:48Z,6442,[CVPR 2016] Unsupervised Feature Learning by Image Inpainting using GANs,Lua,https://github.com/pathak22/context-encoder
358,galaxyline.nvim,884,115,884,61,2020-10-14T14:43:10Z,2024-07-25T07:07:21Z,179,neovim statusline plugin written in lua ,Lua,https://github.com/nvimdev/galaxyline.nvim
359,tiny-inline-diagnostic.nvim,882,14,882,1,2024-06-29T14:13:21Z,2025-03-11T19:10:12Z,277,"A Neovim plugin that display prettier diagnostic messages. Display diagnostic messages where the cursor is, with icons and colors.",Lua,https://github.com/rachartier/tiny-inline-diagnostic.nvim
360,treelstm,879,233,879,9,2015-04-02T17:56:31Z,2017-07-30T21:01:43Z,71,Tree-structured Long Short-Term Memory networks (http://arxiv.org/abs/1503.00075),Lua,https://github.com/stanfordnlp/treelstm
361,HLA-NoVR,878,38,878,46,2023-03-12T12:58:10Z,2025-03-03T09:40:30Z,471240,NoVR mod for Half-Life: Alyx,Lua,https://github.com/HLANoVR/HLA-NoVR
362,presence.nvim,878,66,878,70,2021-01-03T07:09:33Z,2024-04-06T13:58:46Z,92,Discord Rich Presence for Neovim,Lua,https://github.com/andweeb/presence.nvim
363,incline.nvim,877,17,877,14,2022-04-08T04:33:45Z,2025-03-24T09:38:13Z,260,"🎈 Floating statuslines for Neovim, winbar alternative",Lua,https://github.com/b0o/incline.nvim
364,PathOfBuilding-PoE2,873,118,873,147,2024-12-02T13:05:35Z,2025-03-28T03:46:52Z,1257385,,Lua,https://github.com/PathOfBuildingCommunity/PathOfBuilding-PoE2
365,barbecue.nvim,872,44,872,29,2022-07-14T10:40:43Z,2024-08-20T05:26:26Z,2704,Visual Studio Code inspired breadcrumbs plugin for the Neovim editor,Lua,https://github.com/utilyre/barbecue.nvim
366,nvim-ts-rainbow,871,66,871,10,2020-11-02T12:14:27Z,2023-01-02T16:10:06Z,1052,Rainbow parentheses for neovim using tree-sitter. Use https://sr.ht/~p00f/nvim-ts-rainbow instead,Lua,https://github.com/p00f/nvim-ts-rainbow
367,smear-cursor.nvim,864,15,864,8,2024-11-15T10:13:12Z,2025-03-23T23:12:55Z,216,🌠 Neovim plugin to animate the cursor with a smear effect in all terminals,Lua,https://github.com/sphamba/smear-cursor.nvim
368,CNNMRF,864,148,864,8,2015-11-22T15:44:23Z,2019-10-12T20:14:46Z,6119,"code for paper ""Combining Markov Random Fields and Convolutional Neural Networks for Image Synthesis""",Lua,https://github.com/chuanli11/CNNMRF
369,remote-nvim.nvim,859,26,859,49,2023-07-26T12:01:43Z,2025-02-23T15:22:41Z,468,Remote development in Neovim 🔥,Lua,https://github.com/amitds1997/remote-nvim.nvim
370,bling,858,52,858,31,2020-10-19T15:22:18Z,2024-12-18T00:26:58Z,698,Utilities for the awesome window manager,Lua,https://github.com/BlingCorp/bling
371,luci-app-dockerman,858,238,858,14,2019-10-06T12:19:03Z,2023-12-03T05:00:08Z,1045,Docker Manager interface for LuCI,Lua,https://github.com/lisaac/luci-app-dockerman
