Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size (KB),Description,Language,Repo URL
249,ESXi-Customizer-PS,703,167,703,7,2018-05-22T17:39:28Z,2023-12-27T03:02:26Z,63,PowerCLI script that greatly simplifies and automates the process of creating fully patched and customized VMware ESXi installation images,PowerShell,https://github.com/VFrontDe-Org/ESXi-Customizer-PS
250,Pentest-Tools-Collection,701,120,701,0,2020-11-21T14:26:47Z,2025-02-04T09:54:00Z,67917,,PowerShell,https://github.com/LuemmelSec/Pentest-Tools-Collection
251,redteam,695,135,695,1,2018-07-25T19:17:34Z,2020-07-27T12:43:58Z,2044,Red Team Scripts by d0nkeys (ex SnadoTeam),PowerShell,https://github.com/d0nkeys/redteam
252,zed-windows-builds,681,71,681,3,2024-07-20T02:39:30Z,2025-03-28T02:47:05Z,32,,PowerShell,https://github.com/deevus/zed-windows-builds
253,Generate-Macro,677,209,677,5,2015-01-09T01:34:22Z,2016-10-27T20:48:59Z,21,This Powershell script will generate a malicious Microsoft Office document with a specified payload and persistence method.,PowerShell,https://github.com/enigma0x3/Generate-Macro
254,Invoke-Build,676,60,676,0,2011-08-22T16:19:19Z,2025-03-28T00:46:18Z,1525,Build Automation in PowerShell,PowerShell,https://github.com/nightroman/Invoke-Build
255,Powershell-Scripts,672,119,672,0,2020-08-03T13:21:01Z,2020-08-13T07:30:42Z,35,Helpful list of powershell scripts I have found/created,PowerShell,https://github.com/stank58/Powershell-Scripts
256,qbittorrent,657,15,657,2,2023-01-18T01:45:26Z,2025-03-04T12:59:10Z,1941,🧲 Soothing pastel theme for qBittorrent ,PowerShell,https://github.com/catppuccin/qbittorrent
257,ActionPacks,656,204,656,3,2017-02-15T17:16:45Z,2025-03-11T09:59:52Z,2991,Public PowerShell script gallery for ScriptRunner.,PowerShell,https://github.com/scriptrunner/ActionPacks
258,CimSweep,652,145,652,2,2016-01-30T04:58:19Z,2019-08-19T12:50:44Z,289,CimSweep is a suite of CIM/WMI-based tools that enable the ability to perform incident response and hunting operations remotely across all versions of Windows.,PowerShell,https://github.com/mattifestation/CimSweep
259,Javinizer,651,65,651,52,2019-11-14T03:37:49Z,2025-02-26T14:45:28Z,8939,(NSFW) Organize your local Japanese Adult Video (JAV) library,PowerShell,https://github.com/javinizer/Javinizer
260,RainbowMiner,650,179,650,665,2018-05-22T11:49:36Z,2025-03-27T11:30:18Z,481996,"GPU/CPU Mining script with intelligent profit-switching between miningpools, algorithms, miners, using all possible combinations of devices (NVIDIA, AMD, CPU). Features: actively maintained, uses the top actual miner programs (Bminer, Ccminer, Claymore, Dstm, EnemyZ, Sgminer, T-rex and more) easy setup wizard, webinterface, auto update.",PowerShell,https://github.com/RainbowMiner/RainbowMiner
261,PWF,650,121,650,2,2022-02-13T20:22:40Z,2024-02-29T05:33:58Z,2683,Practical Windows Forensics Training,PowerShell,https://github.com/bluecapesecurity/PWF
262,powershell,647,128,647,4,2018-10-05T14:51:19Z,2024-04-03T08:27:41Z,544,🧛🏻‍♂️ Dark theme for PowerShell and cmd.exe,PowerShell,https://github.com/dracula/powershell
263,adsec,644,87,644,0,2021-05-01T13:03:32Z,2022-08-22T15:18:20Z,171537,An introduction to Active Directory security,PowerShell,https://github.com/cfalta/adsec
264,TokenTactics,644,104,644,6,2021-07-08T02:28:12Z,2024-12-06T15:51:42Z,83,Azure JWT Token Manipulation Toolset,PowerShell,https://github.com/rvrsh3ll/TokenTactics
265,ConfigMgr,643,280,643,141,2017-07-14T20:17:05Z,2023-02-18T13:45:59Z,1112,Microsoft Endpoint Configuration Manager scripts and tools,PowerShell,https://github.com/MSEndpointMgr/ConfigMgr
266,Egress-Assess,642,143,642,13,2014-12-10T13:39:11Z,2023-08-09T18:40:57Z,666,Egress-Assess is a tool used to test egress data detection capabilities,PowerShell,https://github.com/RedSiege/Egress-Assess
267,iDRAC-Redfish-Scripting,639,287,639,8,2017-07-24T15:30:04Z,2025-03-27T12:23:26Z,40989,Python and PowerShell scripting for Dell EMC PowerEdge iDRAC REST API with DMTF Redfish,PowerShell,https://github.com/dell/iDRAC-Redfish-Scripting
268,WINDOWS-OPTIMIZATIONS,639,54,639,8,2023-01-25T17:39:41Z,2023-04-23T06:43:38Z,43,SKRIPTS FOR WINDOWS DESUBOPTIMIZATION,PowerShell,https://github.com/MysticFoxDE/WINDOWS-OPTIMIZATIONS
269,PESecurity,636,149,636,7,2014-06-10T18:55:05Z,2024-07-31T09:53:02Z,105,"PowerShell module to check if a Windows binary (EXE/DLL) has been compiled with ASLR, DEP, SafeSEH, StrongNaming, and Authenticode.",PowerShell,https://github.com/NetSPI/PESecurity
270,GoFetch,633,98,633,3,2017-04-11T10:45:23Z,2017-06-20T14:15:10Z,1590,GoFetch is a tool to automatically exercise an attack plan generated by the BloodHound application.,PowerShell,https://github.com/GoFetchAD/GoFetch
271,AaronLocker,628,77,628,14,2018-12-18T02:41:00Z,2022-08-12T20:23:06Z,3680,Robust and practical application control for Windows,PowerShell,https://github.com/microsoft/AaronLocker
272,AzViz,628,156,628,54,2019-09-25T21:30:52Z,2025-02-01T15:20:17Z,11220,⚡ ☁ Azure Visualizer aka 'AzViz' : A #powershell module to automatically generate Azure resource topology diagrams by just typing a PowerShell cmdlet and passing the name of one or more Azure Resource groups,PowerShell,https://github.com/PrateekKumarSingh/AzViz
273,zurg-testing,626,53,626,21,2023-10-22T00:11:45Z,2024-11-12T21:51:57Z,77,A self-hosted Real-Debrid webdav server you can use with Infuse. Together with rclone it can mount your Real-Debrid torrent library into your filesystem and load it to Plex or Jellyfin.,PowerShell,https://github.com/debridmediamanager/zurg-testing
274,Mandiant-Azure-AD-Investigator,622,90,622,10,2021-01-13T13:50:35Z,2023-06-06T12:15:43Z,162,,PowerShell,https://github.com/mandiant/Mandiant-Azure-AD-Investigator
275,PowerShellForGitHub,621,191,621,52,2016-03-18T22:05:41Z,2024-05-19T20:11:03Z,1192,Microsoft PowerShell wrapper for GitHub API,PowerShell,https://github.com/microsoft/PowerShellForGitHub
276,EntraExporter,616,96,616,21,2021-03-21T23:00:14Z,2025-03-12T04:24:52Z,238,PowerShell module to export a local copy of an Entra (Azure AD) tenant configuration.,PowerShell,https://github.com/microsoft/EntraExporter
277,SIEM,616,103,616,1,2018-08-02T16:40:34Z,2025-02-24T15:24:36Z,1410,"SIEM Tactics, Techiques, and Procedures",PowerShell,https://github.com/TonyPhipps/SIEM
278,Active_Directory_Advanced_Threat_Hunting,613,85,613,0,2022-04-02T04:22:50Z,2025-02-17T05:55:02Z,18765,This repo is about Active Directory Advanced Threat Hunting,PowerShell,https://github.com/tomwechsler/Active_Directory_Advanced_Threat_Hunting
279,MemProcFS-Analyzer,609,65,609,1,2021-05-15T05:03:25Z,2025-03-10T15:22:53Z,11873,MemProcFS-Analyzer - Automated Forensic Analysis of Windows Memory Dumps for DFIR,PowerShell,https://github.com/LETHAL-FORENSICS/MemProcFS-Analyzer
280,365Inspect,608,115,608,1,2021-04-28T18:13:46Z,2025-02-18T12:25:10Z,1031,A PowerShell script that automates the security assessment of Microsoft 365 environments.,PowerShell,https://github.com/soteria-security/365Inspect
281,WiFi-Password,607,73,607,3,2015-02-15T15:32:42Z,2022-08-04T22:27:23Z,5,People ask you for the Wi-Fi password. Answer quickly.,PowerShell,https://github.com/RReverser/WiFi-Password
282,HTTP-revshell,603,96,603,0,2020-03-28T18:20:48Z,2024-08-27T16:50:43Z,8630,Powershell reverse shell using HTTP/S protocol with AMSI bypass and Proxy Aware,PowerShell,https://github.com/3v4Si0N/HTTP-revshell
283,windows-11-debloat,603,59,603,0,2021-10-11T17:48:22Z,2023-09-25T21:22:55Z,3784,Script to optimize your installation of Windows 11.,PowerShell,https://github.com/teeotsa/windows-11-debloat
284,OrgKit,601,53,601,4,2019-01-08T00:20:39Z,2024-08-17T12:05:43Z,474,"Provision a brand-new company with proper defaults in Windows, Offic365, and Azure",PowerShell,https://github.com/SwiftOnSecurity/OrgKit
285,WHD,601,96,601,1,2018-09-17T06:57:23Z,2025-03-25T13:29:15Z,347355,WHDownloader backup repo,PowerShell,https://github.com/abbodi1406/WHD
286,Microsoft-Extractor-Suite,597,88,597,3,2022-05-25T09:00:19Z,2025-03-14T12:22:40Z,4436,A PowerShell module for acquisition of data from Microsoft 365 and Azure for Incident Response and Cyber Security purposes.,PowerShell,https://github.com/invictus-ir/Microsoft-Extractor-Suite
287,psget,597,159,597,53,2011-04-10T14:04:02Z,2021-12-11T08:18:44Z,2054,Set of commands to install PowerShell modules from local file or from the web. Inspired by NuGet,PowerShell,https://github.com/psget/psget
288,docker-windows-box,596,105,596,1,2015-04-14T05:55:35Z,2024-05-23T13:31:36Z,18689,"Various Vagrant envs with Windows 2019/10 and Docker, Swarm mode, LCOW, WSL2, ...",PowerShell,https://github.com/StefanScherer/docker-windows-box
289,Privesc,592,96,592,0,2015-11-19T13:22:01Z,2024-12-01T15:24:41Z,72,Windows batch script that finds misconfiguration issues which can lead to privilege escalation.,PowerShell,https://github.com/enjoiz/Privesc
290,Incident-Response-Powershell,589,82,589,0,2022-07-06T16:16:32Z,2025-02-27T19:32:55Z,63,PowerShell Digital Forensics & Incident Response Scripts.,PowerShell,https://github.com/Bert-JanP/Incident-Response-Powershell
291,pshazz,588,40,588,10,2013-07-10T03:57:54Z,2022-03-09T19:01:05Z,207,Give your powershell some pizazz.,PowerShell,https://github.com/lukesampson/pshazz
292,ZLocation,588,30,588,29,2014-12-11T21:53:58Z,2024-05-22T09:08:05Z,255,ZLocation is the new Jump-Location,PowerShell,https://github.com/vors/ZLocation
293,NVIDIA-patcher,588,50,588,107,2022-12-02T13:37:45Z,2025-03-13T15:19:23Z,19133,"Adds 3D acceleration support for P106-090 / P106-100 / P104-100 / P104-101 / P102-100 / CMP 30HX / CMP 40HX / CMP 50HX / CMP 70HX / CMP 90HX / CMP 170HX mining cards as well as RTX 3060 3840SP, RTX 3080 Ti 20 GB, RTX 4070 10 GB, and L40 ES.",PowerShell,https://github.com/dartraiden/NVIDIA-patcher
294,psutils,586,58,586,28,2013-06-28T12:17:03Z,2024-03-17T00:44:45Z,62,Command line utilities written in Powershell,PowerShell,https://github.com/lukesampson/psutils
295,BlackViperScript,582,82,582,0,2017-02-22T05:32:03Z,2022-04-15T18:33:38Z,1753,Sets Win 10 Services based on Black Viper's Service Configurations,PowerShell,https://github.com/madbomb122/BlackViperScript
296,O365-InvestigationTooling,577,357,577,61,2016-02-12T00:22:37Z,2020-10-09T19:29:49Z,823,,PowerShell,https://github.com/OfficeDev/O365-InvestigationTooling
297,AzureStack-QuickStart-Templates,576,732,576,26,2015-10-22T22:09:05Z,2024-09-22T04:58:38Z,457148,Quick start ARM templates that deploy on Microsoft Azure Stack,PowerShell,https://github.com/Azure/AzureStack-QuickStart-Templates
298,WINspect,576,100,576,3,2017-08-10T15:10:10Z,2019-01-09T12:56:57Z,144,Powershell-based Windows Security Auditing Toolbox,PowerShell,https://github.com/A-mIn3/WINspect
299,Utilities,576,104,576,0,2020-02-11T05:53:10Z,2025-03-23T11:14:29Z,471995,Useful things,PowerShell,https://github.com/farag2/Utilities
300,azucar,575,112,575,14,2018-04-04T14:04:41Z,2022-11-04T17:35:10Z,1386,Security auditing tool for Azure environments,PowerShell,https://github.com/nccgroup/azucar
301,PSD,574,88,574,90,2017-08-30T18:57:01Z,2025-03-26T08:24:02Z,4716,PowerShell Deployment,PowerShell,https://github.com/FriendsOfMDT/PSD
302,VBA-content,574,432,574,0,2015-08-27T20:29:37Z,2024-11-14T18:17:02Z,171638,All content in this repository has been migrated to a new repository (https://github.com/MicrosoftDocs/VBA-Docs). Please do not open issues or pull requests here. We are no longer monitoring this content.,PowerShell,https://github.com/OfficeDev/VBA-content
303,Pentesting,574,154,574,0,2017-11-23T18:57:21Z,2020-11-21T09:55:26Z,232,Tricks for penetration testing,PowerShell,https://github.com/kmkz/Pentesting
304,PoshC2_Old,573,140,573,8,2016-06-08T06:59:45Z,2019-11-11T09:02:02Z,17289,Powershell C2 Server and Implants,PowerShell,https://github.com/nettitude/PoshC2_Old
305,Powershellisfun,573,124,573,0,2022-06-22T16:33:20Z,2025-03-21T19:44:44Z,140609,"Repository with the scripts that I have used in my blogs on https://powershellisfun.com. If you like these, please sponsor this project using the Sponsor button below or buy me a coffee :)  https://www.buymeacoffee.com/powershellisfun",PowerShell,https://github.com/HarmVeenstra/Powershellisfun
306,PowerLine,573,32,573,15,2016-08-31T02:10:22Z,2024-09-04T05:49:32Z,465,A more PowerShell prompt,PowerShell,https://github.com/Jaykul/PowerLine
307,Powershellery,568,120,568,0,2013-12-19T15:55:12Z,2024-12-04T21:20:49Z,6564,This repo contains Powershell scripts used for general hackery.,PowerShell,https://github.com/nullbind/Powershellery
308,Testimo,566,65,566,53,2019-03-19T17:00:44Z,2025-02-23T12:50:31Z,2711,Testimo is a PowerShell module for running health checks for Active Directory against a bunch of different tests,PowerShell,https://github.com/EvotecIT/Testimo
309,PowerStig,566,117,566,72,2018-05-04T06:52:53Z,2025-03-27T16:36:30Z,24930,STIG Automation ,PowerShell,https://github.com/microsoft/PowerStig
310,Microsoft-Sentinel2Go,565,143,565,2,2020-04-14T18:29:38Z,2025-01-22T08:03:32Z,12715,Microsoft Sentinel2Go is an open source project developed to expedite the deployment of a Microsoft Sentinel research lab. ,PowerShell,https://github.com/OTRF/Microsoft-Sentinel2Go
311,PowerCat,564,94,564,0,2015-09-21T12:27:44Z,2017-05-01T23:25:45Z,153,A PowerShell TCP/IP swiss army knife.,PowerShell,https://github.com/secabstraction/PowerCat
312,red_team_attack_lab,564,77,564,1,2021-08-12T19:55:10Z,2023-05-15T21:17:05Z,1570,Red Team Attack Lab for TTP testing & research,PowerShell,https://github.com/Marshall-Hallenbeck/red_team_attack_lab
313,DevOpsMC,562,501,562,6,2021-08-08T12:54:04Z,2024-02-08T10:52:17Z,10125,DevOps Master Class Public Repo,PowerShell,https://github.com/johnthebrit/DevOpsMC
314,Minimalistic-offensive-security-tools,560,122,560,0,2020-05-10T17:40:31Z,2021-10-26T11:04:46Z,69,A repository of tools for pentesting of restricted and isolated environments.,PowerShell,https://github.com/InfosecMatter/Minimalistic-offensive-security-tools
315,public,560,211,560,5,2021-06-07T08:26:54Z,2025-03-25T12:31:36Z,904212,Public Scripts and Apps,PowerShell,https://github.com/andrew-s-taylor/public
316,PL-300-Microsoft-Power-BI-Data-Analyst,559,414,559,4,2022-02-23T22:18:07Z,2025-03-13T21:52:32Z,267237,,PowerShell,https://github.com/MicrosoftLearning/PL-300-Microsoft-Power-BI-Data-Analyst
317,LazySign,558,78,558,2,2021-08-14T12:45:57Z,2024-03-28T14:32:02Z,215,Create fake certs for binaries using windows binaries and the power of bat files,PowerShell,https://github.com/jfmaes/LazySign
318,ff2mpv,557,52,557,7,2017-09-30T05:44:08Z,2024-12-03T20:55:03Z,387,A Firefox/Chrome add-on for playing URLs in mpv.,PowerShell,https://github.com/woodruffw/ff2mpv
319,Invoke-Stealth,555,81,555,0,2021-04-13T10:22:05Z,2023-04-21T12:49:37Z,3539,Simple & Powerful PowerShell Script Obfuscator,PowerShell,https://github.com/JoelGMSec/Invoke-Stealth
320,ThreatHunting-Keywords,553,60,553,1,2023-05-16T15:38:26Z,2025-03-03T15:48:41Z,179794,Awesome list of keywords and artifacts for Threat Hunting sessions,PowerShell,https://github.com/mthcht/ThreatHunting-Keywords
321,DetectionLabELK,552,103,552,9,2020-02-04T18:14:40Z,2021-12-12T13:02:53Z,80369,DetectionLabELK is a fork from DetectionLab with ELK stack instead of Splunk.,PowerShell,https://github.com/cyberdefenders/DetectionLabELK
322,azure-sdk,552,318,552,171,2018-10-08T17:49:19Z,2025-03-28T01:40:47Z,45624,This is the Azure SDK parent repository and mostly contains documentation around guidelines and policies as well as the releases for the various languages supported by the Azure SDK.,PowerShell,https://github.com/Azure/azure-sdk
323,PowerMeta,551,119,551,12,2017-03-31T19:56:47Z,2022-09-06T15:32:32Z,5974,"PowerMeta searches for publicly available files hosted on various websites for a particular domain by using specially crafted Google, and Bing searches. It then allows for the download of those files from the target domain. After retrieving the files, the metadata associated with them can be analyzed by PowerMeta. Some interesting things commonly found in metadata are usernames, domains, software titles, and computer names.",PowerShell,https://github.com/dafthack/PowerMeta
324,PoshRSJob,546,85,546,54,2014-06-28T03:18:36Z,2020-08-31T06:31:46Z,492,"Provides an alternative to PSjobs with greater performance and less overhead to run commands in the background, freeing up the console and allowing throttling on the jobs.",PowerShell,https://github.com/proxb/PoshRSJob
325,CobaltStrike-Toolset,546,103,546,2,2018-10-27T04:33:19Z,2022-11-22T21:39:08Z,124,"Aggressor Script, Kits, Malleable C2 Profiles, External C2 and so on",PowerShell,https://github.com/QAX-A-Team/CobaltStrike-Toolset
326,PoshBot,543,108,543,36,2017-01-04T07:49:41Z,2024-05-21T08:05:46Z,5347,Powershell-based bot framework,PowerShell,https://github.com/poshbotio/PoshBot
327,Burpsuite-Professional,540,168,540,17,2023-05-28T05:36:18Z,2025-03-26T12:36:55Z,4483,Latest Burpsuite Professional v2025.1.*,PowerShell,https://github.com/xiv3r/Burpsuite-Professional
328,CobaltStrike_CNA,538,85,538,2,2021-04-21T13:10:11Z,2022-01-18T12:47:55Z,31172,使用多种WinAPI进行权限维持的CobaltStrike脚本，包含API设置系统服务，设置计划任务，管理用户等。,PowerShell,https://github.com/yanghaoi/CobaltStrike_CNA
329,packer-templates,538,249,538,46,2015-07-07T15:30:34Z,2020-04-17T18:36:32Z,159,Templates for creating vagrant boxes,PowerShell,https://github.com/mwrock/packer-templates
330,BARK,530,66,530,1,2022-05-06T03:50:25Z,2025-03-18T23:49:25Z,466,BloodHound Attack Research Kit,PowerShell,https://github.com/BloodHoundAD/BARK
331,dotfiles-windows,529,156,529,7,2013-11-07T21:33:08Z,2024-06-29T00:35:32Z,190,"dotfiles for Windows, including Developer-minded system defaults. Built in PowerShell",PowerShell,https://github.com/jayharris/dotfiles-windows
332,PowerShell,525,135,525,1,2016-03-14T15:02:50Z,2021-09-04T22:40:26Z,3183,"Collection of useful PowerShell functions, scripts, snippets and templates",PowerShell,https://github.com/BornToBeRoot/PowerShell
333,BadUSB-Playground,525,89,525,0,2022-09-12T07:53:12Z,2025-03-27T06:02:38Z,215845,Flipper Zero geared badusb playground,PowerShell,https://github.com/FalsePhilosopher/BadUSB-Playground
334,Windows-Debloater,523,77,523,7,2020-12-31T16:58:44Z,2023-09-01T12:40:50Z,37,A script to debloat Windows.,PowerShell,https://github.com/n1snt/Windows-Debloater
335,recycle-bin-themes,520,75,520,10,2022-05-23T15:22:47Z,2023-09-19T14:38:06Z,2253,Silly icons for the Windows Recycle Bin,PowerShell,https://github.com/sdushantha/recycle-bin-themes
336,OffensiveDLR,520,112,520,5,2018-12-05T09:06:40Z,2022-01-21T19:45:54Z,9766,Toolbox containing research notes & PoC code for weaponizing .NET's DLR,PowerShell,https://github.com/byt3bl33d3r/OffensiveDLR
337,PowerShell-Red-Team,519,92,519,1,2019-11-20T22:07:50Z,2023-12-08T15:50:39Z,576,Collection of PowerShell functions a Red Teamer may use in an engagement,PowerShell,https://github.com/tobor88/PowerShell-Red-Team
338,Invoke-ACLPwn,518,87,518,6,2018-04-26T09:21:27Z,2022-09-15T15:13:00Z,42,,PowerShell,https://github.com/fox-it/Invoke-ACLPwn
339,pm2-installer,515,52,515,46,2019-08-14T19:03:53Z,2024-01-23T22:05:42Z,273,Install PM2 offline as a service on Windows or Linux. Mostly designed for Windows.,PowerShell,https://github.com/jessety/pm2-installer
340,BRU,515,37,515,1,2018-02-18T12:36:57Z,2025-03-21T22:19:59Z,13356,"Bloatware Removal Utility, for automating removal of pre-installed, factory bloatware from devices running Windows 7-11 and newer. Silently removes items selected if possible. Preselects common bloatware. Can remove Win10/11+ UWP/Metro/Modern/Windows Store apps and provisioned apps.",PowerShell,https://github.com/arcadesdude/BRU
341,PowerShellMC,513,241,513,2,2018-12-31T09:48:29Z,2023-10-09T11:57:43Z,4276,PowerShell examples,PowerShell,https://github.com/johnthebrit/PowerShellMC
342,Security-Copilot,513,197,513,30,2024-02-21T15:23:08Z,2025-03-28T13:45:21Z,114614,"Microsoft Security Copilot is a generative AI-powered security solution that helps increase the efficiency and capabilities of defenders to improve security outcomes at machine speed and scale, while remaining compliant to responsible AI principles",PowerShell,https://github.com/Azure/Security-Copilot
343,Polaris,512,115,512,32,2017-10-02T16:39:44Z,2020-08-10T15:58:38Z,338,"A cross-platform, minimalist web framework for PowerShell",PowerShell,https://github.com/PowerShell/Polaris
344,MicrosoftTeams-msinternal,510,32,510,7,2021-03-13T18:13:41Z,2025-03-28T14:46:08Z,19094,This project was created from PowerShell which allows people to download the latest internal build of Microsoft Teams.,PowerShell,https://github.com/ItzLevvie/MicrosoftTeams-msinternal
345,azure-docs-powershell-samples,508,525,508,0,2017-02-16T02:01:17Z,2023-12-06T19:07:02Z,5070,"Azure Powershell code samples, often used in docs.microsoft.com/Azure developer documentation",PowerShell,https://github.com/Azure/azure-docs-powershell-samples
346,portia,502,133,502,8,2017-07-22T04:53:31Z,2020-08-07T12:54:19Z,4640,Portia aims to automate a number of techniques commonly performed on internal network penetration tests after a low privileged account has been compromised.,PowerShell,https://github.com/SpiderLabs/portia
347,DevOpsKit-docs,501,208,501,46,2018-04-16T05:19:15Z,2022-02-14T11:55:39Z,72379,,PowerShell,https://github.com/azsk/DevOpsKit-docs
348,Intune,499,188,499,15,2018-01-31T09:59:46Z,2024-07-05T09:17:48Z,39988,Intune Scripts and Helpers.,PowerShell,https://github.com/okieselbach/Intune
349,RDS-Templates,498,614,498,147,2016-11-28T23:37:58Z,2025-03-17T03:33:48Z,1859320,ARM Templates for Remote Desktop Services deployments,PowerShell,https://github.com/Azure/RDS-Templates
350,attack-arsenal,498,78,498,4,2020-04-21T15:05:13Z,2021-04-20T15:05:25Z,38039,A collection of red team and adversary emulation resources developed and released by MITRE.,PowerShell,https://github.com/mitre-attack/attack-arsenal
351,ADTimeline,491,60,491,0,2019-01-08T15:11:36Z,2025-03-21T13:39:14Z,1041,Timeline of Active Directory changes with replication metadata,PowerShell,https://github.com/ANSSI-FR/ADTimeline
352,meterpeter,490,104,490,8,2020-02-22T17:07:50Z,2024-03-11T19:28:02Z,62348,C2 Powershell Command & Control Framework with BuiltIn Commands,PowerShell,https://github.com/r00t-3xp10it/meterpeter
353,LazyWinAdmin_GUI,488,145,488,3,2016-04-26T02:55:40Z,2019-01-15T22:31:09Z,1814,PowerShell Script that generates a GUI/WinForms loaded with tons of functions,PowerShell,https://github.com/lazywinadmin/LazyWinAdmin_GUI
354,OffensiveReverseShellCheatSheet,487,97,487,0,2020-03-15T14:29:15Z,2025-03-17T06:39:08Z,10388,Collection of reverse shells for red team operations.,PowerShell,https://github.com/d4t4s3c/OffensiveReverseShellCheatSheet
355,SDN,487,539,487,183,2015-11-17T08:58:19Z,2024-10-21T16:46:25Z,92074,This repo includes PowerShell scripts and VMM service templates for setting up the Microsoft Software Defined Networking (SDN) Stack using Windows Server 2016,PowerShell,https://github.com/microsoft/SDN
356,Invoke-ADLabDeployer,486,72,486,0,2018-03-30T11:01:36Z,2019-02-16T21:35:37Z,45,Automated deployment of Windows and Active Directory test lab networks. Useful for red and blue teams.,PowerShell,https://github.com/outflanknl/Invoke-ADLabDeployer
357,ScriptSentry,485,41,485,3,2023-07-22T03:17:58Z,2024-12-20T21:27:24Z,544,ScriptSentry finds misconfigured and dangerous logon scripts.,PowerShell,https://github.com/techspence/ScriptSentry
358,PSRecon,485,104,485,4,2015-08-03T05:43:38Z,2017-07-29T15:03:04Z,1919,":rocket: PSRecon gathers data from a remote Windows host using PowerShell (v2 or later), organizes the data into folders, hashes all extracted data, hashes PowerShell and various system properties, and sends the data off to the security team. The data can be pushed to a share, sent over email, or retained locally.",PowerShell,https://github.com/gfoss/PSRecon
359,hak5,484,173,484,5,2020-10-06T14:41:19Z,2022-08-09T14:51:42Z,35,hak5 YouTube videos,PowerShell,https://github.com/davidbombal/hak5
360,WOA-Drivers,480,146,480,24,2021-02-24T06:43:49Z,2023-02-08T04:37:43Z,576155,Windows Drivers for Qualcomm Snapdragon platforms,PowerShell,https://github.com/edk2-porting/WOA-Drivers
361,ADEssentials,479,62,479,11,2019-07-22T12:00:29Z,2025-03-25T17:09:20Z,2470,PowerShell Active Directory helper functions to manage healthy Active Directory,PowerShell,https://github.com/EvotecIT/ADEssentials
362,EventLogging,479,72,479,0,2021-01-22T15:26:57Z,2024-11-21T15:55:59Z,262,"Automation scripts to deploy Windows Event Forwarding, Sysmon, and custom audit policies in an Active Directory environment.  ",PowerShell,https://github.com/blackhillsinfosec/EventLogging
363,docker-inbound-agent,477,519,477,2,2015-08-28T08:28:21Z,2024-01-21T18:39:35Z,1069,[Deprecated & ingrated in docker-agent] Docker image for a Jenkins agent which can connect to Jenkins using TCP or Websocket protocols,PowerShell,https://github.com/jenkinsci/docker-inbound-agent
364,PSRansom,476,115,476,2,2022-02-27T11:52:03Z,2024-01-19T09:50:26Z,1261,PowerShell Ransomware Simulator with C2 Server,PowerShell,https://github.com/JoelGMSec/PSRansom
365,ModuleBuilder,473,59,473,10,2014-04-03T17:37:54Z,2025-02-20T06:05:33Z,512,"A PowerShell Module to help scripters write, version, sign, package, and publish.",PowerShell,https://github.com/PoshCode/ModuleBuilder
366,PowerShellArmoury,472,69,472,0,2017-04-20T14:05:58Z,2024-01-23T10:28:33Z,103,A PowerShell armoury for security guys and girls,PowerShell,https://github.com/cfalta/PowerShellArmoury
367,Office365,472,241,472,1,2018-06-29T11:41:38Z,2025-03-28T04:21:27Z,648,Office 365 scripts and information,PowerShell,https://github.com/directorcia/Office365
368,SecurityResearcher-Note,471,74,471,0,2023-03-22T03:50:27Z,2025-01-19T09:48:04Z,5301,Cover various security approaches to attack techniques and also provides new discoveries about security breaches.,PowerShell,https://github.com/LearningKijo/SecurityResearcher-Note
369,selenium-powershell,470,103,470,34,2017-10-23T02:08:12Z,2023-08-29T00:36:29Z,183136,PowerShell module to run a Selenium WebDriver. ,PowerShell,https://github.com/adamdriscoll/selenium-powershell
370,DARKSURGEON,467,67,467,23,2018-05-13T18:23:11Z,2020-07-21T19:00:09Z,158,"DARKSURGEON is a Windows packer project to empower incident response, digital forensics, malware analysis, and network defense.",PowerShell,https://github.com/cryps1s/DARKSURGEON
371,dbachecks,467,145,467,57,2017-12-18T19:54:27Z,2025-03-24T23:20:03Z,18050,✔ SQL Server Environmental Validation,PowerShell,https://github.com/dataplat/dbachecks
372,Invoke-CommandAs,466,71,466,0,2018-01-05T15:40:45Z,2023-05-05T17:35:32Z,107,Invoke Command As System/Interactive/GMSA/User on Local/Remote machine & returns PSObjects.,PowerShell,https://github.com/mkellerman/Invoke-CommandAs
373,ReportingServicesTools,466,216,466,119,2016-10-08T22:08:12Z,2025-03-05T16:55:12Z,1639,Reporting Services Powershell Tools,PowerShell,https://github.com/microsoft/ReportingServicesTools
374,azure-devtestlab,460,606,460,68,2015-09-08T23:32:52Z,2025-01-28T17:59:27Z,139532,"Azure DevTestLab artifacts, scripts and samples",PowerShell,https://github.com/Azure/azure-devtestlab
375,OSCP_study_guide,460,159,460,2,2017-04-22T13:49:31Z,2022-06-29T18:53:04Z,26124,Notes of my OSCP study plan,PowerShell,https://github.com/ferreirasc/OSCP_study_guide
376,chocolatey-packages,460,384,460,44,2013-03-03T21:00:44Z,2025-03-28T12:18:13Z,100145,Chocolatey Community Maintainers Team Packages - packages that are managed and maintained by core community team for community package repository (https://community.chocolatey.org/packages),PowerShell,https://github.com/chocolatey-community/chocolatey-packages
