Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size (KB),Description,Language,Repo URL
246,phpunit-mock-objects,4965,154,4965,0,2010-04-29T10:25:12Z,2018-10-30T00:10:52Z,1374,Mock Object library for PHPUnit,PHP,https://github.com/sebastianbergmann/phpunit-mock-objects
247,PHP-FFMpeg,4916,894,4916,323,2012-04-13T08:21:26Z,2025-01-10T20:24:35Z,12115,An object oriented PHP driver for FFMpeg binary,PHP,https://github.com/PHP-FFMpeg/PHP-FFMpeg
248,passbolt_api,4915,333,4915,24,2016-02-23T01:14:59Z,2025-03-28T12:13:27Z,155643,Passbolt Community Edition (CE) API. The JSON API for the open source password manager for teams!,PHP,https://github.com/passbolt/passbolt_api
249,wp-cli,4909,999,4909,172,2011-09-10T12:51:59Z,2025-03-28T12:17:56Z,14815,⚙️ WP-CLI framework,PHP,https://github.com/wp-cli/wp-cli
250,dootask,4905,970,4905,135,2021-08-29T07:59:27Z,2025-03-28T11:47:02Z,318559,DooTask是一款开源在线项目任务管理工具，提供各类文档协作工具、在线思维导图、在线流程图、项目管理、任务分发、即时IM，文件管理等工具；同时消息功能使用非对称加密技术让你的沟通更安全。,PHP,https://github.com/kuaifan/dootask
251,cron-expression,4891,340,4891,10,2011-04-20T15:48:27Z,2024-04-19T17:16:35Z,200,CRON for PHP: Calculate the next or previous run date and determine if a CRON expression is due,PHP,https://github.com/mtdowling/cron-expression
252,codeigniter-restserver,4891,2852,4891,4,2009-06-18T15:54:54Z,2024-11-22T13:16:08Z,3997,"A fully RESTful server implementation for CodeIgniter using one library, one config file and one controller.",PHP,https://github.com/chriskacerguis/codeigniter-restserver
253,joomla-cms,4875,3706,4875,1007,2011-09-27T02:07:38Z,2025-03-28T14:01:56Z,341865,Home of the Joomla! Content Management System,PHP,https://github.com/joomla/joomla-cms
254,Medoo,4869,1148,4869,54,2013-03-30T11:20:52Z,2024-12-22T10:15:05Z,478,The lightweight PHP database framework to accelerate the development.,PHP,https://github.com/catfan/Medoo
255,yii,4845,2274,4845,7,2012-02-15T16:26:22Z,2025-03-27T15:07:28Z,31497,Yii PHP Framework 1.1.x,PHP,https://github.com/yiisoft/yii
256,libphonenumber-for-php,4844,469,4844,1,2013-03-28T13:36:31Z,2025-03-28T10:07:20Z,22140,PHP version of Google's phone number handling library,PHP,https://github.com/giggsey/libphonenumber-for-php
257,laragon,4839,414,4839,45,2015-07-12T10:08:13Z,2025-03-24T09:02:52Z,84064,"Laragon is a portable, isolated, fast & powerful universal development environment for PHP, Node.js, Python. It is fast, lightweight, easy-to-use and easy-to-extend.",PHP,https://github.com/leokhoa/laragon
258,laravel-datatables,4807,863,4807,44,2013-11-27T02:31:18Z,2025-03-01T05:57:40Z,3430,jQuery DataTables API for Laravel,PHP,https://github.com/yajra/laravel-datatables
259,Codeception,4803,1306,4803,162,2011-11-30T04:06:44Z,2025-03-08T11:26:29Z,73589,Full-stack testing PHP framework,PHP,https://github.com/Codeception/Codeception
260,zabbix,4774,1031,4774,81,2014-02-27T15:36:03Z,2025-03-28T15:00:51Z,1776962,"Real-time monitoring of IT components and services, such as networks, servers, VMs, applications and the cloud.",PHP,https://github.com/zabbix/zabbix
261,SuiteCRM,4771,2143,4771,1597,2013-09-23T19:10:08Z,2025-03-26T17:03:56Z,144280,SuiteCRM - Open source CRM for the world,PHP,https://github.com/salesagility/SuiteCRM
262,DoctrineBundle,4760,454,4760,16,2011-11-17T19:25:50Z,2025-03-28T12:45:10Z,3490,Symfony Bundle for Doctrine ORM and DBAL,PHP,https://github.com/doctrine/DoctrineBundle
263,easyswoole,4754,511,4754,37,2017-03-15T12:07:54Z,2024-03-26T07:09:51Z,2927,"swoole,easyswoole,swoole framework",PHP,https://github.com/easy-swoole/easyswoole
264,money,4724,446,4724,11,2011-03-29T22:58:09Z,2024-11-25T08:41:53Z,1362,PHP implementation of Fowler's Money pattern.,PHP,https://github.com/moneyphp/money
265,migrations,4714,391,4714,124,2010-03-23T18:08:24Z,2025-03-26T23:15:01Z,5046,Doctrine Database Migrations Library,PHP,https://github.com/doctrine/migrations
266,corcel,4703,612,4703,107,2013-06-17T02:43:12Z,2025-03-19T14:09:00Z,1675,Use WordPress backend with Laravel or any PHP application,PHP,https://github.com/corcel/corcel
267,raspap-webgui,4694,802,4694,26,2015-02-27T15:17:59Z,2025-03-26T18:19:10Z,25180,"The easiest, full-featured wireless router setup for Debian-based devices. Period.",PHP,https://github.com/RaspAP/raspap-webgui
268,QloApps,4662,546,4662,123,2015-11-02T17:16:28Z,2025-03-27T07:17:08Z,114635,"QloApps is a Free and Open-source hotel management and reservation system to take a hotel business online. QloApps offers a Property Management System (PMS), a Booking Engine, and an attractive Hotel Website. Elevate hotel operations with QloApps to streamline processes and provide an enhanced experience for both hoteliers and guests.",PHP,https://github.com/Qloapps/QloApps
269,graphql-php,4660,568,4660,55,2015-07-15T16:51:22Z,2025-03-28T02:56:55Z,8393,PHP implementation of the GraphQL specification based on the reference implementation in JavaScript,PHP,https://github.com/webonyx/graphql-php
270,glpi,4654,1364,4654,216,2015-07-16T07:20:21Z,2025-03-28T14:22:36Z,876453,"GLPI is a Free Asset and IT Management Software package, Data center management, ITIL Service Desk, licenses tracking and software auditing.",PHP,https://github.com/glpi-project/glpi
271,v2board,4642,1649,4642,103,2019-10-22T15:38:51Z,2024-03-19T03:02:35Z,43129,🚀A multiple proxy protocol manage panel application interface,PHP,https://github.com/v2board/v2board
272,filesystem,4627,51,4627,1,2012-01-06T16:19:03Z,2024-11-29T09:08:01Z,1295,Provides basic utilities for the filesystem,PHP,https://github.com/symfony/filesystem
273,agent,4600,538,4600,82,2013-08-10T09:19:59Z,2024-08-05T12:34:44Z,232,"👮 A PHP desktop/mobile user agent parser with support for Laravel, based on Mobiledetect",PHP,https://github.com/jenssegers/agent
274,platform,4577,664,4577,151,2016-11-15T05:59:27Z,2025-03-27T00:55:05Z,124231,"Orchid is a @laravel package that allows for rapid application development of back-office applications, admin/user panels, and dashboards.",PHP,https://github.com/orchidsoftware/platform
275,collision,4576,167,4576,23,2017-09-28T20:43:19Z,2025-03-14T22:38:37Z,2298,💥 Collision is a beautiful error reporting tool for command-line applications,PHP,https://github.com/nunomaduro/collision
276,qr-code,4564,741,4564,8,2012-10-27T16:12:24Z,2025-03-28T08:11:06Z,15137,QR Code Generator,PHP,https://github.com/endroid/qr-code
277,php-amqplib,4502,1028,4502,14,2011-11-15T23:49:33Z,2025-03-10T21:01:47Z,9079,The most widely used PHP client for RabbitMQ,PHP,https://github.com/php-amqplib/php-amqplib
278,mediawiki,4495,1435,4495,0,2012-11-01T19:03:08Z,2025-03-28T07:08:55Z,2324182,🌻 The collaborative editing software that runs Wikipedia. Mirror from https://gerrit.wikimedia.org/g/mediawiki/core. See https://mediawiki.org/wiki/Developer_access for contributing.,PHP,https://github.com/wikimedia/mediawiki
279,phinx,4479,892,4479,153,2011-12-27T06:49:45Z,2025-03-01T19:23:55Z,9072,PHP Database Migrations for Everyone,PHP,https://github.com/cakephp/phinx
280,mpdf,4474,1075,4474,333,2015-03-03T11:44:47Z,2025-02-25T14:28:32Z,97984,PHP library generating PDF files from UTF-8 encoded HTML,PHP,https://github.com/mpdf/mpdf
281,emojione,4448,532,4448,132,2014-08-27T14:41:53Z,2019-07-22T23:23:07Z,451105,[Archived] The world's largest independent emoji font. Maintained at https://github.com/joypixels/emoji-toolkit.,PHP,https://github.com/joypixels/emojione
282,devilbox,4441,655,4441,86,2016-10-07T11:10:05Z,2024-04-19T13:46:30Z,50133,A modern Docker LAMP stack and MEAN stack for local development,PHP,https://github.com/cytopia/devilbox
283,wechat-php-sdk,4434,2318,4434,154,2013-04-03T08:42:11Z,2023-03-09T10:25:10Z,1070,"微信公众平台php开发包, weixin developer SDK.",PHP,https://github.com/dodgepudding/wechat-php-sdk
284,snappy,4427,437,4427,11,2010-06-16T13:39:52Z,2025-01-15T07:34:14Z,538,"PHP library allowing thumbnail, snapshot or PDF generation from a url or a html page. Wrapper for wkhtmltopdf/wkhtmltoimage",PHP,https://github.com/KnpLabs/snappy
285,Imagine,4422,528,4422,26,2010-05-20T18:39:42Z,2025-01-18T23:39:55Z,15238,PHP Object Oriented image manipulation library,PHP,https://github.com/php-imagine/Imagine
286,wooyun_public,4403,1943,4403,29,2015-09-20T19:13:48Z,2019-07-17T00:13:38Z,2019,This repo is archived. Thanks for wooyun!  乌云公开漏洞、知识库爬虫和搜索   crawl and search for wooyun.org public bug(vulnerability) and drops,PHP,https://github.com/hanc00l/wooyun_public
287,pinyin,4361,770,4361,0,2014-07-16T01:49:23Z,2025-03-16T02:18:10Z,23697,🇨🇳 基于词库的中文转拼音优质解决方案,PHP,https://github.com/overtrue/pinyin
288,expose,4360,276,4360,10,2020-04-14T19:18:38Z,2025-03-24T14:28:32Z,233641,"A beautiful, fully open-source, tunneling service - written in pure PHP",PHP,https://github.com/exposedev/expose
289,cms,4314,561,4314,271,2017-11-21T14:56:36Z,2025-03-27T19:28:33Z,58965,The core Laravel CMS Composer package,PHP,https://github.com/statamic/cms
290,TCPDF,4310,1544,4310,356,2014-08-08T08:49:17Z,2025-01-26T14:05:56Z,69525,Official clone of PHP library to generate PDF documents and barcodes,PHP,https://github.com/tecnickcom/TCPDF
291,twitteroauth,4308,1709,4308,13,2009-02-14T12:27:24Z,2025-03-24T09:48:43Z,3134,The most popular PHP library for use with the Twitter OAuth REST API.,PHP,https://github.com/abraham/twitteroauth
292,amp,4289,258,4289,15,2013-08-05T20:02:39Z,2025-01-26T17:13:39Z,2703,A non-blocking concurrency framework for PHP applications. 🐘,PHP,https://github.com/amphp/amp
293,github-profile-views-counter,4277,381,4277,11,2020-07-11T19:38:20Z,2024-12-04T20:53:45Z,143,It counts how many times your GitHub profile has been viewed. Free cloud micro-service.,PHP,https://github.com/antonkomarev/github-profile-views-counter
294,dokuwiki,4272,868,4272,495,2010-01-03T13:47:20Z,2025-03-15T14:27:00Z,43438,The DokuWiki Open Source Wiki Engine,PHP,https://github.com/dokuwiki/dokuwiki
295,config,4256,44,4256,0,2011-02-22T18:00:14Z,2025-03-21T17:54:35Z,2456,"Helps you find, load, combine, autofill and validate configuration values of any kind",PHP,https://github.com/symfony/config
296,DoctrineMigrationsBundle,4243,217,4243,46,2011-04-22T10:08:13Z,2025-03-11T17:36:27Z,752,Symfony integration for the doctrine/migrations library,PHP,https://github.com/doctrine/DoctrineMigrationsBundle
297,php-debugbar,4237,409,4237,130,2013-06-07T17:59:04Z,2025-03-28T06:28:11Z,23463,Debug bar for PHP,PHP,https://github.com/php-debugbar/php-debugbar
298,spout,4235,641,4235,48,2015-01-14T00:36:25Z,2022-05-26T13:51:48Z,9998,"Read and write spreadsheet files (CSV, XLSX and ODS), in a fast and scalable way",PHP,https://github.com/box/spout
299,l5-repository,4208,883,4208,252,2015-02-12T17:07:54Z,2025-03-10T11:15:34Z,538,Laravel 5 - Repositories to abstract the database layer,PHP,https://github.com/andersao/l5-repository
300,flex,4197,195,4197,45,2016-10-07T23:01:10Z,2025-03-03T07:54:00Z,1237,Composer plugin for Symfony,PHP,https://github.com/symfony/flex
301,Wallos,4195,180,4195,102,2023-10-05T18:35:25Z,2025-03-27T22:02:16Z,5180,Wallos: Open-Source Personal Subscription Tracker,PHP,https://github.com/ellite/Wallos
302,vbot,4194,726,4194,64,2016-12-07T09:32:56Z,2025-03-12T06:57:57Z,1392,微信，企微，机器人，企业微信，企微机器人，微信机器人，美团爬虫，聚合聊天，RPA，协议，hook，逆向，群发，自动回复，chatgpt，API对接，稳定防封全语言通用，企业定制/SCRM/SAAS专用,PHP,https://github.com/Hanson/vbot
303,phpDocumentor,4192,644,4192,162,2010-07-07T12:07:55Z,2025-03-24T03:06:33Z,45928,Documentation Generator for PHP ,PHP,https://github.com/phpDocumentor/phpDocumentor
304,grumphp,4189,440,4189,8,2015-03-18T20:34:36Z,2025-03-21T14:41:10Z,20924,A PHP code-quality tool,PHP,https://github.com/phpro/grumphp
305,laravel-query-builder,4174,403,4174,4,2018-01-15T16:14:37Z,2025-02-21T09:24:29Z,1239,Easily build Eloquent queries from API requests,PHP,https://github.com/spatie/laravel-query-builder
306,bolt,4156,815,4156,55,2012-06-14T16:07:54Z,2023-06-27T10:22:08Z,80417,"Bolt is a simple CMS written in PHP. It is based on Silex and Symfony components, uses Twig and either SQLite, MySQL or PostgreSQL.",PHP,https://github.com/bolt/bolt
307,drupal,4142,1933,4142,1,2009-01-04T13:53:32Z,2025-03-27T22:42:24Z,390897,Verbatim mirror of the git.drupal.org repository for Drupal core. Please see the https://github.com/drupal/drupal#contributing. PRs are not accepted on GitHub.,PHP,https://github.com/drupal/drupal
308,dependency-injection,4140,93,4140,0,2011-02-22T18:01:53Z,2025-03-28T13:37:02Z,14463,Allows you to standardize and centralize the way objects are constructed in your application,PHP,https://github.com/symfony/dependency-injection
309,librenms,4139,2389,4139,232,2013-10-28T01:37:13Z,2025-03-28T05:35:10Z,316891,Community-based GPL-licensed network monitoring system,PHP,https://github.com/librenms/librenms
310,cache,4133,61,4133,0,2016-01-19T09:11:27Z,2025-03-28T13:36:30Z,3083,"Provides extended PSR-6, PSR-16 (and tags) implementations",PHP,https://github.com/symfony/cache
311,EasyAdminBundle,4132,1050,4132,314,2015-01-12T08:43:02Z,2025-03-10T19:33:51Z,44931,"EasyAdmin is a fast, beautiful and modern admin generator for Symfony applications.",PHP,https://github.com/EasyCorp/EasyAdminBundle
312,rainloop-webmail,4126,921,4126,934,2013-09-24T18:31:24Z,2024-08-20T23:46:36Z,45388,"Simple, modern & fast web-based email client",PHP,https://github.com/RainLoop/rainloop-webmail
313,Attendize,4090,1204,4090,294,2016-03-03T01:33:10Z,2024-08-20T12:36:09Z,27080,Attendize is an open-source ticket selling and event management platform built on Laravel.,PHP,https://github.com/Attendize/Attendize
314,DoctrineExtensions,4068,1261,4068,60,2010-09-03T12:08:12Z,2025-03-25T11:20:47Z,9281,"Doctrine2 behavioral extensions, Translatable, Sluggable, Tree-NestedSet, Timestampable, Loggable, Sortable",PHP,https://github.com/doctrine-extensions/DoctrineExtensions
315,polyfill-ctype,4058,7,4058,0,2018-05-01T05:36:18Z,2024-09-09T12:24:31Z,24,Symfony polyfill for ctype functions,PHP,https://github.com/symfony/polyfill-ctype
316,laravel-swoole,4047,390,4047,40,2017-11-06T14:37:03Z,2025-03-24T07:00:14Z,787,High performance HTTP server based on Swoole. Speed up your Laravel or Lumen applications.,PHP,https://github.com/swooletw/laravel-swoole
317,Search-Replace-DB,4025,856,4025,27,2011-12-05T17:09:20Z,2025-03-04T19:55:33Z,1345,This script was made to aid the process of migrating PHP and MySQL based websites. Works with most common CMSes.,PHP,https://github.com/interconnectit/Search-Replace-DB
318,jetstream,4019,845,4019,2,2020-08-31T19:25:24Z,2025-03-24T16:58:34Z,2086,Tailwind scaffolding for the Laravel framework.,PHP,https://github.com/laravel/jetstream
319,html,4008,884,4008,151,2015-02-05T17:02:48Z,2024-07-16T12:39:50Z,542,HTML and Form Builders for the Laravel Framework,PHP,https://github.com/LaravelCollective/html
320,dom-crawler,3997,124,3997,0,2011-02-22T18:02:15Z,2025-03-05T10:52:23Z,1860,Eases DOM navigation for HTML and XML documents,PHP,https://github.com/symfony/dom-crawler
321,persistence,3977,66,3977,24,2018-06-06T16:04:51Z,2025-03-16T08:16:05Z,1603,The Doctrine Persistence project is a library that provides common abstractions for object mapper persistence.,PHP,https://github.com/doctrine/persistence
322,dcat-admin,3965,744,3965,181,2019-04-20T02:22:35Z,2024-10-24T10:30:49Z,81577,🔥 基于 Laravel 的后台系统构建工具 (Laravel Admin)，使用很少的代码快速构建一个功能完善的高颜值后台系统，内置丰富的后台常用组件，开箱即用，让开发者告别冗杂的HTML代码,PHP,https://github.com/jqhph/dcat-admin
323,core,3960,962,3960,70,2015-06-26T14:55:57Z,2025-03-20T16:07:18Z,3948,PHP Telegram Bot based on the official Telegram Bot API,PHP,https://github.com/php-telegram-bot/core
324,Geocoder,3958,521,3958,57,2011-11-07T21:56:41Z,2025-03-23T13:40:59Z,41320,The most featured Geocoder library written in PHP.,PHP,https://github.com/geocoder-php/Geocoder
325,eloquent-sluggable,3948,459,3948,2,2013-06-05T21:42:39Z,2025-02-26T23:01:01Z,714,Easy creation of slugs for your Eloquent models in Laravel,PHP,https://github.com/cviebrock/eloquent-sluggable
326,WP-API,3945,655,3945,52,2013-06-01T10:52:43Z,2017-08-31T06:06:00Z,8045,The WP REST API has been merged into WordPress core. Please do not create issues or send pull requests. Submit support requests to the forums or patches to Trac (see README below for links).,PHP,https://github.com/WP-API/WP-API
327,horizon,3934,668,3934,7,2017-07-14T15:26:27Z,2025-03-16T23:48:25Z,25904,Dashboard and code-driven configuration for Laravel queues.,PHP,https://github.com/laravel/horizon
328,Behat,3927,616,3927,56,2011-02-15T00:02:39Z,2025-03-17T19:51:36Z,6557,BDD in PHP,PHP,https://github.com/Behat/Behat
329,upload-labs,3915,827,3915,23,2018-05-25T14:55:51Z,2023-06-26T12:37:14Z,1592,一个想帮你总结所有类型的上传漏洞的靶场,PHP,https://github.com/c0ny1/upload-labs
330,dzzoffice,3914,808,3914,209,2015-01-10T10:36:11Z,2025-03-27T01:05:55Z,46799,dzzoffice,PHP,https://github.com/zyx0814/dzzoffice
331,Laravel-AdminLTE,3913,1086,3913,10,2015-06-28T13:49:58Z,2025-02-25T13:40:57Z,7704,Easy AdminLTE integration with Laravel,PHP,https://github.com/jeroennoten/Laravel-AdminLTE
332,contracts,3898,22,3898,0,2018-07-13T11:31:01Z,2025-03-23T17:41:29Z,483,A set of abstractions extracted out of the Symfony components,PHP,https://github.com/symfony/contracts
333,manong,3881,953,3881,1,2014-05-14T01:46:57Z,2017-09-25T10:56:48Z,4945,码农周刊整理,PHP,https://github.com/nemoTyrant/manong
334,pikachu,3876,767,3876,26,2018-07-24T08:21:19Z,2023-12-19T09:02:12Z,3548,一个好玩的Web安全-漏洞测试平台,PHP,https://github.com/zhuifengshaonianhanlu/pikachu
335,Pico,3874,615,3874,15,2012-04-04T13:46:20Z,2025-03-03T15:08:11Z,1882,"Pico is a stupidly simple, blazing fast, flat file CMS.",PHP,https://github.com/picocms/Pico
336,laravel-s,3863,476,3863,73,2018-01-16T07:37:04Z,2024-12-13T04:51:01Z,5636,LaravelS is an out-of-the-box adapter between Laravel/Lumen and Swoole.,PHP,https://github.com/hhxsv5/laravel-s
337,twill,3852,586,3852,112,2018-06-29T17:46:46Z,2025-03-21T03:13:43Z,59446,"Twill is an open source CMS toolkit for Laravel that helps developers rapidly create a custom admin console that is intuitive, powerful and flexible. Chat with us on Discord at https://discord.gg/cnWk7EFv8R.",PHP,https://github.com/area17/twill
338,octane,3849,305,3849,15,2021-03-21T14:12:53Z,2025-03-12T15:31:58Z,934,Supercharge your Laravel application's performance.,PHP,https://github.com/laravel/octane
339,tenancy,3843,455,3843,13,2019-01-17T21:24:23Z,2025-03-19T12:45:36Z,3381,Automatic multi-tenancy for Laravel. No code changes needed.,PHP,https://github.com/archtechx/tenancy
340,yaml,3833,130,3833,0,2011-02-18T10:47:20Z,2025-03-28T13:37:16Z,2401,Loads and dumps YAML files,PHP,https://github.com/symfony/yaml
341,stripe-php,3831,868,3831,19,2011-06-25T19:52:24Z,2025-03-27T23:42:16Z,7254,PHP library for the Stripe API.    ,PHP,https://github.com/stripe/stripe-php
342,php-encryption,3823,310,3823,10,2014-02-06T06:47:32Z,2024-01-02T15:04:49Z,13471,Simple Encryption in PHP.,PHP,https://github.com/defuse/php-encryption
343,laravel-generator,3822,827,3822,81,2016-02-14T09:38:53Z,2024-05-07T11:06:38Z,1279,API and Admin Panel CRUD Generator for Laravel.,PHP,https://github.com/InfyOmLabs/laravel-generator
344,laravel-zero,3791,208,3791,53,2017-01-26T19:56:14Z,2024-12-27T14:57:58Z,6687,A PHP framework for console artisans,PHP,https://github.com/laravel-zero/laravel-zero
345,getallheaders,3779,34,3779,2,2014-06-02T17:46:58Z,2019-12-20T12:00:57Z,204,PHP getallheaders polyfill,PHP,https://github.com/ralouphie/getallheaders
346,dotenv,3773,29,3773,0,2017-01-12T18:05:23Z,2024-11-29T09:10:12Z,397,Registers environment variables from a .env file,PHP,https://github.com/symfony/dotenv
347,aimeos-core,3755,118,3755,7,2014-11-19T21:10:02Z,2025-03-28T15:04:15Z,98904,"Aimeos PHP e-commerce framework for ultra fast online shops, scalable marketplaces, complex B2B applications and #gigacommerce",PHP,https://github.com/aimeos/aimeos-core
348,acg-faka,3749,725,3749,98,2021-11-27T14:03:05Z,2024-10-31T07:31:41Z,12125,个人发卡源码，发卡系统，二次元发卡系统，二次元发卡源码，发卡程序，动漫发卡，PHP发卡源码，异次元发卡,PHP,https://github.com/lizhipay/acg-faka
349,assetic,3741,553,3741,294,2011-01-10T17:47:13Z,2022-02-03T13:00:27Z,1867,Asset Management for PHP,PHP,https://github.com/kriswallsmith/assetic
350,shlink,3737,300,3737,24,2016-04-08T18:44:25Z,2025-03-24T18:36:44Z,37992,The definitive self-hosted URL shortener,PHP,https://github.com/shlinkio/shlink
351,log-viewer,3736,272,3736,10,2022-08-15T07:02:33Z,2025-03-17T18:06:07Z,4328,Fast and beautiful Log Viewer for Laravel,PHP,https://github.com/opcodesio/log-viewer
352,laravel-nestedset,3707,477,3707,204,2013-09-28T16:44:21Z,2025-02-25T12:54:32Z,389,Effective tree structures in Laravel 4-8,PHP,https://github.com/lazychaser/laravel-nestedset
353,oauth2-client,3705,757,3705,43,2013-01-29T16:01:42Z,2025-03-22T05:22:38Z,1289,Easy integration with OAuth 2.0 service providers.,PHP,https://github.com/thephpleague/oauth2-client
354,LaravelShoppingcart,3705,1756,3705,236,2013-05-22T18:17:19Z,2024-03-30T10:42:24Z,153,A simple shopping cart implementation for Laravel,PHP,https://github.com/Crinsane/LaravelShoppingcart
355,anonaddy,3701,195,3701,38,2019-06-21T13:38:57Z,2025-02-12T16:45:52Z,4031,Anonymous email forwarding,PHP,https://github.com/anonaddy/anonaddy
356,stack-roadmap,3701,292,3701,1,2022-12-31T03:51:26Z,2024-03-28T04:26:51Z,47659,方糖全栈路线图2023，为「从螺丝钉到一人企业」补全技能栈,PHP,https://github.com/easychen/stack-roadmap
357,wp-graphql,3698,456,3698,110,2016-10-31T16:06:18Z,2025-03-20T17:22:56Z,82571,:rocket: GraphQL API for WordPress,PHP,https://github.com/wp-graphql/wp-graphql
358,php-crud-api,3668,1016,3668,89,2015-02-10T01:08:52Z,2024-11-22T07:05:44Z,4007,Single file PHP script that adds a REST API to a SQL database,PHP,https://github.com/mevdschee/php-crud-api
359,kimai,3664,622,3664,292,2016-10-20T17:06:34Z,2025-03-26T15:57:51Z,51337,"Kimai is a web-based multi-user time-tracking application. Works great for everyone: freelancers, companies, organizations - everyone can track their times, generate reports, create invoices and do so much more. SaaS version available at https://www.kimai.cloud",PHP,https://github.com/kimai/kimai
360,core,3660,794,3660,277,2014-12-13T15:43:50Z,2025-03-28T13:31:39Z,91614,"OPNsense GUI, API and systems backend",PHP,https://github.com/opnsense/core
361,sakura,3658,592,3658,26,2018-05-26T10:59:48Z,2024-02-20T12:12:12Z,45721,A Wonderful WordPress Theme: 樱花庄的白猫博客主题,PHP,https://github.com/mashirozx/sakura
362,ampache,3628,590,3628,347,2013-03-21T16:42:53Z,2025-03-28T07:17:55Z,235002,"A web based audio/video streaming application and file manager allowing you to access your music & videos from anywhere, using almost any internet enabled device.",PHP,https://github.com/ampache/ampache
363,ss-panel,3625,1585,3625,108,2014-11-09T17:07:35Z,2022-11-11T17:14:10Z,30869,rm,PHP,https://github.com/orvice/ss-panel
364,opensourcepos,3617,2248,3617,301,2013-11-26T18:09:05Z,2025-03-28T13:21:34Z,55776,Open Source Point of Sale is a web based point of sale application written in PHP using CodeIgniter framework. It uses MySQL as the data back end and has a Bootstrap 3 based user interface.,PHP,https://github.com/opensourcepos/opensourcepos
365,Lychee,3610,330,3610,109,2018-08-08T07:19:08Z,2025-03-28T12:50:02Z,158987,"A great looking and easy-to-use photo-management-system you can run on your server, to manage and share photos.",PHP,https://github.com/LycheeOrg/Lychee
366,Requests,3578,501,3578,113,2012-02-07T15:37:48Z,2025-02-25T04:28:11Z,6401,Requests for PHP is a humble HTTP request library. It simplifies how you interact with other sites and takes away all your worries.,PHP,https://github.com/WordPress/Requests
367,json-schema,3572,357,3572,9,2011-03-16T02:15:33Z,2025-03-25T18:55:47Z,1076,A PHP implementation of JSON Schema validation,PHP,https://github.com/jsonrainbow/json-schema
368,Silex,3559,713,3559,0,2010-09-16T09:47:20Z,2018-06-02T11:25:23Z,3661,[DEPRECATED -- Use Symfony instead] The PHP micro-framework based on the Symfony Components,PHP,https://github.com/silexphp/Silex
369,easyappointments,3556,1333,3556,155,2014-11-26T20:51:50Z,2025-03-24T10:49:25Z,39288,:date: Easy!Appointments - Self Hosted Appointment Scheduler,PHP,https://github.com/alextselegidis/easyappointments
370,dnscat2,3545,616,3545,98,2013-01-04T23:15:55Z,2024-03-14T11:17:49Z,3916,,PHP,https://github.com/iagox86/dnscat2
371,framework-bundle,3545,120,3545,1,2011-10-25T05:25:34Z,2025-03-28T13:35:50Z,17405,Provides a tight integration between Symfony components and the Symfony full-stack framework,PHP,https://github.com/symfony/framework-bundle
372,map,3536,17,3536,1,2019-11-18T03:35:21Z,2025-03-07T10:57:36Z,964,PHP arrays and collections made easy,PHP,https://github.com/aimeos/map
373,fractal,3536,347,3536,55,2013-11-26T23:26:43Z,2025-02-14T21:36:46Z,2198,"Output complex, flexible, AJAX/RESTful data structures.",PHP,https://github.com/thephpleague/fractal
374,pimcore,3527,1467,3527,524,2011-11-01T09:16:14Z,2025-03-28T11:48:30Z,524959,"Core Framework for the Open Source Data & Experience Management Platform (PIM, MDM, CDP, DAM, DXP/CMS & Digital Commerce)",PHP,https://github.com/pimcore/pimcore
375,openbay,3522,900,3522,91,2014-12-19T14:45:37Z,2019-09-09T00:58:24Z,15491,,PHP,https://github.com/isohuntto/openbay
376,laravel,3514,184,3514,19,2023-04-09T21:03:10Z,2025-03-27T18:53:15Z,399,Laravel wrapper for the NativePHP framework,PHP,https://github.com/NativePHP/laravel
377,Xiaomi-HyperOS-BootLoader-Bypass,3513,367,3513,116,2023-11-20T18:41:07Z,2024-09-26T13:15:01Z,59,A PoC that exploits a vulnerability to bypass the Xiaomi HyperOS community restrictions of BootLoader unlocked account bindings.,PHP,https://github.com/MlgmXyysd/Xiaomi-HyperOS-BootLoader-Bypass
378,recaptcha,3504,779,3504,121,2014-09-30T18:30:39Z,2024-07-29T13:55:05Z,294,"PHP client library for reCAPTCHA, a free service to protect your website from spam and abuse.",PHP,https://github.com/google/recaptcha
379,bouncer,3498,339,3498,52,2015-09-17T00:34:40Z,2025-02-24T22:35:28Z,3004,Laravel Eloquent roles and abilities.,PHP,https://github.com/JosephSilber/bouncer
380,phpspider,3495,1170,3495,120,2015-08-06T01:33:17Z,2024-12-15T03:16:14Z,5478,《我用爬虫一天时间“偷了”知乎一百万用户，只为证明PHP是世界上最好的语言 》所使用的程序,PHP,https://github.com/owner888/phpspider
381,Learn-Laravel-5,3483,574,3483,6,2015-03-07T07:56:52Z,2023-07-22T00:56:34Z,413,Laravel 5 系列入门教程,PHP,https://github.com/johnlui/Learn-Laravel-5
382,zguide,3460,1658,3460,127,2010-08-16T17:31:00Z,2025-03-27T06:06:15Z,53818,Learning and Using ØMQ,PHP,https://github.com/booksbyus/zguide
383,laravel-apidoc-generator,3454,608,3454,56,2016-05-03T20:20:16Z,2024-05-23T12:14:27Z,1444,Laravel API Documentation Generator,PHP,https://github.com/mpociot/laravel-apidoc-generator
