Ranking,Project Name,Stars,Forks,Watchers,Open Issues,Created At,Last Commit,Size,Description,Language,Repo URL,Size
220,ParrelSync,6000,396,6000,44,16/05/2020,16/06/2026,16.09 MB,(Unity3D) Test multiplayer without building,C#,https://github.com/VeriorPies/ParrelSync,16.09 MB
221,graphql-dotnet,5987,947,5987,137,06/07/2015,24/06/2026,17.11 MB,GraphQL for .NET,C#,https://github.com/graphql-dotnet/graphql-dotnet,17.11 MB
222,gsudo,5979,161,5979,41,07/11/2019,19/06/2026,6.98 MB,Sudo for Windows,C#,https://github.com/gerardog/gsudo,6.98 MB
223,1Remote,5973,488,5973,21,14/03/2020,22/06/2026,28.75 MB,One Remote Access Manager to Rule Them All,C#,https://github.com/1Remote/1Remote,28.75 MB
224,FastEndpoints,5954,383,5954,7,16/09/2021,24/06/2026,16.84 MB,A light-weight REST API development framework for ASP.NET 8 and newer.,C#,https://github.com/FastEndpoints/FastEndpoints,16.84 MB
225,workflow-core,5888,1267,5888,219,15/11/2016,18/05/2026,2.31 MB,Lightweight workflow engine for .NET Standard,C#,https://github.com/danielgerlag/workflow-core,2.31 MB
226,usbipd-win,5847,358,5847,82,18/10/2020,21/06/2026,7.92 MB,"Windows software for sharing locally connected USB devices to other machines, including Hyper-V guests and WSL 2.",C#,https://github.com/dorssel/usbipd-win,7.92 MB
227,ParticleEffectForUGUI,5825,751,5825,46,22/06/2018,25/06/2026,23.87 MB,"Render particle effect in UnityUI(uGUI). Maskable, sortable, and no extra Camera/RenderTexture/Canvas.",C#,https://github.com/mob-sakai/ParticleEffectForUGUI,23.87 MB
228,SqlSugar,5818,1394,5818,7,13/07/2015,23/06/2026,85.03 MB,".Net aot ORM   SqlServer ORM Mongodb ORM MySql  瀚高 Postgresql ORM  DB2 Hana 高斯 Duckdb C# VB.NET Sqlite  ORM Oracle ORM Mysql Orm 虚谷数据库 达梦 ORM 人大金仓 ORM 神通ORM  C# ORM , C# ORM .NET ORM NET9 ORM .NET8 ORM ClickHouse ORM QuestDb ,TDengine ORM,OceanBase ORM,GaussDB ORM,Tidb ORM Object/Relational Mapping",C#,https://github.com/DotNetNext/SqlSugar,85.03 MB
229,KurrentDB,5813,677,5813,142,17/09/2012,25/06/2026,342.72 MB,KurrentDB is a database that's engineered for modern software applications and event-driven architectures. Its event-native design simplifies data modeling and preserves data integrity while the integrated streaming engine solves distributed messaging challenges and ensures data consistency.,C#,https://github.com/kurrent-io/KurrentDB,342.72 MB
230,docker-lambda,5787,408,5787,68,26/05/2016,15/01/2023,27.66 MB,Docker images and test runners that replicate the live AWS Lambda environment,C#,https://github.com/lambci/docker-lambda,27.66 MB
231,example-voting-app,5751,15861,5751,79,15/11/2015,10/10/2024,1.21 MB,"Example distributed app composed of multiple containers for Docker, Compose, Swarm, and Kubernetes",C#,https://github.com/dockersamples/example-voting-app,1.21 MB
232,graphql-platform,5719,808,5719,407,11/01/2018,25/06/2026,1.00 GB,"Welcome to the home of the Hot Chocolate GraphQL server for .NET, the Strawberry Shake GraphQL client for .NET and Nitro the awesome Monaco based GraphQL IDE.",C#,https://github.com/ChilliCream/graphql-platform,1.00 GB
233,Libation,5717,297,5717,64,04/10/2019,21/06/2026,141.25 MB,Libation: Liberate your Library,C#,https://github.com/rmcrackan/Libation,141.25 MB
234,MisakaTranslator,5715,450,5715,87,03/03/2020,05/02/2025,35.70 MB,御坂翻译器—Galgame/文字游戏/漫画多语种实时机翻工具,C#,https://github.com/hanmin0822/MisakaTranslator,35.70 MB
235,win-acme,5713,858,5713,36,12/11/2015,09/06/2026,6.70 MB,Automate SSL/TLS certificates on Windows with ease,C#,https://github.com/win-acme/win-acme,6.70 MB
236,WPF-Samples,5699,3286,5699,74,15/04/2015,10/06/2026,27.90 MB,Repository for WPF related samples,C#,https://github.com/microsoft/WPF-Samples,27.90 MB
237,ProxySU,5690,1508,5690,23,05/03/2020,14/01/2026,31.38 MB,"Xray,V2ray，Trojan，NaiveProxy, Trojan-Go, ShadowsocksR(SSR),Shadowsocks-libev及相关插件,MTProto+TLS 一键安装工具，windows下用（一键科学上网）",C#,https://github.com/proxysu/ProxySU,31.38 MB
238,ClosedXML,5634,930,5634,468,27/08/2016,24/06/2026,72.24 MB,"ClosedXML is a .NET library for reading, manipulating and writing Excel 2007+ (.xlsx, .xlsm) files. It aims to provide an intuitive and user-friendly interface to dealing with the underlying OpenXML API.",C#,https://github.com/ClosedXML/ClosedXML,72.24 MB
239,Bloatynosy,5596,170,5596,6,25/01/2023,14/01/2025,12.26 MB,"The Bloaty and the Nosy: No Bloat, No Problem!",C#,https://github.com/builtbybel/Bloatynosy,12.26 MB
240,Mvc,5574,2099,5574,0,12/12/2013,28/11/2018,70.43 MB,"[Archived] ASP.NET Core MVC is a model view controller framework for building dynamic web sites with clean separation of concerns, including the merged MVC, Web API, and Web Pages w/ Razor. Project moved to https://github.com/aspnet/AspNetCore",C#,https://github.com/aspnet/Mvc,70.43 MB
241,LiteMonitor,5557,229,5557,372,10/11/2025,15/05/2026,25.37 MB,"一款轻量级、高度可定制的 Windows桌面和任务栏硬件性能监控工具，支持监测 CPU、GPU、内存、磁盘、网速、FPS 计数、插件扩展及内存清理。A lightweight, customizable hardware monitor for the Windows desktop & taskbar. Features CPU/GPU/RAM/Network monitoring, FPS counter, plugin support, and memory optimization.",C#,https://github.com/Diorser/LiteMonitor,25.37 MB
242,Xamarin.Forms,5545,1829,5545,2441,18/03/2016,29/04/2024,108.62 MB,Xamarin.Forms is no longer supported. Migrate your apps to .NET MAUI.,C#,https://github.com/xamarin/Xamarin.Forms,108.62 MB
243,Live-Charts,5540,1339,5540,554,18/09/2015,22/03/2023,17.84 MB,"Simple, flexible, interactive & powerful charts, maps and gauges for .Net",C#,https://github.com/Live-Charts/Live-Charts,17.84 MB
244,msbuild,5527,1431,5527,1608,12/03/2015,25/06/2026,340.11 MB,The Microsoft Build Engine (MSBuild) is the build platform for .NET and Visual Studio.,C#,https://github.com/dotnet/msbuild,340.11 MB
245,AngleSharp,5502,593,5502,12,05/06/2013,21/06/2026,51.25 MB,":angel: The ultimate angle brackets parser library parsing HTML5, MathML, SVG and CSS to construct a DOM based on the official W3C specifications.",C#,https://github.com/AngleSharp/AngleSharp,51.25 MB
246,ServiceStack,5498,1611,5498,35,07/02/2011,24/06/2026,451.95 MB,"Thoughtfully architected, obscenely fast, thoroughly enjoyable web services for all",C#,https://github.com/ServiceStack/ServiceStack,451.95 MB
247,Swashbuckle.AspNetCore,5492,1336,5492,180,16/03/2015,25/06/2026,7.09 MB,Swagger tools for documenting API's built on ASP.NET Core,C#,https://github.com/domaindrivendev/Swashbuckle.AspNetCore,7.09 MB
248,pythonnet,5490,777,5490,165,27/11/2013,22/06/2026,10.15 MB,Python for .NET is a package that gives Python programmers nearly seamless integration with the .NET Common Language Runtime (CLR) and provides a powerful application scripting tool for .NET developers.,C#,https://github.com/pythonnet/pythonnet,10.15 MB
249,Malware-Patch,5464,333,5464,12,16/05/2018,27/05/2026,4.54 MB,通过 UAC 阻止流氓软件的管理员授权. / Prevent UAC authorization of malware.,C#,https://github.com/the1812/Malware-Patch,4.54 MB
250,Translumo,5460,329,5460,93,16/06/2023,14/06/2026,102.37 MB,"Advanced real-time screen translator for games, hardcoded subtitles in videos, static text and etc.",C#,https://github.com/ramjke/Translumo,102.37 MB
251,SkiaSharp,5452,636,5452,814,22/02/2016,25/06/2026,989.41 MB,"SkiaSharp is a cross-platform 2D graphics API for .NET platforms based on Google's Skia Graphics Library. It provides a comprehensive 2D API that can be used across mobile, server and desktop models to render images.",C#,https://github.com/mono/SkiaSharp,989.41 MB
252,sourcegit,5433,438,5433,163,08/11/2021,25/06/2026,32.28 MB,Windows/macOS/Linux GUI client for GIT users,C#,https://github.com/sourcegit-scm/sourcegit,32.28 MB
253,Lidarr,5424,375,5424,844,06/05/2017,15/06/2026,313.52 MB,Looks and smells like Sonarr but made for music.,C#,https://github.com/Lidarr/Lidarr,313.52 MB
254,tModLoader,5420,2104,5420,569,21/07/2015,25/06/2026,796.13 MB,A mod to make and play Terraria mods. Supports Terraria 1.4 (and earlier) installations ,C#,https://github.com/tModLoader/tModLoader,796.13 MB
255,parsec-vdd,5347,271,5347,6,05/11/2022,15/05/2026,1.15 MB,✨ Perfect virtual display for game streaming,C#,https://github.com/nomi-san/parsec-vdd,1.15 MB
256,QFramework,5338,859,5338,8,05/02/2016,29/05/2026,527.18 MB,Godot/Unity3D System Design Architecture,C#,https://github.com/liangxiegame/QFramework,527.18 MB
257,Common.Utility,5305,2177,5305,13,10/10/2017,08/12/2022,110.76 MB,Various helper class,C#,https://github.com/laochiangx/Common.Utility,110.76 MB
258,Ladon,5299,884,5299,44,02/11/2019,24/03/2025,209.16 MB,Ladon大型内网渗透扫描器，PowerShell、Cobalt Strike插件、内存加载、无文件扫描。含端口扫描、服务识别、网络资产探测、密码审计、高危漏洞检测、漏洞利用、密码读取以及一键GetShell，支持批量A段/B段/C段以及跨网段扫描，支持URL、主机、域名列表扫描等。网络资产探测32种协议(ICMP\NBT\DNS\MAC\SMB\WMI\SSH\HTTP\HTTPS\Exchange\mssql\FTP\RDP)或方法快速获取目标网络存活主机IP、计算机名、工作组、共享资源、网卡地址、操作系统版本、网站、子域名、中间件、开放服务、路由器、交换机、数据库、打印机等，大量高危漏洞检测模块MS17010、Zimbra、Exchange,C#,https://github.com/k8gege/Ladon,209.16 MB
259,LiveCharts2,5291,685,5291,51,11/02/2021,24/06/2026,84.40 MB,"Beautiful, interactive charts, maps, and gauges. One API for every .NET UI framework.",C#,https://github.com/Live-Charts/LiveCharts2,84.40 MB
260,Blog.Core,5288,1435,5288,6,17/08/2018,16/04/2026,70.58 MB,💖 ASP.NET Core 8.0 全家桶教程，前后端分离后端接口，vue教程姊妹篇，官方文档：,C#,https://github.com/anjoy8/Blog.Core,70.58 MB
261,markdig,5267,509,5267,116,25/05/2016,18/06/2026,5.57 MB,"A fast, powerful, CommonMark compliant, extensible Markdown processor for .NET",C#,https://github.com/xoofx/markdig,5.57 MB
262,Unigram,5243,646,5243,100,23/05/2016,18/06/2026,393.85 MB,Telegram for Windows,C#,https://github.com/UnigramDev/Unigram,393.85 MB
263,tye,5216,513,5216,394,28/02/2020,20/11/2023,6.30 MB,"Tye is a tool that makes developing, testing, and deploying microservices and distributed applications easier. Project Tye includes a local orchestrator to make developing microservices easier and the ability to deploy microservices to Kubernetes with minimal configuration.",C#,https://github.com/dotnet/tye,6.30 MB
264,Umbraco-CMS,5212,2890,5212,622,10/06/2013,25/06/2026,450.57 MB,Umbraco is a free and open source .NET content management system helping you deliver delightful digital experiences.,C#,https://github.com/umbraco/Umbraco-CMS,450.57 MB
265,CsvHelper,5201,1103,5201,346,30/12/2009,27/06/2025,54.66 MB,Library to help reading and writing CSV files,C#,https://github.com/JoshClose/CsvHelper,54.66 MB
266,ThisIsWin11,5194,330,5194,56,19/07/2021,06/06/2023,19.87 MB,The real PowerToys for Windows 11,C#,https://github.com/builtbybel/ThisIsWin11,19.87 MB
267,openiddict-core,5175,595,5175,14,21/08/2015,25/06/2026,16.83 MB,Flexible and versatile OAuth 2.0/OpenID Connect stack for .NET,C#,https://github.com/openiddict/openiddict-core,16.83 MB
268,ZLinq,5171,209,5171,4,24/10/2014,12/06/2026,9.00 MB,"Zero allocation LINQ with LINQ to Span, LINQ to SIMD, and LINQ to Tree (FileSystem, JSON, GameObject, etc.) for all .NET platforms and Unity, Godot.",C#,https://github.com/Cysharp/ZLinq,9.00 MB
269,mpv.net,5160,210,5160,155,27/08/2017,09/02/2026,36.76 MB,🎞 mpv.net is a media player for Windows with a modern GUI.,C#,https://github.com/mpvnet-player/mpv.net,36.76 MB
270,NaughtyAttributes,5159,501,5159,127,16/10/2017,02/06/2026,4.09 MB,Attribute Extensions for Unity,C#,https://github.com/dbrizov/NaughtyAttributes,4.09 MB
271,RyTuneX,5144,166,5144,0,30/12/2023,16/06/2026,13.41 MB,"RyTuneX is a cutting-edge optimizer built with the WinUI 3 framework, designed to amplify the performance of Windows devices. Crafted for both Windows 10 and 11.",C#,https://github.com/rayenghanmi/RyTuneX,13.41 MB
272,MicaForEveryone,5143,161,5143,182,12/12/2021,30/05/2026,6.12 MB,Mica For Everyone is a tool to enable backdrop effects on the title bars of Win32 apps on Windows 11.,C#,https://github.com/MicaForEveryone/MicaForEveryone,6.12 MB
273,QRCoder,5140,1175,5140,27,13/10/2013,19/04/2026,2.31 MB,A pure C# Open Source QR Code implementation,C#,https://github.com/Shane32/QRCoder,2.31 MB
274,Mapster,5136,405,5136,78,30/05/2014,25/06/2026,1.96 MB,"A fast, fun and stimulating object to object Mapper",C#,https://github.com/MapsterMapper/Mapster,1.96 MB
275,CefFlashBrowser,5130,238,5130,47,02/03/2021,07/06/2026,190.92 MB,Flash浏览器 / Flash Browser,C#,https://github.com/Mzying2001/CefFlashBrowser,190.92 MB
276,FPSSample,5107,1869,5107,110,17/10/2018,23/10/2025,213.75 MB,A first person multiplayer shooter example project in Unity,C#,https://github.com/Unity-Technologies/FPSSample,213.75 MB
277,Sheas-Cealer,5106,606,5106,33,26/04/2022,26/05/2026,7.90 MB,Just Ceal It (可用于无代理合法抵御网络监听和开展网络研究),C#,https://github.com/SpaceTimee/Sheas-Cealer,7.90 MB
278,Silk.NET,5098,463,5098,108,10/06/2019,25/06/2026,1.65 GB,"The high-speed OpenGL, OpenCL, OpenAL, OpenXR, GLFW, SDL, Vulkan, Assimp, WebGPU, and DirectX bindings library your mother warned you about.",C#,https://github.com/dotnet/Silk.NET,1.65 GB
279,Rubeus,5065,897,5065,47,23/09/2018,21/05/2026,1.10 MB,Trying to tame the three-headed dog.,C#,https://github.com/GhostPack/Rubeus,1.10 MB
280,akka.net,5064,1061,5064,427,29/12/2013,24/06/2026,97.47 MB,Canonical actor model implementation for .NET with local + distributed actors in C# and F#.,C#,https://github.com/akkadotnet/akka.net,97.47 MB
281,Remotely,5063,1617,5063,250,19/03/2019,17/12/2024,23.41 MB,"A remote control and remote scripting solution, built with .NET 8, Blazor, and SignalR.",C#,https://github.com/immense/Remotely,23.41 MB
282,GoogleTranslateIpCheck,5060,507,5060,39,26/10/2022,21/06/2026,5.77 MB,扫描国内可用的谷歌翻译IP,C#,https://github.com/Ponderfly/GoogleTranslateIpCheck,5.77 MB
283,GalaxyBudsClient,5052,285,5052,102,09/06/2020,22/06/2026,32.82 MB,"Unofficial Galaxy Buds Manager for Windows, macOS, Linux, and Android",C#,https://github.com/timschneeb/GalaxyBudsClient,32.82 MB
284,SophiApp,5019,205,5019,7,22/03/2021,14/06/2026,68.02 MB,:zap: The most powerful open source tweaker on GitHub for fine-tuning Windows 10 & Windows 11,C#,https://github.com/Sophia-Community/SophiApp,68.02 MB
285,MQTTnet,5019,1148,5019,189,16/03/2017,21/06/2026,9.41 MB,MQTTnet is a high performance .NET library for MQTT based communication. It provides a MQTT client and a MQTT server (broker). The implementation is based on the documentation from http://mqtt.org/.,C#,https://github.com/dotnet/MQTTnet,9.41 MB
286,NorthwindTraders,5018,1568,5018,0,11/10/2016,01/07/2023,4.96 MB,Northwind Traders is a sample application built using ASP.NET Core and Entity Framework Core.,C#,https://github.com/jasontaylordev/NorthwindTraders,4.96 MB
287,Tai,5007,236,5007,158,19/11/2021,19/06/2025,1.93 MB,👻 在Windows上统计软件使用时长和网站浏览时长,C#,https://github.com/Planshit/Tai,1.93 MB
288,tixl,5007,267,5007,148,17/06/2017,24/06/2026,860.98 MB,TiXL is an open source software to create realtime motion graphics.,C#,https://github.com/tixl3d/tixl,860.98 MB
289,clashN,5001,603,5001,9,01/04/2022,29/06/2024,12.46 MB,"A clash client for Windows, support Mihomo",C#,https://github.com/2dust/clashN,12.46 MB
290,greenshot,4993,690,4993,507,02/06/2015,22/06/2026,49.30 MB,Greenshot for Windows - for more information look here:,C#,https://github.com/greenshot/greenshot,49.30 MB
291,CliWrap,4980,283,4980,3,30/03/2017,13/06/2026,1.04 MB,Library for interacting with command-line interfaces,C#,https://github.com/Tyrrrz/CliWrap,1.04 MB
292,WinDynamicDesktop,4963,300,4963,15,08/06/2018,22/06/2026,18.84 MB,Port of macOS Mojave Dynamic Desktop feature to Windows,C#,https://github.com/t1m0thyj/WinDynamicDesktop,18.84 MB
293,SparkleShare,4959,568,4959,135,02/10/2010,05/03/2026,44.36 MB,"Share and collaborate by syncing with any Git repository instantly. Linux, macOS, and Windows",C#,https://github.com/hbons/SparkleShare,44.36 MB
294,protobuf-net,4954,1092,4954,536,16/06/2014,17/05/2026,53.01 MB,Protocol Buffers library for idiomatic .NET ,C#,https://github.com/protobuf-net/protobuf-net,53.01 MB
295,PKHeX,4942,890,4942,5,28/06/2014,23/06/2026,128.49 MB,Pokémon Save File Editor,C#,https://github.com/kwsch/PKHeX,128.49 MB
296,ModernWpf,4940,489,4940,244,18/10/2019,07/06/2026,37.78 MB,Modern styles and controls for your WPF applications,C#,https://github.com/Kinnara/ModernWpf,37.78 MB
297,StableSwarmUI,4929,402,4929,67,12/05/2023,06/03/2025,11.50 MB,"StableSwarmUI, A Modular Stable Diffusion Web-User-Interface, with an emphasis on making powertools easily accessible, high performance, and extensibility.",C#,https://github.com/Stability-AI/StableSwarmUI,11.50 MB
298,Emby,4905,849,4905,140,16/02/2013,27/03/2024,1.50 GB,Emby Server is a personal media server with apps on just about every device.,C#,https://github.com/MediaBrowser/Emby,1.50 GB
299,Hearthstone-Deck-Tracker,4900,1137,4900,704,29/05/2014,25/06/2026,136.80 MB,A deck tracker and deck manager for Hearthstone on Windows,C#,https://github.com/HearthSim/Hearthstone-Deck-Tracker,136.80 MB
300,one-day-one-language,4866,259,4866,1,30/03/2023,22/11/2024,4.61 MB,"Cómo dar en un día tus primeros pasos en cada lenguaje de programación. Introducción, configuración e instalación, usos habituales, fundamentos, sintaxis y próximos pasos.",C#,https://github.com/mouredev/one-day-one-language,4.61 MB
301,wavefunctioncollapse,4850,546,4850,9,25/10/2018,28/03/2021,17.92 MB,"Walk through an infinite, procedurally generated city",C#,https://github.com/marian42/wavefunctioncollapse,17.92 MB
302,ink,4826,536,4826,370,23/01/2016,05/05/2026,8.87 MB,inkle's open source scripting language for writing interactive narrative.,C#,https://github.com/inkle/ink,8.87 MB
303,winforms,4822,1108,4822,825,19/10/2018,24/06/2026,264.89 MB,Windows Forms is a .NET UI framework for building Windows desktop applications.,C#,https://github.com/dotnet/winforms,264.89 MB
304,commandline,4819,477,4819,324,04/11/2017,29/02/2024,11.54 MB,"The best C# command line parser that brings standardized *nix getopt style, for .NET.  Includes F# support",C#,https://github.com/commandlineparser/commandline,11.54 MB
305,Steamless,4804,286,4804,23,06/01/2017,30/03/2024,927.00 KB,Steamless is a DRM remover of the SteamStub variants.  The goal of Steamless is to make a single solution for unpacking all Steam DRM-packed files. Steamless aims to support as many games as possible. ,C#,https://github.com/atom0s/Steamless,927.00 KB
306,BootstrapBlazor,4803,385,4803,3,20/03/2020,25/06/2026,111.46 MB,Bootstrap Blazor is an enterprise-level UI component library based on Bootstrap and Blazor.,C#,https://github.com/dotnetcore/BootstrapBlazor,111.46 MB
307,Text-Grab,4799,309,4799,75,01/12/2020,20/06/2026,50.19 MB,Use OCR in Windows quickly and easily with Text Grab. With optional background process and notifications.,C#,https://github.com/TheJoeFin/Text-Grab,50.19 MB
308,fluentui-blazor,4769,469,4769,28,15/03/2021,25/06/2026,204.09 MB,Microsoft Fluent UI Blazor components library. For use with ASP.NET Core Blazor applications,C#,https://github.com/microsoft/fluentui-blazor,204.09 MB
309,qttabbar,4744,320,4744,146,22/03/2019,28/02/2026,20.01 MB,QTTabBar is a small tool that allows you to use tab multi label function in Windows Explorer.   https://www.yuque.com/indiff/qttabbar,C#,https://github.com/indiff/qttabbar,20.01 MB
310,MathUtilities,4742,431,4742,0,11/02/2017,24/08/2024,1.45 MB,A collection of some of the neat math and physics tricks that I've collected over the last few years.,C#,https://github.com/zalo/MathUtilities,1.45 MB
311,azure-powershell,4737,4191,4737,1532,10/09/2014,25/06/2026,2.35 GB,Microsoft Azure PowerShell,C#,https://github.com/Azure/azure-powershell,2.35 GB
312,WinMemoryCleaner,4722,293,4722,21,03/07/2019,19/12/2025,2.39 MB,"This free RAM cleaner uses native Windows features to optimize memory areas. It's a compact, portable, and smart application.",C#,https://github.com/IgorMundstein/WinMemoryCleaner,2.39 MB
313,perfview,4705,771,4705,100,27/03/2015,24/06/2026,285.26 MB,PerfView is a CPU and memory performance-analysis tool,C#,https://github.com/microsoft/perfview,285.26 MB
314,Covenant,4703,823,4703,89,07/02/2019,18/07/2024,33.57 MB,Covenant is a collaborative .NET C2 framework for red teamers.,C#,https://github.com/cobbr/Covenant,33.57 MB
315,BililiveRecorder,4700,390,4700,136,12/03/2018,02/06/2026,4.74 MB,录播姬 | mikufans 生放送录制,C#,https://github.com/BililiveRecorder/BililiveRecorder,4.74 MB
316,BetterJoy,4698,387,4698,593,27/02/2018,19/07/2024,14.57 MB,"Allows the Nintendo Switch Pro Controller, Joycons and SNES controller to be used with CEMU, Citra, Dolphin, Yuzu and as generic XInput",C#,https://github.com/Davidobot/BetterJoy,14.57 MB
317,optimizerDuck,4694,216,4694,10,31/10/2025,23/06/2026,11.59 MB,"Free, open-source Windows optimization tool for performance, privacy, and simplicity.",C#,https://github.com/itsfatduck/optimizerDuck,11.59 MB
318,SyncClipboard,4681,226,4681,19,14/05/2017,25/06/2026,12.14 MB,"跨平台剪贴板同步、历史记录管理工具 / Cross-platform cipboard syncing, history management tool",C#,https://github.com/Jeric-X/SyncClipboard,12.14 MB
319,Unity-Design-Pattern,4662,1020,4662,5,11/10/2016,06/02/2020,4.01 MB,:tea:  All Gang of Four Design Patterns written in Unity C# with many examples. And some Game Programming Patterns  written in Unity C#. | 各种设计模式的Unity3D C#版本实现,C#,https://github.com/QianMo/Unity-Design-Pattern,4.01 MB
320,jint,4661,600,4661,11,10/01/2014,25/06/2026,26.81 MB,Javascript Interpreter for .NET,C#,https://github.com/sebastienros/jint,26.81 MB
321,Autofac,4654,846,4654,6,22/01/2014,20/06/2026,89.90 MB,An addictive .NET IoC container,C#,https://github.com/autofac/Autofac,89.90 MB
322,Seatbelt,4619,762,4619,11,24/07/2018,10/01/2025,885.00 KB,"Seatbelt is a C# project that performs a number of security oriented host-survey ""safety checks"" relevant from both offensive and defensive security perspectives.",C#,https://github.com/GhostPack/Seatbelt,885.00 KB
323,Util,4609,1288,4609,3,05/07/2017,14/10/2024,34.49 MB,Util是一个.Net平台下的应用框架，旨在提升中小团队的开发能力，由工具类、分层架构基类、Ui组件，配套代码生成模板，权限等组成。,C#,https://github.com/dotnetcore/Util,34.49 MB
324,MemoryPack,4598,305,4598,59,03/09/2022,21/05/2026,2.85 MB,Zero encoding extreme performance binary serializer for C# and Unity.,C#,https://github.com/Cysharp/MemoryPack,2.85 MB
325,Digital-Logic-Sim,4598,557,4598,173,23/11/2020,19/05/2025,13.65 MB,,C#,https://github.com/SebLague/Digital-Logic-Sim,13.65 MB
326,NatTypeTester,4593,266,4593,0,18/05/2018,07/05/2026,3.74 MB,测试当前网络的 NAT 类型（STUN）,C#,https://github.com/HMBSbige/NatTypeTester,3.74 MB
327,xunit,4586,837,4586,51,06/05/2013,12/06/2026,19.47 MB,"xUnit.net is a free, open source, community-focused unit testing tool for .NET.",C#,https://github.com/xunit/xunit,19.47 MB
328,Monitorian,4574,214,4574,15,18/01/2017,26/04/2026,12.13 MB,A Windows desktop tool to adjust the brightness of multiple monitors with ease,C#,https://github.com/emoacht/Monitorian,12.13 MB
329,Opserver,4562,825,4562,76,15/10/2013,30/11/2024,122.16 MB,Stack Exchange's Monitoring System,C#,https://github.com/opserver/Opserver,122.16 MB
330,Open-XML-SDK,4547,598,4547,120,05/06/2014,25/06/2026,86.43 MB,Open XML SDK by Microsoft,C#,https://github.com/dotnet/Open-XML-SDK,86.43 MB
331,framework,4540,1978,4540,760,08/04/2012,18/11/2020,417.56 MB,"Machine learning, computer vision, statistics and general scientific computing for .NET",C#,https://github.com/accord-net/framework,417.56 MB
332,carnac,4531,525,4531,171,13/02/2012,17/02/2023,21.05 MB,A utility to give some insight into how you use your keyboard,C#,https://github.com/Code52/carnac,21.05 MB
333,Fody,4527,466,4527,3,07/07/2012,25/06/2026,23.92 MB,Extensible tool for weaving .net assemblies,C#,https://github.com/Fody/Fody,23.92 MB
334,shadowsocksr-csharp,4501,1826,4501,10,27/07/2017,10/04/2019,8.19 MB,,C#,https://github.com/shadowsocksr-backup/shadowsocksr-csharp,8.19 MB
335,SubsCheck-Win-GUI,4495,990,4495,74,18/03/2025,24/04/2025,547.00 KB,SubsCheck 为 Windows 用户设计的 GUI 程序界面。,C#,https://github.com/cmliu/SubsCheck-Win-GUI,547.00 KB
336,NuGetForUnity,4485,388,4485,79,05/11/2015,19/04/2026,5.26 MB,A NuGet Package Manager for Unity,C#,https://github.com/GlitchEnzo/NuGetForUnity,5.26 MB
337,app,4479,271,4479,73,14/08/2018,08/05/2026,125.09 MB,📱 Two-Factor Authentication (2FA) client for Android + Wear OS,C#,https://github.com/stratumauth/app,125.09 MB
338,grpc-dotnet,4468,835,4468,175,28/11/2018,25/06/2026,9.55 MB,gRPC for .NET,C#,https://github.com/grpc/grpc-dotnet,9.55 MB
339,luban,4463,719,4463,0,21/10/2020,25/06/2026,8.47 MB,"luban是一个强大、易用、优雅、稳定的游戏配置解决方案。luban is a powerful, easy-to-use, elegant and stable game configuration solution. ",C#,https://github.com/focus-creative-games/luban,8.47 MB
340,sqlite-net,4444,1426,4444,615,26/04/2011,21/05/2026,15.87 MB,"Simple, powerful, cross-platform SQLite client and ORM for .NET",C#,https://github.com/praeclarum/sqlite-net,15.87 MB
341,Starward,4437,232,4437,148,05/05/2023,21/06/2026,101.45 MB,Game Launcher for miHoYo  -  米家游戏启动器,C#,https://github.com/Scighost/Starward,101.45 MB
342,docfx,4433,885,4433,457,24/06/2015,22/06/2026,156.51 MB,Static site generator for .NET API documentation.,C#,https://github.com/dotnet/docfx,156.51 MB
343,MagicOnion,4416,456,4416,10,10/12/2016,16/06/2026,476.71 MB,Unified Realtime/API framework for .NET platform and Unity.,C#,https://github.com/Cysharp/MagicOnion,476.71 MB
344,SimplCommerce,4413,1669,4413,172,21/05/2016,08/06/2026,114.72 MB,"A simple, cross platform, modulith ecommerce system built on .NET",C#,https://github.com/simplcommerce/SimplCommerce,114.72 MB
345,Flurl,4405,397,4405,64,16/02/2014,01/01/2025,5.43 MB,Fluent URL builder and testable HTTP client for .NET,C#,https://github.com/tmenier/Flurl,5.43 MB
346,OptiKey,4396,508,4396,124,14/07/2014,30/04/2026,391.99 MB,OptiKey - Full computer control and speech with your eyes,C#,https://github.com/OptiKey/OptiKey,391.99 MB
347,electrino,4396,97,4396,21,02/05/2017,07/12/2022,658.00 KB,"Desktop runtime for apps built on web technologies, using the system's own web browser engine",C#,https://github.com/pojala/electrino,658.00 KB
348,FreeSql,4391,904,4391,156,18/12/2018,25/06/2026,24.58 MB,".NET aot orm, VB.NET/C# orm, Mysql/PostgreSQL/SqlServer/Oracle orm, Sqlite/Firebird/Clickhouse/DuckDB orm, 达梦/金仓/虚谷/翰高/高斯 orm, 神通 orm, 南大通用 orm, 国产 orm, TDengine orm, QuestDB orm, MsAccess orm.",C#,https://github.com/dotnetcore/FreeSql,24.58 MB
349,ExcelDataReader,4391,1017,4391,32,25/07/2014,18/06/2026,22.78 MB,Lightweight and fast library written in C# for reading Microsoft Excel files,C#,https://github.com/ExcelDataReader/ExcelDataReader,22.78 MB
